Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;key_resp.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;m;004_o_m_n_a.jpg;neutral;8;8;m;008_y_m_s_a.jpg;sad;incongruent;7;match;;140;160;;3;225;block2_Pilot_2;4;n_s;n_s_strong;;;;;0;1;1;1;0;57;57;57;;;;;;;;;1383.1423475000001;None;1385.0553558000001;1385.3509826999998;1385.3509826999998;1385.3755414999996;1385.3755414999996;1385.4165494999997;1385.4165494999997;None;8;0;1385.4165494999997;None;1386.9165857999997;None;['8'];[0.7558419999995749];1386.9165857999997;None;;;;;1.119929399999819;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_s_a.jpg;sad;7;40;f;040_y_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block2_Pilot_2;12;s_s;s_s_strong;;;;;0;1;1;1;0;58;58;58;;;;;;;;;1389.9171471;None;1391.9036650999997;1392.2007602000003;1392.2007602000003;1392.2090197999996;1392.2090197999996;1392.2499503;1392.2499503;None;None;0;1392.2499503;None;1393.7499416;None;['9'];[0.3863971999999194];1393.7499416;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;021_o_f_h_a.jpg;happy;9;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;1;238;block2_Pilot_2;21;h_n;h_n_weak;;;;;0;1;1;1;0;59;59;59;;;;;;;;;1396.7503946999996;None;1398.755857;1399.0514675000004;1399.0514675000004;1399.0592287999998;1399.0592287999998;1399.1001296000004;1399.1001296000004;None;None;0;1399.1001296000004;None;1400.6001718999996;None;['9'];[0.3363119999994524];1400.6001718999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_h_a.jpg;happy;9;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;154;block2_Pilot_2;40;h_n;h_n_weak;;;;;0;1;1;1;0;60;60;60;;;;;;;;;1403.6008216999999;None;1404.8923955999999;1405.1843873999997;1405.1843873999997;1405.2010102000004;1405.2010102000004;1405.2418846;1405.2418846;None;None;0;1405.2418846;None;1406.7418588;None;"['8', '8']";"[0.09847369999988587, 0.8265981999993528]";1406.7418588;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_n_a.jpg;neutral;8;4;m;004_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;145;block2_Pilot_2;8;n_s;n_s_strong;;;;;0;1;1;1;0;61;61;61;;;;;;;;;1409.7428977999998;None;1410.9733039000002;1411.2683176;1411.2683176;1411.4178107999996;1411.4178107999996;1411.4586974000003;1411.4586974000003;None;7;1;1411.4586974000003;None;1412.9584932999996;None;"['8', '7']";"[1.1299616000005699, 2.2257549000005383]";1412.9584932999996;None;;;;;1.005723900000703;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;021_o_f_s_a.jpg;sad;7;33;m;033_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block2_Pilot_2;21;s_h;s_h_strong;;;;;0;1;1;1;0;62;62;62;;;;;;;;;1415.9602407000002;None;1417.9483896000002;1418.2429304999996;1418.2429304999996;1418.2511943;1418.2511943;1418.2920747999997;1418.2920747999997;None;None;0;1418.2920747999997;None;1419.7920591000002;None;['9'];[0.28811189999942144];1419.7920591000002;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;18;171;block2_Pilot_2;33;n_h;n_h_weak;;;;;0;1;1;1;0;63;63;63;;;;;;;;;1422.7931691000003;None;1424.2503416;1424.5436271999997;1424.5436271999997;1424.6928185999996;1424.6928185999996;1424.7338308999997;1424.7338308999997;None;8;0;1424.7338308999997;None;1426.2338379000003;None;['7'];[1.19067350000023];1426.2338379000003;None;;;;;0.9543118000001414;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_n_a.jpg;neutral;8;27;m;027_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;2;164;block2_Pilot_2;27;n_h;n_h_weak;;;;;0;1;1;1;0;64;64;64;;;;;;;;;1429.2339080000002;None;1430.6227595;1430.9186816000001;1430.9186816000001;1430.9349447000004;1430.9349447000004;1430.9756620999997;1430.9756620999997;None;None;0;1430.9756620999997;None;1432.4757983999998;None;['9'];[0.23642089999975724];1432.4757983999998;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;8;n_n;n_n_strong;;;;;0;1;1;1;0;65;65;65;;;;;;;;;1435.4757163000004;None;1437.4797900000003;1437.7686641;1437.7686641;1437.7765289999998;1437.7765289999998;1437.8173448999996;1437.8173448999996;None;None;0;1437.8173448999996;None;1439.3176457;None;['9'];[0.4425946000001204];1439.3176457;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_h_a.jpg;happy;9;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;239;block2_Pilot_2;40;h_n;h_n_strong;;;;;0;1;1;1;0;66;66;66;;;;;;;;;1442.3185279999998;None;1444.3171690999998;1444.6102142;1444.6102142;1444.7601658000003;1444.7601658000003;1444.8008903;1444.8008903;None;9;0;1444.8008903;None;1446.3008072000002;None;['7'];[0.3795012000000497];1446.3008072000002;None;;;;;0.6872229999999035;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;021_o_f_s_a.jpg;sad;7;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block2_Pilot_2;21;s_h;s_h_weak;;;;;0;1;1;1;0;67;67;67;;;;;;;;;1449.3019342999996;None;1451.2901712000003;1451.5853221999996;1451.5853221999996;1451.5936923;1451.5936923;1451.6343461999995;1451.6343461999995;None;None;0;1451.6343461999995;None;1453.1343669999997;None;['9'];[0.3940215000002354];1453.1343669999997;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;021_o_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;209;block2_Pilot_2;21;n_n;n_n_strong;;;;;0;1;1;1;0;68;68;68;;;;;;;;;1456.1356016;None;1457.9255949999997;1458.2192674999997;1458.2192674999997;1458.2350815;1458.2350815;1458.2761861;1458.2761861;None;None;0;1458.2761861;None;1459.776844;None;['9'];[0.9832311000000118];1459.776844;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;3;147;block2_Pilot_2;40;s_s;s_s_strong;;;;;0;1;1;1;0;69;69;69;;;;;;;;;1462.7767814;None;1464.0107335000002;1464.3020944;1464.3020944;1464.3272519000002;1464.3272519000002;1464.3679142;1464.3679142;None;8;0;1464.3679142;None;1465.8680856;None;['8'];[0.4122024999996938];1465.8680856;None;;;;;0.8962676000001011;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;172;block2_Pilot_2;40;s_h;s_h_strong;;;;;0;1;1;1;0;70;70;70;;;;;;;;;1468.8688986999996;None;1470.3090431;1470.6023420000001;1470.6023420000001;1470.6273143999997;1470.6273143999997;1470.6679469;1470.6679469;None;7;0;1470.6679469;None;1472.1682058999995;None;['8'];[0.44807119999950373];1472.1682058999995;None;;;;;1.4363647000000128;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block2_Pilot_2;13;s_n;s_n_strong;;;;;0;1;1;1;0;71;71;71;;;;;;;;;1475.168321;None;1477.1590288999996;1477.4524443999999;1477.4524443999999;1477.4606549;1477.4606549;1477.5015328999998;1477.5015328999998;None;None;0;1477.5015328999998;None;1479.0014277999999;None;['9'];[0.3347590000003038];1479.0014277999999;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;8;s_h;s_h_weak;;;;;0;1;1;1;0;72;72;72;;;;;;;;;1482.0017271999996;None;1484.0095666999996;1484.3031070999996;1484.3031070999996;1484.4526913;1484.4526913;1484.4934519999997;1484.4934519999997;None;7;0;1484.4934519999997;None;1485.9942154;None;['7'];[0.718093499999668];1485.9942154;None;;;;;0.7625794999994469;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block2_Pilot_2;13;s_n;s_n_weak;;;;;0;1;1;1;0;73;73;73;;;;;;;;;1488.9940354;None;1490.9859295999995;1491.2778126000003;1491.2778126000003;1491.2859693999999;1491.2859693999999;1491.3270021999997;1491.3270021999997;None;None;0;1491.3270021999997;None;1492.8270266999998;None;['9'];[0.4211085999995703];1492.8270266999998;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_s_a.jpg;sad;7;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;208;block2_Pilot_2;19;s_n;s_n_weak;;;;;0;1;1;1;0;74;74;74;;;;;;;;;1495.8271496999996;None;1497.5991037000003;1497.8949952000003;1497.8949952000003;1497.9110468;1497.9110468;1497.9519171000002;1497.9519171000002;None;None;0;1497.9519171000002;None;1499.4518363999996;None;['9'];[0.5083684000001085];1499.4518363999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;238;block2_Pilot_2;16;s_n;s_n_strong;;;;;0;1;1;1;0;75;75;75;;;;;;;;;1502.4519840000003;None;1504.4444708;1504.7362640000001;1504.7362640000001;1504.8863061000002;1504.8863061000002;1504.9270881000002;1504.9270881000002;None;7;0;1504.9270881000002;None;1506.4272098000001;None;['7'];[0.7330320999999458];1506.4272098000001;None;;;;;1.1210127999993347;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block2_Pilot_2;40;n_s;n_s_weak;;;;;0;1;1;1;0;76;76;76;;;;;;;;;1509.4280937000003;None;1511.4349813999997;1511.7285933000003;1511.7285933000003;1511.7362409999996;1511.7362409999996;1511.7772622000002;1511.7772622000002;None;None;0;1511.7772622000002;None;1513.2772634000003;None;['9'];[0.2828838999994332];1513.2772634000003;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_h_a.jpg;happy;9;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;215;block2_Pilot_2;16;h_n;h_n_weak;;;;;0;1;1;1;0;77;77;77;;;;;;;;;1516.2781260000002;None;1518.0772143000004;1518.3699263999997;1518.3699263999997;1518.3864162;1518.3864162;1518.4271757999995;1518.4271757999995;None;7;0;1518.4271757999995;None;1519.9273593999997;None;"['9', '8']";"[1.2330354999994597, 1.696596299999328]";1519.9273593999997;None;;;;;1.3331185999995796;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_h_a.jpg;happy;9;28;f;028_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;191;block2_Pilot_2;13;h_n;h_n_weak;;;;;0;1;1;1;0;78;78;78;;;;;;;;;1522.9277632000003;None;1524.5572791000004;1524.8536966000001;1524.8536966000001;1525.0031362;1525.0031362;1525.0441223999997;1525.0441223999997;None;9;0;1525.0441223999997;None;1526.5442817000003;None;['7'];[0.4478601000000708];1526.5442817000003;None;;;;;0.7880703999999241;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_n_a.jpg;neutral;8;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;228;block2_Pilot_2;8;n_h;n_h_weak;;;;;0;1;1;1;0;79;79;79;;;;;;;;;1529.5447438;None;1531.4652495999999;1531.7539286;1531.7539286;1531.7782954000004;1531.7782954000004;1531.8191739000004;1531.8191739000004;None;8;0;1531.8191739000004;None;1533.3191748;None;['8'];[0.6811208999997689];1533.3191748;None;;;;;0.988968499999828;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;1;238;block2_Pilot_2;16;h_s;h_s_weak;;;;;0;1;1;1;0;80;80;80;;;;;;;;;1536.3194517000002;None;1538.3127796999997;1538.603674;1538.603674;1538.6118118000004;1538.6118118000004;1538.6527464;1538.6527464;None;None;0;1538.6527464;None;1540.1527476;None;['9'];[0.2633706999995411];1540.1527476;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_s_a.jpg;sad;7;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_strong;;;;;0;1;1;1;0;81;81;81;;;;;;;;;1543.1537649000002;None;1545.1438761;1545.4371867;1545.4371867;1545.5869930999997;1545.5869930999997;1545.6279176999997;1545.6279176999997;None;7;0;1545.6279176999997;None;1547.1278214000004;None;['7'];[0.336483699999917];1547.1278214000004;None;;;;;0.8999577000004138;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_n_a.jpg;neutral;8;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;140;150;;18;159;block2_Pilot_2;19;n_h;n_h_strong;;;;;0;1;1;1;0;82;82;82;;;;;;;;;1550.1289101000002;None;1551.4785125999997;1551.7710908999998;1551.7710908999998;1551.9203610000004;1551.9203610000004;1551.9612211000003;1551.9612211000003;None;8;0;1551.9612211000003;None;1553.4612719999996;None;['7'];[0.48283619999983785];1553.4612719999996;None;;;;;0.6948896000003515;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_n_a.jpg;neutral;8;4;m;004_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;13;n_n;n_n_strong;;;;;0;1;1;1;0;83;83;83;;;;;;;;;1556.4621750999995;None;1558.4645682999999;1558.7542895999995;1558.7542895999995;1558.7620481000004;1558.7620481000004;1558.8028470999998;1558.8028470999998;None;None;0;1558.8028470999998;None;1560.3032277000002;None;['9'];[0.3929528999997274];1560.3032277000002;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_s_a.jpg;sad;7;33;m;033_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;130;block2_Pilot_2;40;s_s;s_s_weak;;;;;0;1;1;1;0;84;84;84;;;;;;;;;1563.3032219999996;None;1564.3948486;1564.6875535999998;1564.6875535999998;1564.7040471999999;1564.7040471999999;1564.7447613000004;1564.7447613000004;None;8;0;1564.7447613000004;None;1566.2448702000002;None;['8'];[0.25125149999985297];1566.2448702000002;None;;;;;0.9513606000000436;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block2_Pilot_2;13;s_h;s_h_weak;;;;;0;1;1;1;0;85;85;85;;;;;;;;;1569.2456825999998;None;1571.2363248000001;1571.5293204999998;1571.5293204999998;1571.5374977000001;1571.5374977000001;1571.5782751999996;1571.5782751999996;None;None;0;1571.5782751999996;None;1573.0783201000004;None;['9'];[0.4256911000002219];1573.0783201000004;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_n_a.jpg;neutral;8;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;164;block2_Pilot_2;16;n_h;n_h_strong;;;;;0;1;1;1;0;86;86;86;;;;;;;;;1576.0790684000003;None;1577.4748959999997;1577.7715036999998;1577.7715036999998;1577.7958583999998;1577.7958583999998;1577.8368038999997;1577.8368038999997;None;8;0;1577.8368038999997;None;1579.3369436000003;None;['8'];[0.3831860999998753];1579.3369436000003;None;;;;;0.9393347000004724;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;149;block2_Pilot_2;16;h_s;h_s_strong;;;;;0;1;1;1;0;87;87;87;;;;;;;;;1582.3369154000002;None;1583.5865319000004;1583.8794375999996;1583.8794375999996;1583.9044440999996;1583.9044440999996;1583.9452697999996;1583.9452697999996;None;9;0;1583.9452697999996;None;1585.4462618999996;None;['7'];[0.32985110000026907];1585.4462618999996;None;;;;;0.9269117999992886;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_n_a.jpg;neutral;8;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;131;block2_Pilot_2;8;n_h;n_h_weak;;;;;0;1;1;1;0;88;88;88;;;;;;;;;1588.4453199;None;1589.5597829999997;1589.8551133;1589.8551133;1589.8794789000003;1589.8794789000003;1589.9202611;1589.9202611;None;8;0;1589.9202611;None;1591.4203612000001;None;['7'];[0.3558278999998947];1591.4203612000001;None;;;;;0.7678082000002178;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;021_o_f_n_a.jpg;neutral;8;4;m;004_o_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;21;n_n;n_n_strong;;;;;0;1;1;1;0;89;89;89;;;;;;;;;1594.4211282999995;None;1596.4248748;1596.7137501999996;1596.7137501999996;1596.7212128;1596.7212128;1596.7621854999998;1596.7621854999998;None;None;0;1596.7621854999998;None;1598.2619640000003;None;['9'];[0.3220602000001236];1598.2619640000003;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_h_a.jpg;happy;9;13;m;013_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;1;238;block2_Pilot_2;33;h_h;h_h_weak;;;;;0;1;1;1;0;90;90;90;;;;;;;;;1601.2622984999998;None;1603.2533041999995;1603.5466219;1603.5466219;1603.5547176;1603.5547176;1603.5957368999998;1603.5957368999998;None;None;0;1603.5957368999998;None;1605.0956162000002;None;['9'];[0.4003285999997388];1605.0956162000002;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_s_a.jpg;sad;7;4;m;004_o_m_h_a.jpg;happy;incongruent;9;match;;130;150;;18;148;block2_Pilot_2;33;s_h;s_h_weak;;;;;0;1;1;1;0;91;91;91;;;;;;;;;1608.0966804999998;None;1609.3367882000002;1609.6299765000003;1609.6299765000003;1609.779724;1609.779724;1609.8207026999999;1609.8207026999999;None;None;0;1609.8207026999999;None;1611.3208757000002;None;['7'];[0.9671429999998509];1611.3208757000002;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;198;block2_Pilot_2;13;n_h;n_h_weak;;;;;0;1;1;1;0;92;92;92;;;;;;;;;1614.3212543999998;None;1615.9931698;1616.2887891;1616.2887891;1616.3136900999998;1616.3136900999998;1616.3541357000004;1616.3541357000004;None;8;0;1616.3541357000004;None;1617.8541717999997;None;['8'];[0.2818509999997332];1617.8541717999997;None;;;;;1.0940611000005447;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_s_a.jpg;sad;7;28;f;028_y_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;1;238;block2_Pilot_2;16;s_s;s_s_weak;;;;;0;1;1;1;0;93;93;93;;;;;;;;;1620.8543131999995;None;1622.8448752000004;1623.1386556999996;1623.1386556999996;1623.1467850999998;1623.1467850999998;1623.1875983999998;1623.1875983999998;None;None;0;1623.1875983999998;None;1624.6875762999998;None;['9'];[0.21660229999997682];1624.6875762999998;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;match;;140;170;;3;177;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;94;94;94;;;;;;;;;1627.6886204000002;None;1629.2019983;1629.4974325000003;1629.4974325000003;1629.5220276;1629.5220276;1629.5627361999996;1629.5627361999996;None;8;1;1629.5627361999996;None;1631.0628972000004;None;['8'];[0.7771797999994305];1631.0628972000004;None;;;;;0.949370799999997;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_n_a.jpg;neutral;8;13;m;013_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;220;block2_Pilot_2;33;n_n;n_n_weak;;;;;0;1;1;1;0;95;95;95;;;;;;;;;1634.0637224000002;None;1635.9176051000004;1636.2141696999997;1636.2141696999997;1636.2303167;1636.2303167;1636.2711897999998;1636.2711897999998;None;None;0;1636.2711897999998;None;1637.7712755000002;None;['8'];[0.46067479999965144];1637.7712755000002;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_s_a.jpg;sad;7;21;f;021_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block2_Pilot_2;12;s_s;s_s_strong;;;;;0;1;1;1;0;96;96;96;;;;;;;;;1640.7714963999997;None;1642.7584994;1643.0555547000004;1643.0555547000004;1643.0638267000004;1643.0638267000004;1643.1048300000002;1643.1048300000002;None;None;0;1643.1048300000002;None;1644.6046690000003;None;None;;1644.6046690000003;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;204;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;97;97;97;;;;;;;;;1647.6049482999997;None;1649.3124736999998;1649.6057631000003;1649.6057631000003;1649.6306444000002;1649.6306444000002;1649.6714995000002;1649.6714995000002;None;9;0;1649.6714995000002;None;1651.1716341000001;None;"['8', '7']";"[0.3564243999999235, 1.1881474000001617]";1651.1716341000001;None;;;;;0.6884079000001293;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_s_a.jpg;sad;7;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block2_Pilot_2;30;s_n;s_n_weak;;;;;0;1;1;1;0;98;98;98;;;;;;;;;1654.1716260000003;None;1656.1929264999999;1656.4897898;1656.4897898;1656.4974106;1656.4974106;1656.5382253999996;1656.5382253999996;None;9;0;1656.5382253999996;None;1658.0391762999998;None;['9'];[0.3126912000006996];1658.0391762999998;None;;;;;0.893741100000625;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_h_a.jpg;happy;9;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;30;h_n;h_n_weak;;;;;0;1;1;1;0;99;99;99;;;;;;;;;1661.0390599000002;None;1663.0437976000003;1663.3400014999997;1663.3400014999997;1663.3473604;1663.3473604;1663.3884281;1663.3884281;None;None;0;1663.3884281;None;1664.8887821999997;None;['9'];[0.3272097999997641];1664.8887821999997;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;151;block2_Pilot_2;33;n_h;n_h_strong;;;;;0;1;1;1;0;100;100;100;;;;;;;;;1667.8892096999998;None;1669.1673978999997;1669.4565611999997;1669.4565611999997;1669.4809343999996;1669.4809343999996;1669.5218998999999;1669.5218998999999;None;8;0;1669.5218998999999;None;1671.0219074999995;None;['8'];[1.4340230999996493];1671.0219074999995;None;;;;;1.1980178000003434;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_s_a.jpg;sad;7;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;18;156;block2_Pilot_2;19;s_n;s_n_weak;;;;;0;1;1;1;0;101;101;101;;;;;;;;;1674.0232913999998;None;1675.3472935;1675.6399445999996;1675.6399445999996;1675.7893377;1675.7893377;1675.8303853999996;1675.8303853999996;None;7;0;1675.8303853999996;None;1677.3303552999996;None;['7'];[0.6935989999992671];1677.3303552999996;None;;;;;0.7854998000002524;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
