Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.started;key_resp_Rating.stopped;key_resp.rt;key_resp_Rating.rt;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;019_m_f_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;174;block3_Pilot_2;19;s_s;s_s_weak;;;;;0;2;2;2;0;82;82;82;;;;;;;;;2208.7896489000414;None;2210.307904800051;2210.5991870000726;2210.5991870000726;2210.748500799993;2210.748500799993;2210.789194800076;2210.789194800076;None;7;1;2210.789194800076;None;2212.289414300001;None;"['7', '9']";2212.289414300001;None;0.5949434000067413;"[0.37466510001104325, 1.542727200081572]";;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;m;004_o_m_n_a.jpg;neutral;8;12;f;012_o_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block3_Pilot_2;4;n_n;n_n_weak;;;;;0;2;2;2;0;83;83;83;;;;;;;;;2215.2901840000413;None;2217.2949645000044;2217.5909200999886;2217.5909200999886;2217.5987494;2217.5987494;2217.6394314999925;2217.6394314999925;None;7;0;2217.6394314999925;None;2219.1395336000714;None;['9'];2219.1395336000714;None;1.0247566000325605;[0.244556299992837];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;m;027_o_m_s_a.jpg;sad;7;19;f;019_m_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;18;238;block3_Pilot_2;27;s_s;s_s_weak;;;;;0;2;2;2;0;84;84;84;;;;;;;;;2222.1406108000083;None;2224.1328697000863;2224.423963700072;2224.423963700072;2224.5736119999783;2224.5736119999783;2224.614604000002;2224.614604000002;None;7;1;2224.614604000002;None;2226.114397800062;None;['7'];2226.114397800062;None;0.46556350006721914;[0.2618085000431165];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;f;028_y_f_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block3_Pilot_2;28;h_s;h_s_strong;;;;;0;2;2;2;0;85;85;85;;;;;;;;;2229.1147499000654;None;2231.109657400055;2231.399167799973;2231.399167799973;2231.4072730999906;2231.4072730999906;2231.4480499000056;2231.4480499000056;None;9;0;2231.4480499000056;None;2232.9481552999932;None;['9'];2232.9481552999932;None;0.40003590006381273;[0.2919793000910431];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;m;033_o_m_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;238;block3_Pilot_2;33;h_n;h_n_strong;;;;;0;2;2;2;0;86;86;86;;;;;;;;;2235.9481836999767;None;2237.941443299991;2238.232404600014;2238.232404600014;2238.382388500031;2238.382388500031;2238.4233840000816;2238.4233840000816;None;9;0;2238.4233840000816;None;2239.923384700087;None;['7'];2239.923384700087;None;0.6328472999157384;[0.5727935000322759];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;f;021_o_f_n_a.jpg;neutral;8;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;18;238;block3_Pilot_2;21;n_h;n_h_weak;;;;;0;2;2;2;0;87;87;87;;;;;;;;;2242.9239384999964;None;2244.967696800013;2245.2581273000687;2245.2581273000687;2245.407411799999;2245.407411799999;2245.4483015000587;2245.4483015000587;None;8;0;2245.4483015000587;None;2246.9486108000856;None;['7'];2246.9486108000856;None;0.5439263000153005;[0.7796628999058157];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;m;008_y_m_h_a.jpg;happy;9;12;f;012_o_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;1;238;block3_Pilot_2;8;h_h;h_h_weak;;;;;0;2;2;2;0;88;88;88;;;;;;;;;2249.9485407000175;None;2251.940693199984;2252.2328154999996;2252.2328154999996;2252.240886499989;2252.240886499989;2252.2819372999948;2252.2819372999948;None;9;1;2252.2819372999948;None;2253.7817306000507;None;['9'];2253.7817306000507;None;0.7421710999915376;[0.28247179999016225];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;m;016_y_m_n_a.jpg;neutral;8;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;1;238;block3_Pilot_2;16;n_h;n_h_weak;;;;;0;2;2;2;0;89;89;89;;;;;;;;;2256.782117600087;None;2258.821298600058;2259.116522000055;2259.116522000055;2259.124375500018;2259.124375500018;2259.1653655000264;2259.1653655000264;None;8;0;2259.1653655000264;None;2260.6655726999743;None;['9'];2260.6655726999743;None;0.6428016000427306;[0.16653539997059852];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;f;012_o_f_n_a.jpg;neutral;8;13;m;013_y_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;3;234;block3_Pilot_2;12;n_n;n_n_weak;;;;;0;2;2;2;0;90;90;90;;;;;;;;;2263.6662284000777;None;2265.6363499000436;2265.9251841000514;2265.9251841000514;2265.949619000079;2265.949619000079;2265.990415200009;2265.990415200009;None;9;0;2265.990415200009;None;2267.490406200057;None;['7'];2267.490406200057;None;0.649807000067085;[0.26168849994428456];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
;f;019_m_f_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;18;238;block3_Pilot_2;19;s_h;s_h_strong;;;;;0;2;2;2;0;91;91;91;;;;;;;;;2270.4905704000266;None;2272.4941209000535;2272.7836168999784;2272.7836168999784;2272.9331635000417;2272.9331635000417;2272.9739341000095;2272.9739341000095;None;7;0;2272.9739341000095;None;2274.474018200068;None;['7'];2274.474018200068;None;0.8181976999621838;[0.9821377999614924];;;;;;;Emoconpilot029;2021_Nov_02_1439;BackwardMask;2020.2.8;119.80567511000827;
