Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;040_y_f_n_a.jpg;neutral;8;8;m;008_y_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;3;165;block2_Pilot_2;40;n_n;n_n_weak;;;;;0;1;1;1;0;44;44;44;;;;;;;;;1629.5606005000882;None;1630.9551383997314;1631.245484400075;1631.245484400075;1631.2698268997483;1631.2698268997483;1631.31064039981;1631.31064039981;None;8;1;0.4661031998693943;1631.31064039981;None;1632.810714900028;None;['7'];[0.29418079974129796];1632.810714900028;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;f;028_y_f_h_a.jpg;happy;9;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;1;238;block2_Pilot_2;28;h_n;h_n_strong;;;;;0;1;1;1;0;45;45;45;;;;;;;;;1635.8118289997801;None;1637.8071254999377;1638.103577400092;1638.103577400092;1638.1116341999732;1638.1116341999732;1638.1524902000092;1638.1524902000092;None;None;0;;1638.1524902000092;None;1639.6525002000853;None;['9'];[0.4363913000561297];1639.6525002000853;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;m;027_o_m_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;236;block2_Pilot_2;27;s_n;s_n_weak;;;;;0;1;1;1;0;46;46;46;;;;;;;;;1642.6526784999296;None;1644.627371800132;1644.9202891997993;1644.9202891997993;1644.9368019998074;1644.9368019998074;1644.977656299714;1644.977656299714;None;8;1;0.5432224003598094;1644.977656299714;None;1646.4777802000754;None;['7'];[0.2510534003376961];1646.4777802000754;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;m;027_o_m_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block2_Pilot_2;27;h_s;h_s_strong;;;;;0;1;1;1;0;47;47;47;;;;;;;;;1649.4785262998194;None;1651.5009292000905;1651.7959726001136;1651.7959726001136;1651.8035192997195;1651.8035192997195;1651.8443662999198;1651.8443662999198;None;None;0;;1651.8443662999198;None;1653.344328999985;None;['9'];[0.3605737001635134];1653.344328999985;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;m;016_y_m_h_a.jpg;happy;9;4;m;004_o_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;227;block2_Pilot_2;16;h_s;h_s_strong;;;;;0;1;1;1;0;48;48;48;;;;;;;;;1656.3444765000604;None;1658.2440447998233;1658.5373259996995;1658.5373259996995;1658.5620679999702;1658.5620679999702;1658.602836200036;1658.602836200036;None;9;0;0.5819502999074757;1658.602836200036;None;1660.1029282999225;None;['7'];[0.38592700008302927];1660.1029282999225;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;f;040_y_f_h_a.jpg;happy;9;13;m;013_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;3;165;block2_Pilot_2;40;h_h;h_h_strong;;;;;0;1;1;1;0;49;49;49;;;;;;;;;1663.1032068999484;None;1664.48552080011;1664.7791708000004;1664.7791708000004;1664.8036605999805;1664.8036605999805;1664.844800000079;1664.844800000079;None;9;1;0.539994299877435;1664.844800000079;None;1666.3446577996947;None;['7'];[0.3200201001018286];1666.3446577996947;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;m;033_o_m_s_a.jpg;sad;7;28;f;028_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;227;block2_Pilot_2;33;s_n;s_n_weak;;;;;0;1;1;1;0;50;50;50;;;;;;;;;1669.3451367998496;None;1671.243117599748;1671.537742299959;1671.537742299959;1671.5539139998145;1671.5539139998145;1671.59480529977;1671.59480529977;None;8;1;0.8140747002325952;1671.59480529977;None;1673.0948883998208;None;['7'];[0.37014489993453026];1673.0948883998208;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;f;019_m_f_s_a.jpg;sad;7;27;m;027_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block2_Pilot_2;19;s_h;s_h_weak;;;;;0;1;1;1;0;51;51;51;;;;;;;;;1676.095061100088;None;1678.1001908998005;1678.3963568001054;1678.3963568001054;1678.4042307999916;1678.4042307999916;1678.4449634999037;1678.4449634999037;None;None;0;;1678.4449634999037;None;1679.94497999968;None;['9'];[0.3118694997392595];1679.94497999968;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;m;016_y_m_h_a.jpg;happy;9;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;238;block2_Pilot_2;16;h_n;h_n_strong;;;;;0;1;1;1;0;52;52;52;;;;;;;;;1682.9458947000094;None;1684.9364640000276;1685.2295026998036;1685.2295026998036;1685.3791919997893;1685.3791919997893;1685.4199919998646;1685.4199919998646;None;9;0;0.5088174999691546;1685.4199919998646;None;1686.9205553997308;None;['7'];[0.29611509991809726];1686.9205553997308;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;f;021_o_f_s_a.jpg;sad;7;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block2_Pilot_2;21;s_n;s_n_strong;;;;;0;1;1;1;0;53;53;53;;;;;;;;;1689.921077599749;None;1691.9096782999113;1692.204370399937;1692.204370399937;1692.2128802998923;1692.2128802998923;1692.2536412999034;1692.2536412999034;None;None;0;;1692.2536412999034;None;1693.7535103997216;None;['9'];[0.43142429972067475];1693.7535103997216;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;f;012_o_f_s_a.jpg;sad;7;33;m;033_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;148;block2_Pilot_2;12;s_s;s_s_weak;;;;;0;1;1;1;0;54;54;54;;;;;;;;;1696.754126300104;None;1697.9898184998892;1698.2879634997807;1698.2879634997807;1698.3044181996956;1698.3044181996956;1698.3453631997108;1698.3453631997108;None;8;0;0.5754728000611067;1698.3453631997108;None;1699.8454136997461;None;['7'];[0.2752793002873659];1699.8454136997461;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
;f;030_o_f_s_a.jpg;sad;7;40;f;040_y_f_s_a.jpg;sad;congruent;7;match;;130;160;;3;136;block2_Pilot_2;30;s_s;s_s_strong;;;;;0;1;1;1;0;55;55;55;;;;;;;;;1702.8459644000977;None;1704.0088860001415;1704.3051388999447;1704.3051388999447;1704.3296370999888;1704.3296370999888;1704.3707214999013;1704.3707214999013;None;8;0;0.6221595997922122;1704.3707214999013;None;1705.8707280997187;None;['7'];[0.31400199979543686];1705.8707280997187;None;;;;;;;Emoconpilot028;2021_Nov_24_1636;BackwardMask;2020.2.8;119.97787630223078;
