Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;m;016_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;193;block1_Pilot_2;16;n_h;n_h_strong;;;;;0;0;0;0;0;87;87;87;;;;;;;;;618.7585109001957;None;620.38516779989;620.6758272000588;620.6758272000588;620.8250051001087;620.8250051001087;620.8660050998442;620.8660050998442;None;8;0;0.4512426001019776;620.8660050998442;None;622.3661670000292;None;['7'];[0.29479539999738336];622.3661670000292;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;033_o_m_h_a.jpg;happy;9;4;m;004_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;195;block1_Pilot_2;33;h_h;h_h_strong;;;;;0;0;0;0;0;88;88;88;;;;;;;;;625.3668877999298;None;626.9993325998075;627.2922390000895;627.2922390000895;627.3086260999553;627.3086260999553;627.3494673999958;627.3494673999958;None;9;1;0.7357880002819002;627.3494673999958;None;628.8504665000364;None;['7'];[0.5947706997394562];628.8504665000364;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;027_o_m_h_a.jpg;happy;9;16;m;016_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;209;block1_Pilot_2;27;h_h;h_h_weak;;;;;0;0;0;0;0;89;89;89;;;;;;;;;631.8497538999654;None;633.612372700125;633.901006499771;633.901006499771;633.9255448998883;633.9255448998883;633.9662708002143;633.9662708002143;None;9;1;0.5668881996534765;633.9662708002143;None;635.4663673997857;None;['7'];[0.34671129984781146];635.4663673997857;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;033_o_m_s_a.jpg;sad;7;16;m;016_y_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;128;block1_Pilot_2;33;s_s;s_s_strong;;;;;0;0;0;0;0;90;90;90;;;;;;;;;638.4666082998738;None;639.5409885998815;639.833950900007;639.833950900007;639.8588944999501;639.8588944999501;639.8997062998824;639.8997062998824;None;8;0;0.6333974003791809;639.8997062998824;None;641.4000181998126;None;['8'];[0.5810965001583099];641.4000181998126;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;021_o_f_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block1_Pilot_2;21;s_s;s_s_strong;;;;;0;0;0;0;0;91;91;91;;;;;;;;;644.3999327998608;None;646.3891179999337;646.6842829999514;646.6842829999514;646.6926171001978;646.6926171001978;646.7334157000296;646.7334157000296;None;9;0;0.9116941997781396;646.7334157000296;None;648.2332545998506;None;['8'];[0.7800977998413146];648.2332545998506;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;033_o_m_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;166;block1_Pilot_2;33;n_s;n_s_strong;;;;;0;0;0;0;0;92;92;92;;;;;;;;;651.2335963998921;None;652.6460234997794;652.9349858998321;652.9349858998321;653.0842614001594;653.0842614001594;653.1251579998061;653.1251579998061;None;8;0;0.4639910999685526;653.1251579998061;None;654.6250471998937;None;['7'];[0.5639578001573682];654.6250471998937;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;019_m_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;18;228;block1_Pilot_2;19;n_n;n_n_weak;;;;;0;0;0;0;0;93;93;93;;;;;;;;;657.6260568001308;None;659.5440569999628;659.8348400001414;659.8348400001414;659.9843425001018;659.9843425001018;660.025201600045;660.025201600045;None;8;1;0.4600319997407496;660.025201600045;None;661.525126399938;None;['7'];[0.3281044000759721];661.525126399938;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;130;block1_Pilot_2;8;s_h;s_h_weak;;;;;0;0;0;0;0;94;94;94;;;;;;;;;664.5259989001788;None;665.6269561997615;665.918299799785;665.918299799785;665.9428476998582;665.9428476998582;665.9837565999478;665.9837565999478;None;7;0;0.9334375001490116;665.9837565999478;None;667.4835434998386;None;['7'];[0.5775621999055147];667.4835434998386;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;016_y_m_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;18;189;block1_Pilot_2;16;n_n;n_n_strong;;;;;0;0;0;0;0;95;95;95;;;;;;;;;670.484703999944;None;672.0780381001532;672.3686516000889;672.3686516000889;672.5179770002142;672.5179770002142;672.5586386001669;672.5586386001669;None;8;1;0.3904388998635113;672.5586386001669;None;674.058747400064;None;['7'];[0.21051560016348958];674.058747400064;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;96;96;96;;;;;;;;;677.0596869001165;None;679.046265500132;679.3431397997774;679.3431397997774;679.3679487998597;679.3679487998597;679.4088510000147;679.4088510000147;None;7;0;0.8842999003827572;679.4088510000147;None;680.9089386998676;None;['7'];[0.3922799997963011];680.9089386998676;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;013_y_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;18;238;block1_Pilot_2;13;h_h;h_h_strong;;;;;0;0;0;0;0;97;97;97;;;;;;;;;683.9091830002144;None;685.913307600189;686.2021780000068;686.2021780000068;686.3516294001602;686.3516294001602;686.3924682000652;686.3924682000652;None;9;1;0.5165447001345456;686.3924682000652;None;687.8923666998744;None;['7'];[0.5288794999942183];687.8923666998744;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;016_y_m_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;98;98;98;;;;;;;;;690.8939404999837;None;692.8835630998947;693.1770393000916;693.1770393000916;693.1851365999319;693.1851365999319;693.2259776000865;693.2259776000865;None;None;0;;693.2259776000865;None;694.7257570000365;None;['8'];[0.46322420006617904];694.7257570000365;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;008_y_m_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block1_Pilot_2;8;n_n;n_n_weak;;;;;0;0;0;0;0;99;99;99;;;;;;;;;697.726930799894;None;699.7324589998461;700.0272150998935;700.0272150998935;700.0352231999859;700.0352231999859;700.0761044998653;700.0761044998653;None;8;1;1.2168350000865757;700.0761044998653;None;701.5761787001975;None;['9'];[1.4531244998797774];701.5761787001975;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;008_y_m_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;133;block1_Pilot_2;8;s_s;s_s_weak;;;;;0;0;0;0;0;100;100;100;;;;;;;;;704.5761616998352;None;705.7037164000794;705.9940634001978;705.9940634001978;706.0104124001227;706.0104124001227;706.0510669001378;706.0510669001378;None;7;1;0.8500384003855288;706.0510669001378;None;707.5513174999505;None;['7'];[0.5337631995789707];707.5513174999505;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;3;197;block1_Pilot_2;40;n_s;n_s_strong;;;;;0;0;0;0;0;101;101;101;;;;;;;;;710.5513637000695;None;712.2132381000556;712.502614099998;712.502614099998;712.5271168001927;712.5271168001927;712.5679441997781;712.5679441997781;None;8;0;0.9332940997555852;712.5679441997781;None;714.0678244000301;None;['7'];[0.521371599752456];714.0678244000301;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;004_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;121;block1_Pilot_2;4;h_s;h_s_strong;;;;;0;0;0;0;0;102;102;102;;;;;;;;;717.0690661999397;None;718.0954327997752;718.3861723998562;718.3861723998562;718.4108119001612;718.4108119001612;718.4515772000886;718.4515772000886;None;9;0;0.7214655997231603;718.4515772000886;None;719.9513460001908;None;['7'];[0.30987010011449456];719.9513460001908;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;211;block1_Pilot_2;40;h_h;h_h_weak;;;;;0;0;0;0;0;103;103;103;;;;;;;;;722.9515316002071;None;724.7189877000637;725.0111181000248;725.0111181000248;725.1607944001444;725.1607944001444;725.2015321999788;725.2015321999788;None;9;1;0.603572899941355;725.2015321999788;None;726.7014569998719;None;['7'];[0.37561400001868606];726.7014569998719;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;019_m_f_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;104;104;104;;;;;;;;;729.702524300199;None;731.3747724997811;731.669918099884;731.669918099884;731.686007599812;731.686007599812;731.7266290001571;731.7266290001571;None;7;0;1.062375399749726;731.7266290001571;None;733.2267415998504;None;['8'];[0.5865767002105713];733.2267415998504;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;240;block1_Pilot_2;40;s_s;s_s_strong;;;;;0;0;0;0;0;105;105;105;;;;;;;;;736.227769299876;None;738.2342627001926;738.5277828001417;738.5277828001417;738.677568399813;738.677568399813;738.7184677999467;738.7184677999467;None;7;1;0.9345494997687638;738.7184677999467;None;740.2185125998221;None;['7'];[0.6826330996118486];740.2185125998221;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;188;block1_Pilot_2;40;n_s;n_s_weak;;;;;0;0;0;0;0;106;106;106;;;;;;;;;743.2193865999579;None;744.8061330001801;745.0950604998507;745.0950604998507;745.1194508001208;745.1194508001208;745.1603247001767;745.1603247001767;None;8;0;1.012664099689573;745.1603247001767;None;746.6604503002018;None;['7'];[0.5606673001311719];746.6604503002018;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;028_y_f_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;193;block1_Pilot_2;28;h_s;h_s_strong;;;;;0;0;0;0;0;107;107;107;;;;;;;;;749.6611611000262;None;751.2784208999947;751.5698253000155;751.5698253000155;751.5945239001885;751.5945239001885;751.6353279999457;751.6353279999457;None;9;0;0.729969599749893;751.6353279999457;None;753.135302899871;None;['7'];[0.47791589982807636];753.135302899871;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;40;s_n;s_n_strong;;;;;0;0;0;0;0;108;108;108;;;;;;;;;756.1356902997941;None;757.7935588001274;758.0865408000536;758.0865408000536;758.1030496000312;758.1030496000312;758.1439483999275;758.1439483999275;None;8;1;0.5170907997526228;758.1439483999275;None;759.643858899828;None;['7'];[0.45734170032665133];759.643858899828;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;030_o_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block1_Pilot_2;30;n_s;n_s_strong;;;;;0;0;0;0;0;109;109;109;;;;;;;;;762.6439971998334;None;764.6643953002058;764.9537912998348;764.9537912998348;764.9615132999606;764.9615132999606;765.0022702999413;765.0022702999413;None;None;0;;765.0022702999413;None;766.5024717999622;None;['9'];[0.8705262001603842];766.5024717999622;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;021_o_f_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;125;block1_Pilot_2;21;h_n;h_n_weak;;;;;0;0;0;0;0;110;110;110;;;;;;;;;769.5039479001425;None;770.562799599953;770.8539146999829;770.8539146999829;770.8698284002021;770.8698284002021;770.9106944999658;770.9106944999658;None;9;0;0.9503401000984013;770.9106944999658;None;772.4108887999319;None;['7'];[0.6182895000092685];772.4108887999319;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;021_o_f_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;21;h_s;h_s_strong;;;;;0;0;0;0;0;111;111;111;;;;;;;;;775.4117511999793;None;777.4134351001121;777.7040952998213;777.7040952998213;777.7118593999185;777.7118593999185;777.7526007001288;777.7526007001288;None;9;0;0.8286163001321256;777.7526007001288;None;779.2527483999729;None;['8'];[0.6163737000897527];779.2527483999729;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;012_o_f_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;12;h_s;h_s_weak;;;;;0;0;0;0;0;112;112;112;;;;;;;;;782.2538076997735;None;784.2448296998627;784.5372901000082;784.5372901000082;784.5451319999993;784.5451319999993;784.585957699921;784.585957699921;None;9;0;0.7710475996136665;784.585957699921;None;786.0861255000345;None;['8'];[0.631133200135082];786.0861255000345;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;013_y_m_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;202;block1_Pilot_2;13;h_s;h_s_weak;;;;;0;0;0;0;0;113;113;113;;;;;;;;;789.0862791999243;None;790.794125800021;791.0876020998694;791.0876020998694;791.1120759001933;791.1120759001933;791.1528417998925;791.1528417998925;None;9;0;0.6362172001972795;791.1528417998925;None;792.6530169998296;None;['7'];[0.32020380022004247];792.6530169998296;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;019_m_f_s_a.jpg;sad;7;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;114;114;114;;;;;;;;;795.6531899999827;None;797.6558456998318;797.9462403999642;797.9462403999642;797.9537279000506;797.9537279000506;797.9947938001715;797.9947938001715;None;9;0;1.1784409997053444;797.9947938001715;None;799.4947864999995;None;['8'];[0.5904250000603497];799.4947864999995;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;028_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;238;block1_Pilot_2;28;n_s;n_s_strong;;;;;0;0;0;0;0;115;115;115;;;;;;;;;802.4957265998237;None;804.4975847997703;804.7880712999031;804.7880712999031;804.9375163000077;804.9375163000077;804.9780896999873;804.9780896999873;None;8;0;0.4429874001070857;804.9780896999873;None;806.4783077999018;None;['7'];[0.2789304996840656];806.4783077999018;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;013_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;116;116;116;;;;;;;;;809.478451800067;None;811.4699177998118;811.762691100128;811.762691100128;811.770826399792;811.770826399792;811.8116574999876;811.8116574999876;None;None;0;;811.8116574999876;None;813.3116382001899;None;['9'];[0.30157569982111454];813.3116382001899;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;16;s_h;s_h_strong;;;;;0;0;0;0;0;117;117;117;;;;;;;;;816.3140349001624;None;818.3021281999536;818.596093500033;818.596093500033;818.6043064999394;818.6043064999394;818.6450189999305;818.6450189999305;None;None;0;;818.6450189999305;None;820.1452196999453;None;"['8', '9', '9']";"[0.2599200000986457, 0.916027800180018, 1.8999191001057625]";820.1452196999453;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;118;118;118;;;;;;;;;823.1452516000718;None;825.1367609999143;825.4295414001681;825.4295414001681;825.5792065998539;825.5792065998539;825.6202587001026;825.6202587001026;None;7;0;0.7127525000832975;825.6202587001026;None;827.1202576002106;None;['7'];[0.38889920013025403];827.1202576002106;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;012_o_f_s_a.jpg;sad;7;13;m;013_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;235;block1_Pilot_2;12;s_h;s_h_weak;;;;;0;0;0;0;0;119;119;119;;;;;;;;;830.1203838000074;None;832.0819386998191;832.3796835998073;832.3796835998073;832.4046831000596;832.4046831000596;832.4455062001944;832.4455062001944;None;7;0;0.719735000282526;832.4455062001944;None;833.9453610000201;None;['7'];[0.6517393998801708];833.9453610000201;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;019_m_f_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;235;block2_Pilot_2;19;s_h;s_h_strong;;;;;0;1;1;1;0;0;0;0;;;;;;;;;856.9772219997831;None;858.9496324998327;859.2391321999021;859.2391321999021;859.2634999998845;859.2634999998845;859.3042366001755;859.3042366001755;None;None;0;;859.3042366001755;None;860.8051995001733;None;['9'];[0.5440382999368012];860.8051995001733;None;;;836.9462994001806;None;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;121;block2_Pilot_2;8;n_h;n_h_strong;;;;;0;1;1;1;0;1;1;1;;;;;;;;;863.80618100008;None;864.8318127999082;865.1224333997816;865.1224333997816;865.1386568001471;865.1386568001471;865.1794656999409;865.1794656999409;None;8;0;1.145664899609983;865.1794656999409;None;866.6794945998117;None;['8'];[1.3416299996897578];866.6794945998117;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;012_o_f_h_a.jpg;happy;9;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;240;block2_Pilot_2;12;h_n;h_n_weak;;;;;0;1;1;1;0;2;2;2;;;;;;;;;869.6796850999817;None;871.6878142999485;871.9805852998979;871.9805852998979;871.9972304999828;871.9972304999828;872.0379389999434;872.0379389999434;None;9;0;0.6870611002668738;872.0379389999434;None;873.5379205998033;None;['7'];[0.5791881997138262];873.5379205998033;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;008_y_m_h_a.jpg;happy;9;40;f;040_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;195;block2_Pilot_2;8;h_h;h_h_strong;;;;;0;1;1;1;0;3;3;3;;;;;;;;;876.5380270001478;None;878.1709815999493;878.4640318998136;878.4640318998136;878.6140084001236;878.6140084001236;878.6548060998321;878.6548060998321;None;9;1;0.614364200271666;878.6548060998321;None;880.1547591998242;None;['7'];[0.3382699997164309];880.1547591998242;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;004_o_m_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;126;block2_Pilot_2;4;n_s;n_s_weak;;;;;0;1;1;1;0;4;4;4;;;;;;;;;883.1555444998667;None;884.2447140999138;884.5394997000694;884.5394997000694;884.689110300038;884.689110300038;884.7299170000479;884.7299170000479;None;8;0;0.49929399974644184;884.7299170000479;None;886.2297200001776;None;['7'];[1.0795689998194575];886.2297200001776;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;225;block2_Pilot_2;28;s_n;s_n_strong;;;;;0;1;1;1;0;5;5;5;;;;;;;;;889.230147600174;None;891.1160802999511;891.4061408000998;891.4061408000998;891.5558046000078;891.5558046000078;891.596573700197;891.596573700197;None;7;0;0.7364421999081969;891.596573700197;None;893.096756900195;None;['7'];[1.2522767996415496];893.096756900195;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;027_o_m_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_weak;;;;;0;1;1;1;0;6;6;6;;;;;;;;;896.0975484000519;None;898.0886777997948;898.3813526001759;898.3813526001759;898.531021699775;898.531021699775;898.5718752997927;898.5718752997927;None;7;0;0.6170653998851776;898.5718752997927;None;900.0720640001819;None;['7'];[1.429146199952811];900.0720640001819;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;033_o_m_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;7;7;7;;;;;;;;;903.0722762001678;None;905.0628110999241;905.3565254001878;905.3565254001878;905.3644182998687;905.3644182998687;905.4052681000903;905.4052681000903;None;None;0;;905.4052681000903;None;906.9051279998384;None;['9'];[0.7401058999821544];906.9051279998384;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;012_o_f_n_a.jpg;neutral;8;12;f;012_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;200;block2_Pilot_2;12;n_h;n_h_weak;;;;;0;1;1;1;0;8;8;8;;;;;;;;;909.9053548001684;None;911.6110557997599;911.9068475998938;911.9068475998938;911.9230084000155;911.9230084000155;911.9636693000793;911.9636693000793;None;8;0;0.8734427997842431;911.9636693000793;None;913.4636272997595;None;['7'];[1.189495500177145];913.4636272997595;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;030_o_f_n_a.jpg;neutral;8;19;f;019_m_f_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;9;9;9;;;;;;;;;916.4648206001148;None;918.4671812001616;918.7571557001211;918.7571557001211;918.7646551001817;918.7646551001817;918.805586299859;918.805586299859;None;None;0;;918.805586299859;None;920.3055103998631;None;['9'];[0.5477700000628829];920.3055103998631;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;m;013_y_m_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;13;h_n;h_n_strong;;;;;0;1;1;1;0;10;10;10;;;;;;;;;923.3057848000899;None;925.3081465000287;925.5986298997886;925.5986298997886;925.6063969000243;925.6063969000243;925.6473718001507;925.6473718001507;None;None;0;;925.6473718001507;None;927.1474035000429;None;['9'];[0.3457709001377225];927.1474035000429;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;133;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;11;11;11;;;;;;;;;930.1485946998;None;931.2639436000027;931.5566166997887;931.5566166997887;931.5819421000779;931.5819421000779;931.6224123998545;931.6224123998545;None;9;0;1.2228804999031126;931.6224123998545;None;933.1226185001433;None;['7'];[0.7226185002364218];933.1226185001433;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
;f;040_y_f_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;226;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;12;12;12;;;;;;;;;936.1229811999947;None;938.0139465997927;938.3066994999535;938.3066994999535;938.3316864999942;938.3316864999942;938.3724214998074;938.3724214998074;None;9;0;0.7048190999776125;938.3724214998074;None;939.8726372998208;None;['7'];[0.8046162999235094];939.8726372998208;None;;;;;;;Emoconpilot034;2021_Dec_01_1718;BackwardMask;2020.2.8;119.93988606232843;
