Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;key_resp.rt;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;040_y_f_h_a.jpg;happy;9;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;154;block2_Pilot_2;40;h_n;h_n_weak;;;;;0;1;1;1;0;60;60;60;;;;;;;;;1272.322302200133;None;1273.6133040999994;1273.9065080999862;1273.9065080999862;1273.9230837000068;1273.9230837000068;1273.963795900112;1273.963795900112;None;8;1;1273.963795900112;None;1275.463799300138;None;['8'];[0.25430979998782277];1275.463799300138;None;1.0263971001841128;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;008_y_m_n_a.jpg;neutral;8;4;m;004_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;145;block2_Pilot_2;8;n_s;n_s_strong;;;;;0;1;1;1;0;61;61;61;;;;;;;;;1278.4647672001738;None;1279.6929365000688;1279.982028500177;1279.982028500177;1280.1314869001508;1280.1314869001508;1280.1723774999846;1280.1723774999846;None;8;0;1280.1723774999846;None;1281.672594100004;None;['7'];[0.3175392998382449];1281.672594100004;None;0.41769470018334687;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;021_o_f_s_a.jpg;sad;7;33;m;033_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block2_Pilot_2;21;s_h;s_h_strong;;;;;0;1;1;1;0;62;62;62;;;;;;;;;1284.6726740000304;None;1286.661915200064;1286.9568813000806;1286.9568813000806;1286.9651063000783;1286.9651063000783;1287.0059071001597;1287.0059071001597;None;None;0;1287.0059071001597;None;1288.5059334000107;None;['9'];[0.41222680010832846];1288.5059334000107;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;18;171;block2_Pilot_2;33;n_h;n_h_weak;;;;;0;1;1;1;0;63;63;63;;;;;;;;;1291.5068399000447;None;1292.9517809001263;1293.2406008001417;1293.2406008001417;1293.3902545000892;1293.3902545000892;1293.4310353000183;1293.4310353000183;None;8;0;1293.4310353000183;None;1294.931648600148;None;['7'];[0.2905334001407027];1294.931648600148;None;0.3911894001066685;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;027_o_m_n_a.jpg;neutral;8;27;m;027_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;2;164;block2_Pilot_2;27;n_h;n_h_weak;;;;;0;1;1;1;0;64;64;64;;;;;;;;;1297.9311957999598;None;1299.3163251001388;1299.6076039001346;1299.6076039001346;1299.6234570001252;1299.6234570001252;1299.6644596001133;1299.6644596001133;None;None;0;1299.6644596001133;None;1301.16442549997;None;['9'];[0.2977730000857264];1301.16442549997;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;8;n_n;n_n_strong;;;;;0;1;1;1;0;65;65;65;;;;;;;;;1304.1653196001425;None;1306.1670111001004;1306.45778409997;1306.45778409997;1306.4654700001702;1306.4654700001702;1306.5062291000504;1306.5062291000504;None;None;0;1306.5062291000504;None;1308.0064540000167;None;['9'];[0.3196774998214096];1308.0064540000167;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;040_y_f_h_a.jpg;happy;9;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;239;block2_Pilot_2;40;h_n;h_n_strong;;;;;0;1;1;1;0;66;66;66;;;;;;;;;1311.0064284000546;None;1313.0057602999732;1313.2992366000544;1313.2992366000544;1313.4487465999555;1313.4487465999555;1313.4897543000989;1313.4897543000989;None;9;0;1313.4897543000989;None;1314.9896337999962;None;['7'];[0.17629730002954602];1314.9896337999962;None;0.3804189001675695;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;021_o_f_s_a.jpg;sad;7;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block2_Pilot_2;21;s_h;s_h_weak;;;;;0;1;1;1;0;67;67;67;;;;;;;;;1317.9906892001163;None;1319.9786000000313;1320.274155100109;1320.274155100109;1320.282377100084;1320.282377100084;1320.3232273000758;1320.3232273000758;None;None;0;1320.3232273000758;None;1321.8233410001267;None;['9'];[0.2547700998838991];1321.8233410001267;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;021_o_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;209;block2_Pilot_2;21;n_n;n_n_strong;;;;;0;1;1;1;0;68;68;68;;;;;;;;;1324.8236038000323;None;1326.6003640000708;1326.8913211000618;1326.8913211000618;1326.9075518001337;1326.9075518001337;1326.9484592999797;1326.9484592999797;None;8;1;1326.9484592999797;None;1328.448286900064;None;['7'];[0.4938775000628084];1328.448286900064;None;0.689690199913457;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;3;147;block2_Pilot_2;40;s_s;s_s_strong;;;;;0;1;1;1;0;69;69;69;;;;;;;;;1331.4484197001439;None;1332.6817744001746;1332.9745420000982;1332.9745420000982;1332.999318300048;1332.999318300048;1333.0402000001632;1333.0402000001632;None;7;1;1333.0402000001632;None;1334.540259100031;None;['8'];[0.2499418999068439];1334.540259100031;None;0.8297341000288725;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;040_y_f_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;172;block2_Pilot_2;40;s_h;s_h_strong;;;;;0;1;1;1;0;70;70;70;;;;;;;;;1337.5403226001654;None;1338.9803985999897;1339.2745952999685;1339.2745952999685;1339.2996504001785;1339.2996504001785;1339.3401445001364;1339.3401445001364;None;8;0;1339.3401445001364;None;1340.8403521000873;None;['7'];[0.5177883000578731];1340.8403521000873;None;0.56191990012303;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;013_y_m_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block2_Pilot_2;13;s_n;s_n_strong;;;;;0;1;1;1;0;71;71;71;;;;;;;;;1343.8406150999945;None;1345.832613900071;1346.1247003001627;1346.1247003001627;1346.1329094001558;1346.1329094001558;1346.173741800012;1346.173741800012;None;None;0;1346.173741800012;None;1347.6737432000227;None;['9'];[0.3724418000783771];1347.6737432000227;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;8;s_h;s_h_weak;;;;;0;1;1;1;0;72;72;72;;;;;;;;;1350.675013500033;None;1352.6798203999642;1352.9752522001509;1352.9752522001509;1353.1246114000678;1353.1246114000678;1353.165439200122;1353.165439200122;None;7;0;1353.165439200122;None;1354.6665553001221;None;['7'];[0.23548869998194277];1354.6665553001221;None;0.4648396000266075;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block2_Pilot_2;13;s_n;s_n_weak;;;;;0;1;1;1;0;73;73;73;;;;;;;;;1357.6661910000257;None;1359.656856100075;1359.9500398000237;1359.9500398000237;1359.9582495000213;1359.9582495000213;1359.9991377000697;1359.9991377000697;None;None;0;1359.9991377000697;None;1361.4989573999774;None;['9'];[0.315061200177297];1361.4989573999774;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;019_m_f_s_a.jpg;sad;7;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;208;block2_Pilot_2;19;s_n;s_n_weak;;;;;0;1;1;1;0;74;74;74;;;;;;;;;1364.4999475001823;None;1366.2584609000478;1366.5505721999798;1366.5505721999798;1366.5665868001524;1366.5665868001524;1366.6074875001796;1366.6074875001796;None;None;0;1366.6074875001796;None;1368.1074429000728;None;['9'];[0.2746449999976903];1368.1074429000728;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;238;block2_Pilot_2;16;s_n;s_n_strong;;;;;0;1;1;1;0;75;75;75;;;;;;;;;1371.1083325000945;None;1373.0985819001216;1373.392037600046;1373.392037600046;1373.541694200132;1373.541694200132;1373.582561200019;1373.582561200019;None;7;0;1373.582561200019;None;1375.0827132000122;None;['7'];[0.2672721000853926];1375.0827132000122;None;0.5354920998215675;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;040_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block2_Pilot_2;40;n_s;n_s_weak;;;;;0;1;1;1;0;76;76;76;;;;;;;;;1378.0834667000454;None;1380.0869958000258;1380.3758946000598;1380.3758946000598;1380.3834226999898;1380.3834226999898;1380.424468900077;1380.424468900077;None;None;0;1380.424468900077;None;1381.9244317000266;None;['9'];[0.29779800004325807];1381.9244317000266;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;016_y_m_h_a.jpg;happy;9;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;215;block2_Pilot_2;16;h_n;h_n_weak;;;;;0;1;1;1;0;77;77;77;;;;;;;;;1384.9246062000748;None;1386.7240049999673;1387.0171615001746;1387.0171615001746;1387.033760700142;1387.033760700142;1387.0745222000405;1387.0745222000405;None;9;0;1387.0745222000405;None;1388.5749423999805;None;['8'];[0.31113280006684363];1388.5749423999805;None;0.6355403000488877;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;013_y_m_h_a.jpg;happy;9;28;f;028_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;191;block2_Pilot_2;13;h_n;h_n_weak;;;;;0;1;1;1;0;78;78;78;;;;;;;;;1391.575242600171;None;1393.2003902001306;1393.4927759000566;1393.4927759000566;1393.6421409000177;1393.6421409000177;1393.6830076000188;1393.6830076000188;None;9;0;1393.6830076000188;None;1395.1831439000089;None;['7'];[0.23108629998750985];1395.1831439000089;None;0.3632433000020683;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;008_y_m_n_a.jpg;neutral;8;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;228;block2_Pilot_2;8;n_h;n_h_weak;;;;;0;1;1;1;0;79;79;79;;;;;;;;;1398.1831557000987;None;1400.1036076000892;1400.392797500128;1400.392797500128;1400.4173141000792;1400.4173141000792;1400.4581333000679;1400.4581333000679;None;8;0;1400.4581333000679;None;1401.9582434000913;None;['7'];[0.30391390016302466];1401.9582434000913;None;0.5239697999786586;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;016_y_m_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;1;238;block2_Pilot_2;16;h_s;h_s_weak;;;;;0;1;1;1;0;80;80;80;;;;;;;;;1404.9582962000277;None;1406.9499982001726;1407.2427344999742;1407.2427344999742;1407.2507585000712;1407.2507585000712;1407.2916966001503;1407.2916966001503;None;None;0;1407.2916966001503;None;1408.7916533001699;None;['9'];[0.32661049999296665];1408.7916533001699;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;027_o_m_s_a.jpg;sad;7;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_strong;;;;;0;1;1;1;0;81;81;81;;;;;;;;;1411.7919787999708;None;1413.7828144000378;1414.0761545000132;1414.0761545000132;1414.2258780000266;1414.2258780000266;1414.266875399975;1414.266875399975;None;7;0;1414.266875399975;None;1415.7669416000135;None;['7'];[0.4392915000207722];1415.7669416000135;None;1.0112393000163138;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;019_m_f_n_a.jpg;neutral;8;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;140;150;;18;159;block2_Pilot_2;19;n_h;n_h_strong;;;;;0;1;1;1;0;82;82;82;;;;;;;;;1418.7677268001717;None;1420.117894000141;1420.4099799999967;1420.4099799999967;1420.559405800188;1420.559405800188;1420.600422100164;1420.600422100164;None;8;0;1420.600422100164;None;1422.1003273001406;None;['7'];[0.21773739997297525];1422.1003273001406;None;0.4856971998233348;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;013_y_m_n_a.jpg;neutral;8;4;m;004_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;13;n_n;n_n_strong;;;;;0;1;1;1;0;83;83;83;;;;;;;;;1425.1014929001685;None;1427.1041482000146;1427.393350200029;1427.393350200029;1427.401278699981;1427.401278699981;1427.4419707001653;1427.4419707001653;None;None;0;1427.4419707001653;None;1428.9420779000502;None;['9'];[0.26415210007689893];1428.9420779000502;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;040_y_f_s_a.jpg;sad;7;33;m;033_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;130;block2_Pilot_2;40;s_s;s_s_weak;;;;;0;1;1;1;0;84;84;84;;;;;;;;;1431.9429617000278;None;1433.0336357001215;1433.3263569001574;1433.3263569001574;1433.3428227000404;1433.3428227000404;1433.3838070000056;1433.3838070000056;None;8;0;1433.3838070000056;None;1434.8839871999808;None;['8'];[0.20213320013135672];1434.8839871999808;None;0.734227400040254;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;013_y_m_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block2_Pilot_2;13;s_h;s_h_weak;;;;;0;1;1;1;0;85;85;85;;;;;;;;;1437.883992700139;None;1439.875091599999;1440.1684104001615;1440.1684104001615;1440.1763611000497;1440.1763611000497;1440.2173059000634;1440.2173059000634;None;None;0;1440.2173059000634;None;1441.7172379000112;None;['9'];[0.3368802999611944];1441.7172379000112;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;016_y_m_n_a.jpg;neutral;8;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;164;block2_Pilot_2;16;n_h;n_h_strong;;;;;0;1;1;1;0;86;86;86;;;;;;;;;1444.717438600026;None;1446.105065900134;1446.3937210000586;1446.3937210000586;1446.4184709000401;1446.4184709000401;1446.459060400026;1446.459060400026;None;8;0;1446.459060400026;None;1447.9591842000373;None;['8'];[0.21497400011867285];1447.9591842000373;None;0.5710259000770748;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;016_y_m_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;149;block2_Pilot_2;16;h_s;h_s_strong;;;;;0;1;1;1;0;87;87;87;;;;;;;;;1450.9600419001654;None;1452.2091016001068;1452.5018717001658;1452.5018717001658;1452.52677830006;1452.52677830006;1452.567587699974;1452.567587699974;None;9;0;1452.567587699974;None;1454.067520200042;None;['7'];[0.27462169993668795];1454.067520200042;None;0.49467830010689795;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;008_y_m_n_a.jpg;neutral;8;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;131;block2_Pilot_2;8;n_h;n_h_weak;;;;;0;1;1;1;0;88;88;88;;;;;;;;;1457.0684766999912;None;1458.201750600012;1458.4940267000347;1458.4940267000347;1458.5185893999878;1458.5185893999878;1458.5595266001765;1458.5595266001765;None;8;0;1458.5595266001765;None;1460.0595023001079;None;['7'];[0.3066938000265509];1460.0595023001079;None;0.5265980998519808;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;021_o_f_n_a.jpg;neutral;8;4;m;004_o_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;21;n_n;n_n_strong;;;;;0;1;1;1;0;89;89;89;;;;;;;;;1463.0603412000928;None;1465.0630918000825;1465.352740000002;1465.352740000002;1465.360325000016;1465.360325000016;1465.401193200145;1465.401193200145;None;None;0;1465.401193200145;None;1466.900948600145;None;['9'];[0.3052513999864459];1466.900948600145;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;033_o_m_h_a.jpg;happy;9;13;m;013_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;1;238;block2_Pilot_2;33;h_h;h_h_weak;;;;;0;1;1;1;0;90;90;90;;;;;;;;;1469.9013354000635;None;1471.893418499967;1472.1857331001665;1472.1857331001665;1472.193841200089;1472.193841200089;1472.2347520000767;1472.2347520000767;None;None;0;1472.2347520000767;None;1473.734847099986;None;['9'];[0.27119050011970103];1473.734847099986;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;033_o_m_s_a.jpg;sad;7;4;m;004_o_m_h_a.jpg;happy;incongruent;9;match;;130;150;;18;148;block2_Pilot_2;33;s_h;s_h_weak;;;;;0;1;1;1;0;91;91;91;;;;;;;;;1476.735623500077;None;1477.976381200133;1478.2692750999704;1478.2692750999704;1478.4188437999692;1478.4188437999692;1478.4599010001402;1478.4599010001402;None;8;0;1478.4599010001402;None;1479.9612761000171;None;['7'];[0.46094639995135367];1479.9612761000171;None;0.4021627998445183;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;013_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;198;block2_Pilot_2;13;n_h;n_h_weak;;;;;0;1;1;1;0;92;92;92;;;;;;;;;1482.959944400005;None;1484.644603600027;1484.936194300186;1484.936194300186;1484.9608641001396;1484.9608641001396;1485.0015704000834;1485.0015704000834;None;8;0;1485.0015704000834;None;1486.5023680999875;None;['8'];[0.2638418001588434];1486.5023680999875;None;0.49262760020792484;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;016_y_m_s_a.jpg;sad;7;28;f;028_y_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;1;238;block2_Pilot_2;16;s_s;s_s_weak;;;;;0;1;1;1;0;93;93;93;;;;;;;;;1489.5017554000951;None;1491.4931781000923;1491.7859980000649;1491.7859980000649;1491.794286499964;1491.794286499964;1491.8350103001576;1491.8350103001576;None;None;0;1491.8350103001576;None;1493.3350907000713;None;['9'];[0.38310999982059];1493.3350907000713;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;030_o_f_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;match;;140;170;;3;177;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;94;94;94;;;;;;;;;1496.3359517999925;None;1497.848491200013;1498.1448346001562;1498.1448346001562;1498.1695175000932;1498.1695175000932;1498.2102314999793;1498.2102314999793;None;8;1;1498.2102314999793;None;1499.7103051999584;None;['8'];[0.2638766998425126];1499.7103051999584;None;0.8439152000937611;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;033_o_m_n_a.jpg;neutral;8;13;m;013_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;220;block2_Pilot_2;33;n_n;n_n_weak;;;;;0;1;1;1;0;95;95;95;;;;;;;;;1502.71123060002;None;1504.5638307000045;1504.853520900011;1504.853520900011;1504.8693709999789;1504.8693709999789;1504.9103157001082;1504.9103157001082;None;8;1;1504.9103157001082;None;1506.4103705000598;None;['8'];[0.38767799991182983];1506.4103705000598;None;0.48770800000056624;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;012_o_f_s_a.jpg;sad;7;21;f;021_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block2_Pilot_2;12;s_s;s_s_strong;;;;;0;1;1;1;0;96;96;96;;;;;;;;;1509.4113541999832;None;1511.3971865000203;1511.6947952001356;1511.6947952001356;1511.70293759997;1511.70293759997;1511.7438386001159;1511.7438386001159;None;None;0;1511.7438386001159;None;1513.2439200000372;None;['9'];[0.2742229998111725];1513.2439200000372;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;033_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;204;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;97;97;97;;;;;;;;;1516.2438470001798;None;1517.9516512001865;1518.2449211999774;1518.2449211999774;1518.2699009999633;1518.2699009999633;1518.31069510011;1518.31069510011;None;9;0;1518.31069510011;None;1519.8106860001571;None;['7'];[0.25946810003370047];1519.8106860001571;None;0.6554669998586178;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;030_o_f_s_a.jpg;sad;7;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block2_Pilot_2;30;s_n;s_n_weak;;;;;0;1;1;1;0;98;98;98;;;;;;;;;1522.8115956999827;None;1524.8149753999896;1525.1039200001396;1525.1039200001396;1525.1116556001361;1525.1116556001361;1525.1525262000505;1525.1525262000505;None;None;0;1525.1525262000505;None;1526.652638599975;None;['9'];[0.2814120000693947];1526.652638599975;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;030_o_f_h_a.jpg;happy;9;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;30;h_n;h_n_weak;;;;;0;1;1;1;0;99;99;99;;;;;;;;;1529.6534641000908;None;1531.655593500007;1531.9456462999806;1531.9456462999806;1531.9532799001317;1531.9532799001317;1531.9942270000465;1531.9942270000465;None;None;0;1531.9942270000465;None;1533.494413500186;None;['9'];[0.30362790008075535];1533.494413500186;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;151;block2_Pilot_2;33;n_h;n_h_strong;;;;;0;1;1;1;0;100;100;100;;;;;;;;;1536.4956159000285;None;1537.7714937999845;1538.0625899999868;1538.0625899999868;1538.0869289999828;1538.0869289999828;1538.1277522000019;1538.1277522000019;None;8;0;1538.1277522000019;None;1539.6276634000242;None;['7'];[0.30653820000588894];1539.6276634000242;None;0.566477800020948;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;019_m_f_s_a.jpg;sad;7;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;18;156;block2_Pilot_2;19;s_n;s_n_weak;;;;;0;1;1;1;0;101;101;101;;;;;;;;;1542.6278651000466;None;1543.9469900999684;1544.2376175001264;1544.2376175001264;1544.3869507999625;1544.3869507999625;1544.4277810000349;1544.4277810000349;None;7;0;1544.4277810000349;None;1545.9275895999745;None;['7'];[0.390608899993822];1545.9275895999745;None;1.01031589997001;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;004_o_m_n_a.jpg;neutral;8;13;m;013_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;238;block2_Pilot_2;4;n_h;n_h_weak;;;;;0;1;1;1;0;102;102;102;;;;;;;;;1548.9287756001577;None;1550.9302729000337;1551.2211792001035;1551.2211792001035;1551.3703944999725;1551.3703944999725;1551.4112371001393;1551.4112371001393;None;8;0;1551.4112371001393;None;1552.91127170017;None;['7'];[0.32703109993599355];1552.91127170017;None;0.5309943000320345;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;f;012_o_f_n_a.jpg;neutral;8;21;f;021_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;164;block2_Pilot_2;12;n_n;n_n_strong;;;;;0;1;1;1;0;103;103;103;;;;;;;;;1555.913325499976;None;1557.2971789999865;1557.5879530000966;1557.5879530000966;1557.6039535000455;1557.6039535000455;1557.6446957001463;1557.6446957001463;None;8;1;1557.6446957001463;None;1559.1447608000599;None;['8'];[0.2933746001217514];1559.1447608000599;None;0.8253323000390083;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
;m;004_o_m_n_a.jpg;neutral;8;4;m;004_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;1;238;block2_Pilot_2;4;n_h;n_h_weak;;;;;0;1;1;1;0;104;104;104;;;;;;;;;1562.145056599984;None;1564.1493385001086;1564.4379476001486;1564.4379476001486;1564.4457533000968;1564.4457533000968;1564.48655780009;1564.48655780009;None;None;0;1564.48655780009;None;1565.9866686000023;None;['9'];[0.28337249998003244];1565.9866686000023;None;;;;;;Emoconpilot036;2021_Nov_10_1254;BackwardMask;2020.2.8;120.24780677529289;
