Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;012_o_f_s_a.jpg;sad;7;40;f;040_y_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block2_Pilot_2;12;s_s;s_s_strong;;;;;0;1;1;1;0;58;58;58;;;;;;;;;1563.7161306003109;None;1565.7024469003081;1565.999526700005;1565.999526700005;1566.0076922001317;1566.0076922001317;1566.048514700029;1566.048514700029;None;None;0;;1566.048514700029;None;1567.5487173004076;None;['9'];[0.4087618002668023];1567.5487173004076;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;021_o_f_h_a.jpg;happy;9;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;1;238;block2_Pilot_2;21;h_n;h_n_weak;;;;;0;1;1;1;0;59;59;59;;;;;;;;;1570.5496817003004;None;1572.5527885002084;1572.8418561001308;1572.8418561001308;1572.8497798000462;1572.8497798000462;1572.8905989001505;1572.8905989001505;None;None;0;;1572.8905989001505;None;1574.3904900001362;None;['9'];[0.4711183998733759];1574.3904900001362;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;040_y_f_h_a.jpg;happy;9;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;154;block2_Pilot_2;40;h_n;h_n_weak;;;;;0;1;1;1;0;60;60;60;;;;;;;;;1577.3914542002603;None;1578.6816728999838;1578.9750784002244;1578.9750784002244;1578.99140430009;1578.99140430009;1579.0323236002587;1579.0323236002587;None;9;0;0.6374902999959886;1579.0323236002587;None;1580.5323960003443;None;['8'];[0.3531392002478242];1580.5323960003443;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;008_y_m_n_a.jpg;neutral;8;4;m;004_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;145;block2_Pilot_2;8;n_s;n_s_strong;;;;;0;1;1;1;0;61;61;61;;;;;;;;;1583.5324204000644;None;1584.7880045999773;1585.0839224001393;1585.0839224001393;1585.2332230000757;1585.2332230000757;1585.2740835002623;1585.2740835002623;None;8;0;0.6835121000185609;1585.2740835002623;None;1586.7742747003213;None;['7'];[0.3275891998782754];1586.7742747003213;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;021_o_f_s_a.jpg;sad;7;33;m;033_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block2_Pilot_2;21;s_h;s_h_strong;;;;;0;1;1;1;0;62;62;62;;;;;;;;;1589.7744072000496;None;1591.763933500275;1592.0584468999878;1592.0584468999878;1592.0667791003361;1592.0667791003361;1592.1076205000281;1592.1076205000281;None;None;0;;1592.1076205000281;None;1593.6077451002784;None;['9'];[0.6139508001506329];1593.6077451002784;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;18;171;block2_Pilot_2;33;n_h;n_h_weak;;;;;0;1;1;1;0;63;63;63;;;;;;;;;1596.6077354000881;None;1598.0538122002035;1598.342489800416;1598.342489800416;1598.4918726002797;1598.4918726002797;1598.5326596000232;1598.5326596000232;None;8;0;0.5450573000125587;1598.5326596000232;None;1600.0327893001959;None;['7'];[0.5729492995887995];1600.0327893001959;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;027_o_m_n_a.jpg;neutral;8;27;m;027_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;2;164;block2_Pilot_2;27;n_h;n_h_weak;;;;;0;1;1;1;0;64;64;64;;;;;;;;;1603.0336576001719;None;1604.4188248002902;1604.7092195004225;1604.7092195004225;1604.7253349004313;1604.7253349004313;1604.7660726001486;1604.7660726001486;None;None;0;;1604.7660726001486;None;1606.2661631000228;None;['9'];[0.49953650031238794];1606.2661631000228;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;8;n_n;n_n_strong;;;;;0;1;1;1;0;65;65;65;;;;;;;;;1609.2662809002213;None;1611.2690805001184;1611.559277600143;1611.559277600143;1611.5670533003286;1611.5670533003286;1611.6079432000406;1611.6079432000406;None;None;0;;1611.6079432000406;None;1613.108399800025;None;['9'];[0.3772887997329235];1613.108399800025;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;040_y_f_h_a.jpg;happy;9;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;239;block2_Pilot_2;40;h_n;h_n_strong;;;;;0;1;1;1;0;66;66;66;;;;;;;;;1616.1080390000716;None;1618.107473500073;1618.400729200337;1618.400729200337;1618.5506031000987;1618.5506031000987;1618.5914330002852;1618.5914330002852;None;9;0;0.5023557003587484;1618.5914330002852;None;1620.0914617003873;None;['7'];[0.3780648000538349];1620.0914617003873;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;021_o_f_s_a.jpg;sad;7;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block2_Pilot_2;21;s_h;s_h_weak;;;;;0;1;1;1;0;67;67;67;;;;;;;;;1623.0920391003601;None;1625.0805741003715;1625.3759502000175;1625.3759502000175;1625.384104900062;1625.384104900062;1625.4247186002322;1625.4247186002322;None;None;0;;1625.4247186002322;None;1626.9249293003231;None;['9'];[0.5609221998602152];1626.9249293003231;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;021_o_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;209;block2_Pilot_2;21;n_n;n_n_strong;;;;;0;1;1;1;0;68;68;68;;;;;;;;;1629.9251461001113;None;1631.6997286002152;1631.9933576001786;1631.9933576001786;1632.00920030009;1632.00920030009;1632.0501363002695;1632.0501363002695;None;None;0;;1632.0501363002695;None;1633.5503707001917;None;['9'];[0.4153486001305282];1633.5503707001917;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;3;147;block2_Pilot_2;40;s_s;s_s_strong;;;;;0;1;1;1;0;69;69;69;;;;;;;;;1636.5507606002502;None;1637.7831821003929;1638.076186900027;1638.076186900027;1638.1010594000109;1638.1010594000109;1638.1419071001;1638.1419071001;None;7;1;0.8718170002102852;1638.1419071001;None;1639.641972000245;None;['8'];[0.31568680005148053];1639.641972000245;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;040_y_f_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;172;block2_Pilot_2;40;s_h;s_h_strong;;;;;0;1;1;1;0;70;70;70;;;;;;;;;1642.6422377000563;None;1644.0833404003642;1644.3763185003772;1644.3763185003772;1644.4012662000023;1644.4012662000023;1644.4419876001775;1644.4419876001775;None;7;0;0.6755168996751308;1644.4419876001775;None;1645.9421227001585;None;['8'];[0.15960039990022779];1645.9421227001585;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;013_y_m_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block2_Pilot_2;13;s_n;s_n_strong;;;;;0;1;1;1;0;71;71;71;;;;;;;;;1648.9430653001182;None;1650.9327536001801;1651.2266174000688;1651.2266174000688;1651.2345696003176;1651.2345696003176;1651.2755709001794;1651.2755709001794;None;None;0;;1651.2755709001794;None;1652.775461500045;None;['9'];[0.6142739998176694];1652.775461500045;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;8;s_h;s_h_weak;;;;;0;1;1;1;0;72;72;72;;;;;;;;;1655.7763253003359;None;1657.7795582003891;1658.0685936002992;1658.0685936002992;1658.2180969002657;1658.2180969002657;1658.2589038000442;1658.2589038000442;None;7;0;0.4908729996532202;1658.2589038000442;None;1659.7588941003196;None;['7'];[0.3428659997880459];1659.7588941003196;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block2_Pilot_2;13;s_n;s_n_weak;;;;;0;1;1;1;0;73;73;73;;;;;;;;;1662.7590374001302;None;1664.750376000069;1665.043379000388;1665.043379000388;1665.0515660000965;1665.0515660000965;1665.0925785000436;1665.0925785000436;None;None;0;;1665.0925785000436;None;1666.5924214003608;None;['9'];[0.4852316998876631];1666.5924214003608;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;019_m_f_s_a.jpg;sad;7;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;208;block2_Pilot_2;19;s_n;s_n_weak;;;;;0;1;1;1;0;74;74;74;;;;;;;;;1669.5932884002104;None;1671.3513273000717;1671.6439080000855;1671.6439080000855;1671.6600328003988;1671.6600328003988;1671.7009332003072;1671.7009332003072;None;None;0;;1671.7009332003072;None;1673.2008110000752;None;['9'];[0.3729947996325791];1673.2008110000752;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;238;block2_Pilot_2;16;s_n;s_n_strong;;;;;0;1;1;1;0;75;75;75;;;;;;;;;1676.2011584001593;None;1678.1929093003273;1678.4853356000967;1678.4853356000967;1678.6354162003845;1678.6354162003845;1678.6760822003707;1678.6760822003707;None;7;0;0.7134960000403225;1678.6760822003707;None;1680.1760274004191;None;['7'];[0.3338283998891711];1680.1760274004191;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;040_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block2_Pilot_2;40;n_s;n_s_weak;;;;;0;1;1;1;0;76;76;76;;;;;;;;;1683.1777415000834;None;1685.1814717003144;1685.477594600059;1685.477594600059;1685.4852595999837;1685.4852595999837;1685.5261423001066;1685.5261423001066;None;None;0;;1685.5261423001066;None;1687.0260908002965;None;['9'];[0.4675035001710057];1687.0260908002965;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;016_y_m_h_a.jpg;happy;9;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;215;block2_Pilot_2;16;h_n;h_n_weak;;;;;0;1;1;1;0;77;77;77;;;;;;;;;1690.0263026002795;None;1691.826009800192;1692.1189480000176;1692.1189480000176;1692.1356449001469;1692.1356449001469;1692.1763871000148;1692.1763871000148;None;9;0;0.7094390001147985;1692.1763871000148;None;1693.6762911002152;None;['8'];[0.2654806999489665];1693.6762911002152;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;013_y_m_h_a.jpg;happy;9;28;f;028_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;191;block2_Pilot_2;13;h_n;h_n_weak;;;;;0;1;1;1;0;78;78;78;;;;;;;;;1696.6763679003343;None;1698.305309400428;1698.594394300133;1698.594394300133;1698.7439846000634;1698.7439846000634;1698.7848640000448;1698.7848640000448;None;9;0;0.35691630002111197;1698.7848640000448;None;1700.2849560002796;None;['7'];[0.2888155998662114];1700.2849560002796;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;008_y_m_n_a.jpg;neutral;8;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;228;block2_Pilot_2;8;n_h;n_h_weak;;;;;0;1;1;1;0;79;79;79;;;;;;;;;1703.284992000088;None;1705.2045299001038;1705.4949056003243;1705.4949056003243;1705.5191744002514;1705.5191744002514;1705.5598983000964;1705.5598983000964;None;8;0;0.6139211999252439;1705.5598983000964;None;1707.0602708002552;None;['8'];[0.2814691998064518];1707.0602708002552;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;016_y_m_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;1;238;block2_Pilot_2;16;h_s;h_s_weak;;;;;0;1;1;1;0;80;80;80;;;;;;;;;1710.0601823003963;None;1712.0519527001306;1712.3443446001038;1712.3443446001038;1712.3526398004033;1712.3526398004033;1712.3935076002963;1712.3935076002963;None;None;0;;1712.3935076002963;None;1713.8936431002803;None;['9'];[0.5442108996212482];1713.8936431002803;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;027_o_m_s_a.jpg;sad;7;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_strong;;;;;0;1;1;1;0;81;81;81;;;;;;;;;1716.8945793001913;None;1718.8835424003191;1719.1778106000274;1719.1778106000274;1719.3278379002586;1719.3278379002586;1719.3684849999845;1719.3684849999845;None;7;0;0.8051704000681639;1719.3684849999845;None;1720.8686888003722;None;['7'];[0.2570753996260464];1720.8686888003722;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;019_m_f_n_a.jpg;neutral;8;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;140;150;;18;159;block2_Pilot_2;19;n_h;n_h_strong;;;;;0;1;1;1;0;82;82;82;;;;;;;;;1723.8687429004349;None;1725.2141422000714;1725.503344700206;1725.503344700206;1725.6528714001179;1725.6528714001179;1725.6935613001697;1725.6935613001697;None;8;0;0.40011269971728325;1725.6935613001697;None;1727.193381700199;None;['7'];[0.3643578998744488];1727.193381700199;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;013_y_m_n_a.jpg;neutral;8;4;m;004_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;13;n_n;n_n_strong;;;;;0;1;1;1;0;83;83;83;;;;;;;;;1730.194430200383;None;1732.1993762003258;1732.49515360035;1732.49515360035;1732.5029468000866;1732.5029468000866;1732.5439460002817;1732.5439460002817;None;None;0;;1732.5439460002817;None;1734.043836100027;None;['9'];[0.48994449991732836];1734.043836100027;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;040_y_f_s_a.jpg;sad;7;33;m;033_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;130;block2_Pilot_2;40;s_s;s_s_weak;;;;;0;1;1;1;0;84;84;84;;;;;;;;;1737.0438803001307;None;1738.1372081004083;1738.4281301000156;1738.4281301000156;1738.4447865001857;1738.4447865001857;1738.4856789000332;1738.4856789000332;None;8;0;0.7760557997971773;1738.4856789000332;None;1739.9855952002108;None;['8'];[0.25213850010186434];1739.9855952002108;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;013_y_m_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block2_Pilot_2;13;s_h;s_h_weak;;;;;0;1;1;1;0;85;85;85;;;;;;;;;1742.9857419002801;None;1744.9765159999952;1745.269992900081;1745.269992900081;1745.2781515000388;1745.2781515000388;1745.3190105003305;1745.3190105003305;None;None;0;;1745.3190105003305;None;1746.8192437002435;None;['9'];[0.5545848999172449];1746.8192437002435;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;016_y_m_n_a.jpg;neutral;8;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;164;block2_Pilot_2;16;n_h;n_h_strong;;;;;0;1;1;1;0;86;86;86;;;;;;;;;1749.8192553003319;None;1751.229866800364;1751.520597500261;1751.520597500261;1751.5450357003137;1751.5450357003137;1751.5858019003645;1751.5858019003645;None;8;0;0.5799668999388814;1751.5858019003645;None;1753.085984900128;None;['8'];[0.6798097002319992];1753.085984900128;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;016_y_m_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;149;block2_Pilot_2;16;h_s;h_s_strong;;;;;0;1;1;1;0;87;87;87;;;;;;;;;1756.0860085003078;None;1757.3364795004018;1757.6287029003724;1757.6287029003724;1757.6535110003315;1757.6535110003315;1757.694454099983;1757.694454099983;None;9;0;0.4873969000764191;1757.694454099983;None;1759.1953955003992;None;['7'];[0.38633119966834784];1759.1953955003992;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;008_y_m_n_a.jpg;neutral;8;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;131;block2_Pilot_2;8;n_h;n_h_weak;;;;;0;1;1;1;0;88;88;88;;;;;;;;;1762.1948614004068;None;1763.3293291004375;1763.6208030004054;1763.6208030004054;1763.6452123001218;1763.6452123001218;1763.6861114003696;1763.6861114003696;None;8;0;0.5437445999123156;1763.6861114003696;None;1765.1864289003424;None;['7'];[0.48325369972735643];1765.1864289003424;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;021_o_f_n_a.jpg;neutral;8;4;m;004_o_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;21;n_n;n_n_strong;;;;;0;1;1;1;0;89;89;89;;;;;;;;;1768.1872839001007;None;1770.1921210000291;1770.4878476001322;1770.4878476001322;1770.4952316000126;1770.4952316000126;1770.536369100213;1770.536369100213;None;None;0;;1770.536369100213;None;1772.0363160003908;None;['9'];[0.4814984002150595];1772.0363160003908;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;033_o_m_h_a.jpg;happy;9;13;m;013_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;1;238;block2_Pilot_2;33;h_h;h_h_weak;;;;;0;1;1;1;0;90;90;90;;;;;;;;;1775.037252700422;None;1777.0279057002626;1777.3206292004324;1777.3206292004324;1777.3286994001828;1777.3286994001828;1777.36976960022;1777.36976960022;None;None;0;;1777.36976960022;None;1778.8698641001247;None;['9'];[0.5037265997380018];1778.8698641001247;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;033_o_m_s_a.jpg;sad;7;4;m;004_o_m_h_a.jpg;happy;incongruent;9;match;;130;150;;18;148;block2_Pilot_2;33;s_h;s_h_weak;;;;;0;1;1;1;0;91;91;91;;;;;;;;;1781.8700323002413;None;1783.1113842003979;1783.4042454999872;1783.4042454999872;1783.553988000378;1783.553988000378;1783.5949764000252;1783.5949764000252;None;8;0;0.6747583001852036;1783.5949764000252;None;1785.0948212002404;None;['7'];[0.3989515998400748];1785.0948212002404;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;013_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;198;block2_Pilot_2;13;n_h;n_h_weak;;;;;0;1;1;1;0;92;92;92;;;;;;;;;1788.095269100275;None;1789.7734831003472;1790.062874400057;1790.062874400057;1790.087426100392;1790.087426100392;1790.1283692000434;1790.1283692000434;None;8;0;0.5733344000764191;1790.1283692000434;None;1791.628277100157;None;['7'];[0.36157040018588305];1791.628277100157;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;016_y_m_s_a.jpg;sad;7;28;f;028_y_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;1;238;block2_Pilot_2;16;s_s;s_s_weak;;;;;0;1;1;1;0;93;93;93;;;;;;;;;1794.6292084003799;None;1796.6194362002425;1796.9127549002878;1796.9127549002878;1796.920978500042;1796.920978500042;1796.9619050002657;1796.9619050002657;None;None;0;;1796.9619050002657;None;1798.4620297001675;None;['9'];[0.40781900007277727];1798.4620297001675;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;030_o_f_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;match;;140;170;;3;177;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;94;94;94;;;;;;;;;1801.4619267000817;None;1802.969703100156;1803.2633798001334;1803.2633798001334;1803.2878118003719;1803.2878118003719;1803.3285036003217;1803.3285036003217;None;8;1;0.5732781998813152;1803.3285036003217;None;1804.8286099000834;None;['8'];[0.425050999969244];1804.8286099000834;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;033_o_m_n_a.jpg;neutral;8;13;m;013_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;220;block2_Pilot_2;33;n_n;n_n_weak;;;;;0;1;1;1;0;95;95;95;;;;;;;;;1807.8296785000712;None;1809.6821909002028;1809.9719392000698;1809.9719392000698;1809.9879538002424;1809.9879538002424;1810.0287234000862;1810.0287234000862;None;None;0;;1810.0287234000862;None;1811.528757700231;None;['9'];[0.41294430010020733];1811.528757700231;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;012_o_f_s_a.jpg;sad;7;21;f;021_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block2_Pilot_2;12;s_s;s_s_strong;;;;;0;1;1;1;0;96;96;96;;;;;;;;;1814.529067700263;None;1816.5157037000172;1816.8131807004102;1816.8131807004102;1816.8213892001659;1816.8213892001659;1816.8622807003558;1816.8622807003558;None;None;0;;1816.8622807003558;None;1818.3621916002594;None;['9'];[0.3715919996611774];1818.3621916002594;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;033_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;204;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;97;97;97;;;;;;;;;1821.3624484003522;None;1823.0705226003192;1823.3632951001637;1823.3632951001637;1823.3882592003793;1823.3882592003793;1823.4291398003697;1823.4291398003697;None;9;0;0.5284409997984767;1823.4291398003697;None;1824.9290248001926;None;['7'];[0.292658899910748];1824.9290248001926;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;030_o_f_s_a.jpg;sad;7;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block2_Pilot_2;30;s_n;s_n_weak;;;;;0;1;1;1;0;98;98;98;;;;;;;;;1827.9300896003842;None;1829.9435551003553;1830.238944100216;1830.238944100216;1830.246715400368;1830.246715400368;1830.2876068004407;1830.2876068004407;None;None;0;;1830.2876068004407;None;1831.7877001003362;None;['9'];[0.35411319974809885];1831.7877001003362;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;030_o_f_h_a.jpg;happy;9;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;30;h_n;h_n_weak;;;;;0;1;1;1;0;99;99;99;;;;;;;;;1834.788510300219;None;1836.7912825001404;1837.0807794001885;1837.0807794001885;1837.088382200338;1837.088382200338;1837.1292753000744;1837.1292753000744;None;None;0;;1837.1292753000744;None;1838.6294399001636;None;None;;1838.6294399001636;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;151;block2_Pilot_2;33;n_h;n_h_strong;;;;;0;1;1;1;0;100;100;100;;;;;;;;;1841.629535900429;None;1842.9081563004293;1843.1976989000104;1843.1976989000104;1843.2219873000868;1843.2219873000868;1843.2627084003761;1843.2627084003761;None;8;0;0.654916699975729;1843.2627084003761;None;1844.762894100044;None;['8'];[0.4107050998136401];1844.762894100044;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;019_m_f_s_a.jpg;sad;7;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;18;156;block2_Pilot_2;19;s_n;s_n_weak;;;;;0;1;1;1;0;101;101;101;;;;;;;;;1847.7635595002212;None;1849.082027300261;1849.3727286001667;1849.3727286001667;1849.5221791001968;1849.5221791001968;1849.5628480003215;1849.5628480003215;None;7;0;0.5068496996536851;1849.5628480003215;None;1851.0628059003502;None;['7'];[0.28687299974262714];1851.0628059003502;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;m;004_o_m_n_a.jpg;neutral;8;13;m;013_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;238;block2_Pilot_2;4;n_h;n_h_weak;;;;;0;1;1;1;0;102;102;102;;;;;;;;;1854.0632146000862;None;1856.06556260027;1856.35619150009;1856.35619150009;1856.505350700114;1856.505350700114;1856.546312800143;1856.546312800143;None;8;0;0.6753575000911951;1856.546312800143;None;1858.0462889000773;None;['7'];[0.28747509978711605];1858.0462889000773;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
;f;012_o_f_n_a.jpg;neutral;8;21;f;021_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;164;block2_Pilot_2;12;n_n;n_n_strong;;;;;0;1;1;1;0;103;103;103;;;;;;;;;1861.0473013999872;None;1862.4335164004005;1862.7228442002088;1862.7228442002088;1862.738991400227;1862.738991400227;1862.779803100042;1862.779803100042;None;8;1;0.9219492999836802;1862.779803100042;None;1864.2798198000528;None;['8'];[0.2298691999167204];1864.2798198000528;None;;;;;Emoconpilot038;2021_Dec_01_1625;BackwardMask;2020.2.8;120.0474426633815;
