Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;key_resp.rt;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;m;016_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;193;block1_Pilot_2;16;n_h;n_h_strong;;;;;0;0;0;0;0;87;87;87;;;;;;;;;755.9554253999995;None;757.5835741999999;757.8729681999994;757.8729681999994;758.0224417999998;758.0224417999998;758.0631795999998;758.0631795999998;None;8;0;758.0631795999998;None;759.5631638999985;None;['7'];[0.41059669999958714];759.5631638999985;None;0.8466554999995424;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;033_o_m_h_a.jpg;happy;9;4;m;004_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;195;block1_Pilot_2;33;h_h;h_h_strong;;;;;0;0;0;0;0;88;88;88;;;;;;;;;762.5633012999988;None;764.1966567999989;764.4891119999993;764.4891119999993;764.5057618999999;764.5057618999999;764.5464764999997;764.5464764999997;None;9;1;764.5464764999997;None;766.0467265999996;None;['7'];[0.3192704000011872];766.0467265999996;None;0.755382199999076;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;027_o_m_h_a.jpg;happy;9;16;m;016_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;3;209;block1_Pilot_2;27;h_h;h_h_weak;;;;;0;0;0;0;0;89;89;89;;;;;;;;;769.0467094999985;None;770.8097741999991;771.1065997999995;771.1065997999995;771.1309585999988;771.1309585999988;771.171764499999;771.171764499999;None;9;1;771.171764499999;None;772.6718210999989;None;['7'];[0.3340939999998227];772.6718210999989;None;0.84207029999925;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;033_o_m_s_a.jpg;sad;7;16;m;016_y_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;128;block1_Pilot_2;33;s_s;s_s_strong;;;;;0;0;0;0;0;90;90;90;;;;;;;;;775.6736735999984;None;776.7468289999997;777.0393313999994;777.0393313999994;777.0642371999984;777.0642371999984;777.1051804999988;777.1051804999988;None;8;0;777.1051804999988;None;778.605329;None;['7'];[0.3046742999995331];778.605329;None;0.9965136999999231;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;021_o_f_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block1_Pilot_2;21;s_s;s_s_strong;;;;;0;0;0;0;0;91;91;91;;;;;;;;;781.6062309999998;None;783.5950178999992;783.8895011999994;783.8895011999994;783.8977866999994;783.8977866999994;783.9388507999993;783.9388507999993;None;9;0;783.9388507999993;None;785.4392205999993;None;['7'];[0.6784164000000601];785.4392205999993;None;1.3150023999987752;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;033_o_m_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;166;block1_Pilot_2;33;n_s;n_s_strong;;;;;0;0;0;0;0;92;92;92;;;;;;;;;788.4405859999988;None;789.8487448999986;790.1401000999995;790.1401000999995;790.2895762999997;790.2895762999997;790.3304367000001;790.3304367000001;None;8;0;790.3304367000001;None;791.8317282999997;None;['7'];[0.35015000000021246];791.8317282999997;None;0.5554885000001377;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;019_m_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;18;228;block1_Pilot_2;19;n_n;n_n_weak;;;;;0;0;0;0;0;93;93;93;;;;;;;;;794.8312252999986;None;796.7502815999997;797.0402098999984;797.0402098999984;797.1897212999993;797.1897212999993;797.2305558999997;797.2305558999997;None;8;1;797.2305558999997;None;798.7314161999984;None;['7'];[0.45056189999922935];798.7314161999984;None;0.6872103000005154;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;130;block1_Pilot_2;8;s_h;s_h_weak;;;;;0;0;0;0;0;94;94;94;;;;;;;;;801.7317414999998;None;802.8334888999998;803.1238283999992;803.1238283999992;803.1481437999992;803.1481437999992;803.1890756999983;803.1890756999983;None;7;0;803.1890756999983;None;804.6889220999983;None;['7'];[0.4609605999994528];804.6889220999983;None;1.0567790999994031;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;016_y_m_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;18;189;block1_Pilot_2;16;n_n;n_n_strong;;;;;0;0;0;0;0;95;95;95;;;;;;;;;807.6904593999989;None;809.2828278999987;809.5738932999993;809.5738932999993;809.7232132999998;809.7232132999998;809.7641783999989;809.7641783999989;None;8;1;809.7641783999989;None;811.2641715999998;None;['7'];[0.32563480000135314];811.2641715999998;None;0.6736841000001732;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;238;block1_Pilot_2;12;s_h;s_h_strong;;;;;0;0;0;0;0;96;96;96;;;;;;;;;814.2652453999999;None;816.2517628999994;816.5485501999992;816.5485501999992;816.5734982999984;816.5734982999984;816.6142424999998;816.6142424999998;None;7;0;816.6142424999998;None;818.1142513999985;None;['7'];[0.731474000000162];818.1142513999985;None;1.167566000000079;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;013_y_m_h_a.jpg;happy;9;27;m;027_o_m_h_a.jpg;happy;congruent;9;match;;120;150;;18;238;block1_Pilot_2;13;h_h;h_h_strong;;;;;0;0;0;0;0;97;97;97;;;;;;;;;821.1155562999993;None;823.1185668999988;823.4074896999991;823.4074896999991;823.5569020999992;823.5569020999992;823.597733999999;823.597733999999;None;9;1;823.597733999999;None;825.0984700999998;None;['7'];[0.32346979999965697];825.0984700999998;None;0.6081513999997696;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;016_y_m_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block1_Pilot_2;16;s_n;s_n_weak;;;;;0;0;0;0;0;98;98;98;;;;;;;;;828.0986497999984;None;830.0894374999989;830.3822833999984;830.3822833999984;830.3903473999999;830.3903473999999;830.4313472999984;830.4313472999984;None;None;0;830.4313472999984;None;831.9311074999987;None;['8'];[1.2748324000003777];831.9311074999987;None;;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;008_y_m_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block1_Pilot_2;8;n_n;n_n_weak;;;;;0;0;0;0;0;99;99;99;;;;;;;;;834.932374;None;836.9354651999984;837.2244032999988;837.2244032999988;837.2321355999993;837.2321355999993;837.2731264999984;837.2731264999984;None;None;0;837.2731264999984;None;838.7732638999987;None;['8'];[0.4964094999995723];838.7732638999987;None;;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;008_y_m_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;133;block1_Pilot_2;8;s_s;s_s_weak;;;;;0;0;0;0;0;100;100;100;;;;;;;;;841.7742194999992;None;842.9007225999994;843.1912596999991;843.1912596999991;843.2075427;843.2075427;843.2481012999997;843.2481012999997;None;7;1;843.2481012999997;None;844.7486716999992;None;['7'];[1.0412393999995402];844.7486716999992;None;1.3019157999988238;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;040_y_f_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;3;197;block1_Pilot_2;40;n_s;n_s_strong;;;;;0;0;0;0;0;101;101;101;;;;;;;;;847.7483158999985;None;849.4089422999987;849.6997090999994;849.6997090999994;849.7243461999988;849.7243461999988;849.7648301999998;849.7648301999998;None;None;0;849.7648301999998;None;851.2649333999998;None;"['8', '7']";"[0.22893239999939397, 0.9488726999989012]";851.2649333999998;None;;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;004_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;121;block1_Pilot_2;4;h_s;h_s_strong;;;;;0;0;0;0;0;102;102;102;;;;;;;;;854.2659481999999;None;855.2924063999999;855.5832503999991;855.5832503999991;855.6075851999994;855.6075851999994;855.6484980999994;855.6484980999994;None;9;0;855.6484980999994;None;857.1485224999997;None;['7'];[0.5053098999997019];857.1485224999997;None;0.9494371000000683;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;040_y_f_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;211;block1_Pilot_2;40;h_h;h_h_weak;;;;;0;0;0;0;0;103;103;103;;;;;;;;;860.1487149999994;None;861.9148671999992;862.2078124;862.2078124;862.3577436999985;862.3577436999985;862.3986532999988;862.3986532999988;None;None;0;862.3986532999988;None;863.8986888;None;"['9', '7']";"[0.3312134000007063, 1.507185100001152]";863.8986888;None;;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;019_m_f_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;104;104;104;;;;;;;;;866.9005637999999;None;868.5909624999986;868.8834471999999;868.8834471999999;868.8995666999999;868.8995666999999;868.9404386999995;868.9404386999995;None;7;0;868.9404386999995;None;870.4404484999995;None;['7'];[1.0373127000002569];870.4404484999995;None;1.057440199998382;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;040_y_f_s_a.jpg;sad;7;12;f;012_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;240;block1_Pilot_2;40;s_s;s_s_strong;;;;;0;0;0;0;0;105;105;105;;;;;;;;;873.4407097999992;None;875.4483188999984;875.7415066999984;875.7415066999984;875.8911653999985;875.8911653999985;875.9321175999994;875.9321175999994;None;7;1;875.9321175999994;None;877.4321691999994;None;['7'];[0.9657512000012503];877.4321691999994;None;0.7936282000009669;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;040_y_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;188;block1_Pilot_2;40;n_s;n_s_weak;;;;;0;0;0;0;0;106;106;106;;;;;;;;;880.4325667999983;None;882.0515954999992;882.3419829999984;882.3419829999984;882.3664966999986;882.3664966999986;882.4073340999985;882.4073340999985;None;7;1;882.4073340999985;None;883.9075069999999;None;['8'];[1.9782008000001952];883.9075069999999;None;0.9584181999998691;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;028_y_f_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;193;block1_Pilot_2;28;h_s;h_s_strong;;;;;0;0;0;0;0;107;107;107;;;;;;;;;886.9074263999992;None;888.5268662999988;888.8169580999984;888.8169580999984;888.8415891999994;888.8415891999994;888.8824924;888.8824924;None;9;0;888.8824924;None;890.3823892;None;['7'];[0.3753785000008065];890.3823892;None;0.6354551000003994;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;198;block1_Pilot_2;40;s_n;s_n_strong;;;;;0;0;0;0;0;108;108;108;;;;;;;;;893.3834564999997;None;895.0415014999999;895.3334736999986;895.3334736999986;895.3500137999999;895.3500137999999;895.3908757999998;895.3908757999998;None;8;1;895.3908757999998;None;896.8909036999994;None;['7'];[0.4750220999994781];896.8909036999994;None;0.8069728000009491;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;030_o_f_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block1_Pilot_2;30;n_s;n_s_strong;;;;;0;0;0;0;0;109;109;109;;;;;;;;;899.8917887999996;None;901.9059853999988;902.2008590999994;902.2008590999994;902.2085210999994;902.2085210999994;902.2491950999993;902.2491950999993;None;8;0;902.2491950999993;None;903.7502872999994;None;['8'];[0.727537000000666];903.7502872999994;None;0.7246965000013006;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;021_o_f_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;125;block1_Pilot_2;21;h_n;h_n_weak;;;;;0;0;0;0;0;110;110;110;;;;;;;;;906.7494236999992;None;907.8116092;908.1007567999986;908.1007567999986;908.1169702999996;908.1169702999996;908.1578458999993;908.1578458999993;None;9;0;908.1578458999993;None;909.6578538999984;None;['7'];[0.4039090000005672];909.6578538999984;None;1.16804509999929;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;021_o_f_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;21;h_s;h_s_strong;;;;;0;0;0;0;0;111;111;111;;;;;;;;;912.6589974999988;None;914.6618315999985;914.951070699999;914.951070699999;914.9586955999985;914.9586955999985;914.9996880999988;914.9996880999988;None;9;0;914.9996880999988;None;916.4996209000001;None;['7'];[0.7142423000004783];916.4996209000001;None;1.4539981999987504;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;012_o_f_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block1_Pilot_2;12;h_s;h_s_weak;;;;;0;0;0;0;0;112;112;112;;;;;;;;;919.5001692999995;None;921.4917204999983;921.7841624999983;921.7841624999983;921.7922105999987;921.7922105999987;921.8331027999993;921.8331027999993;None;9;0;921.8331027999993;None;923.3332043999999;None;['7'];[0.8406474000003072];923.3332043999999;None;0.8847533000007388;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;013_y_m_h_a.jpg;happy;9;16;m;016_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;202;block1_Pilot_2;13;h_s;h_s_weak;;;;;0;0;0;0;0;113;113;113;;;;;;;;;926.3340849999986;None;928.0529470999991;928.3428293999987;928.3428293999987;928.3673494999985;928.3673494999985;928.4082193999984;928.4082193999984;None;9;0;928.4082193999984;None;929.9086394999995;None;['7'];[1.2092537999997148];929.9086394999995;None;1.0616334000005736;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;019_m_f_s_a.jpg;sad;7;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block1_Pilot_2;19;s_n;s_n_strong;;;;;0;0;0;0;0;114;114;114;;;;;;;;;932.9089840999986;None;934.9137174999996;935.2097578999983;935.2097578999983;935.2174992;935.2174992;935.2584139999999;935.2584139999999;None;9;0;935.2584139999999;None;936.7589663999988;None;['7'];[0.6468957000015507];936.7589663999988;None;1.2994486999996298;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;028_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;238;block1_Pilot_2;28;n_s;n_s_strong;;;;;0;0;0;0;0;115;115;115;;;;;;;;;939.7584459999998;None;941.7609376;942.051453099999;942.051453099999;942.2009953999986;942.2009953999986;942.2418392;942.2418392;None;8;0;942.2418392;None;943.7420256999994;None;['7'];[2.2638915999996243];943.7420256999994;None;0.6120348000004014;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;013_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;116;116;116;;;;;;;;;946.7420348999985;None;948.7330852999985;949.0262495999996;949.0262495999996;949.0345148999986;949.0345148999986;949.0752311999986;949.0752311999986;None;None;0;949.0752311999986;None;950.5753334000001;None;['7'];[0.9985283000005438];950.5753334000001;None;;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block1_Pilot_2;16;s_h;s_h_strong;;;;;0;0;0;0;0;117;117;117;;;;;;;;;953.5754020999993;None;955.5669249999992;955.8597140999991;955.8597140999991;955.8679217999997;955.8679217999997;955.9087352999995;955.9087352999995;None;None;0;955.9087352999995;None;957.4088458999995;None;['8'];[0.556979400000273];957.4088458999995;None;;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block1_Pilot_2;13;s_h;s_h_strong;;;;;0;0;0;0;0;118;118;118;;;;;;;;;960.4088967999996;None;962.3996989999996;962.6932084;962.6932084;962.8430722999983;962.8430722999983;962.8839341999992;962.8839341999992;None;8;0;962.8839341999992;None;964.3838587999999;None;['7'];[0.982015899999169];964.3838587999999;None;1.057820799998808;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;012_o_f_s_a.jpg;sad;7;13;m;013_y_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;235;block1_Pilot_2;12;s_h;s_h_weak;;;;;0;0;0;0;0;119;119;119;;;;;;;;;967.3840438999996;None;969.3472900999986;969.6431107999997;969.6431107999997;969.6680854999995;969.6680854999995;969.7089203999985;969.7089203999985;None;9;1;969.7089203999985;None;971.2091217999987;None;['7'];[0.24456680000002962];971.2091217999987;None;0.7529541999992944;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;019_m_f_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;235;block2_Pilot_2;19;s_h;s_h_strong;;;;;0;1;1;1;0;0;0;0;;;;;;;;;994.2385890999994;None;996.2064128999991;996.5026287000001;996.5026287000001;996.527146299999;996.527146299999;996.5680730999993;996.5680730999993;None;None;0;996.5680730999993;None;998.068710399999;None;None;;998.068710399999;None;;;;974.209644999999;None;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;121;block2_Pilot_2;8;n_h;n_h_strong;;;;;0;1;1;1;0;1;1;1;;;;;;;;;1001.0690399999985;None;1002.0965282999987;1002.3860735999988;1002.3860735999988;1002.402192399999;1002.402192399999;1002.4430543999988;1002.4430543999988;None;None;0;1002.4430543999988;None;1003.9431758999999;None;"['7', '7']";"[0.2784955999995873, 1.3506257999997615]";1003.9431758999999;None;;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;012_o_f_h_a.jpg;happy;9;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;240;block2_Pilot_2;12;h_n;h_n_weak;;;;;0;1;1;1;0;2;2;2;;;;;;;;;1006.9439460999984;None;1008.9519251999991;1009.2443595999994;1009.2443595999994;1009.2607015999984;1009.2607015999984;1009.3013291999996;1009.3013291999996;None;9;0;1009.3013291999996;None;1010.801379999999;None;['7'];[0.7004181000011158];1010.801379999999;None;0.7043238999995083;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;008_y_m_h_a.jpg;happy;9;40;f;040_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;195;block2_Pilot_2;8;h_h;h_h_strong;;;;;0;1;1;1;0;3;3;3;;;;;;;;;1013.8016628999994;None;1015.4346446;1015.7275120999984;1015.7275120999984;1015.8774719999983;1015.8774719999983;1015.918286099999;1015.918286099999;None;9;1;1015.918286099999;None;1017.4183157999996;None;['7'];[0.7555688999982522];1017.4183157999996;None;0.5673274000000674;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;004_o_m_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;126;block2_Pilot_2;4;n_s;n_s_weak;;;;;0;1;1;1;0;4;4;4;;;;;;;;;1020.4184625999987;None;1021.5110864999988;1021.8030600999991;1021.8030600999991;1021.9525447999986;1021.9525447999986;1021.9936072;1021.9936072;None;8;0;1021.9936072;None;1023.4935128999987;None;None;;1023.4935128999987;None;0.628274099999544;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;225;block2_Pilot_2;28;s_n;s_n_strong;;;;;0;1;1;1;0;5;5;5;;;;;;;;;1026.4936687999998;None;1028.3796834999994;1028.6697096999997;1028.6697096999997;1028.8193364999988;1028.8193364999988;1028.8602684999987;1028.8602684999987;None;None;0;1028.8602684999987;None;1030.3603761999984;None;['7'];[1.2854523999994854];1030.3603761999984;None;;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;027_o_m_s_a.jpg;sad;7;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_weak;;;;;0;1;1;1;0;6;6;6;;;;;;;;;1033.3613620999986;None;1035.3526966999998;1035.6446383999992;1035.6446383999992;1035.7947699999986;1035.7947699999986;1035.835406099999;1035.835406099999;None;7;0;1035.835406099999;None;1037.3355254999988;None;['7'];[1.246216399998957];1037.3355254999988;None;1.0104511000008642;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;033_o_m_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;7;7;7;;;;;;;;;1040.3355267999996;None;1042.3269752999986;1042.6199014999984;1042.6199014999984;1042.627944599999;1042.627944599999;1042.6688820999989;1042.6688820999989;None;8;0;1042.6688820999989;None;1044.1691779999983;None;['8'];[2.5325811999991856];1044.1691779999983;None;0.9847442999998748;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;012_o_f_n_a.jpg;neutral;8;12;f;012_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;2;200;block2_Pilot_2;12;n_h;n_h_weak;;;;;0;1;1;1;0;8;8;8;;;;;;;;;1047.1707499999993;None;1048.8866491999997;1049.1789347999984;1049.1789347999984;1049.1947252999998;1049.1947252999998;1049.2355896999998;1049.2355896999998;None;7;0;1049.2355896999998;None;1050.735803399999;None;['7'];[0.7419289999998];1050.735803399999;None;1.1700208000002021;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;030_o_f_n_a.jpg;neutral;8;19;f;019_m_f_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;9;9;9;;;;;;;;;1053.7365471999983;None;1055.7400846;1056.0288077999994;1056.0288077999994;1056.0364159;1056.0364159;1056.077335099999;1056.077335099999;None;8;1;1056.077335099999;None;1057.5776048999996;None;['7'];[1.1081696000001102];1057.5776048999996;None;0.9125266000010015;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;m;013_y_m_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;13;h_n;h_n_strong;;;;;0;1;1;1;0;10;10;10;;;;;;;;;1060.5784905;None;1062.5809150999994;1062.8706138999987;1062.8706138999987;1062.8783273999998;1062.8783273999998;1062.9192409999996;1062.9192409999996;None;8;1;1062.9192409999996;None;1064.4192661999987;None;['7'];[0.8585007999990921];1064.4192661999987;None;0.6066228999989107;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;040_y_f_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;133;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;11;11;11;;;;;;;;;1067.4201195999995;None;1068.5359757999995;1068.828610999999;1068.828610999999;1068.8535321999989;1068.8535321999989;1068.8943801999994;1068.8943801999994;None;9;0;1068.8943801999994;None;1070.3943857999984;None;['7'];[0.5313025000014022];1070.3943857999984;None;0.7353132999996888;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
;f;040_y_f_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;226;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;12;12;12;;;;;;;;;1073.394616399999;None;1075.2854792999988;1075.5789313999994;1075.5789313999994;1075.6036630999988;1075.6036630999988;1075.6444730999992;1075.6444730999992;None;9;0;1075.6444730999992;None;1077.1445261999997;None;['8'];[2.397244800000408];1077.1445261999997;None;0.7372200000008888;;;;;;;Emoconpilot043;2022_Jan_07_1453;BackwardMask;2020.2.8;120.04571340811813;
