Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;key_resp.rt;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;040_y_f_h_a.jpg;happy;9;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;154;block2_Pilot_2;40;h_n;h_n_weak;;;;;0;1;1;1;0;60;60;60;;;;;;;;;1451.8082963000052;None;1453.0998777999775;1453.391765300068;1453.391765300068;1453.4083295000019;1453.4083295000019;1453.4490573999938;1453.4490573999938;None;9;0;1453.4490573999938;None;1454.9491468999768;None;['7'];[0.22964950010646135];1454.9491468999768;None;0.9374841999961063;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;008_y_m_n_a.jpg;neutral;8;4;m;004_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;145;block2_Pilot_2;8;n_s;n_s_strong;;;;;0;1;1;1;0;61;61;61;;;;;;;;;1457.949499499984;None;1459.1943964000093;1459.4840095000109;1459.4840095000109;1459.6336050999817;1459.6336050999817;1459.674185300013;1459.674185300013;None;8;0;1459.674185300013;None;1461.1741527999984;None;['7'];[0.30849149997811764];1461.1741527999984;None;0.8005371999461204;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;021_o_f_s_a.jpg;sad;7;33;m;033_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block2_Pilot_2;21;s_h;s_h_strong;;;;;0;1;1;1;0;62;62;62;;;;;;;;;1464.1751594999805;None;1466.1638857000507;1466.4587287000613;1466.4587287000613;1466.4668249000097;1466.4668249000097;1466.5078203000594;1466.5078203000594;None;None;0;1466.5078203000594;None;1468.0076229000697;None;['9'];[0.31515569996554404];1468.0076229000697;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;18;171;block2_Pilot_2;33;n_h;n_h_weak;;;;;0;1;1;1;0;63;63;63;;;;;;;;;1471.0078514000634;None;1472.4548564000288;1472.751100399997;1472.751100399997;1472.900361499982;1472.900361499982;1472.9411315000616;1472.9411315000616;None;8;0;1472.9411315000616;None;1474.4412319000112;None;['7'];[0.8094958999427035];1474.4412319000112;None;1.2536431999178603;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;027_o_m_n_a.jpg;neutral;8;27;m;027_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;2;164;block2_Pilot_2;27;n_h;n_h_weak;;;;;0;1;1;1;0;64;64;64;;;;;;;;;1477.4414653000422;None;1478.8272353999782;1479.1177683999995;1479.1177683999995;1479.1338945999742;1479.1338945999742;1479.1746304000262;1479.1746304000262;None;None;0;1479.1746304000262;None;1480.6746675999602;None;['9'];[0.34396499989088625];1480.6746675999602;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;8;n_n;n_n_strong;;;;;0;1;1;1;0;65;65;65;;;;;;;;;1483.675463499967;None;1485.67763619998;1485.96771430003;1485.96771430003;1485.9753601000411;1485.9753601000411;1486.0163348000497;1486.0163348000497;None;None;0;1486.0163348000497;None;1487.5165078999707;None;['9'];[0.27014129993040115];1487.5165078999707;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;040_y_f_h_a.jpg;happy;9;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;239;block2_Pilot_2;40;h_n;h_n_strong;;;;;0;1;1;1;0;66;66;66;;;;;;;;;1490.5165923000313;None;1492.5166545000393;1492.8091553000268;1492.8091553000268;1492.959127200069;1492.959127200069;1493.0000145999948;1493.0000145999948;None;9;0;1493.0000145999948;None;1494.4999775000615;None;['7'];[0.3028415999142453];1494.4999775000615;None;0.8428007999900728;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;021_o_f_s_a.jpg;sad;7;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block2_Pilot_2;21;s_h;s_h_weak;;;;;0;1;1;1;0;67;67;67;;;;;;;;;1497.5003086000215;None;1499.4895535999676;1499.784226699965;1499.784226699965;1499.7925234000431;1499.7925234000431;1499.8332923999988;1499.8332923999988;None;None;0;1499.8332923999988;None;1501.3333530999953;None;['9'];[0.30941829993389547];1501.3333530999953;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;021_o_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;209;block2_Pilot_2;21;n_n;n_n_strong;;;;;0;1;1;1;0;68;68;68;;;;;;;;;1504.3344228999922;None;1506.1123249999946;1506.4016622999916;1506.4016622999916;1506.4178364999825;1506.4178364999825;1506.458687699982;1506.458687699982;None;None;0;1506.458687699982;None;1507.9584790000226;None;['8'];[0.32430510001722723];1507.9584790000226;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;3;147;block2_Pilot_2;40;s_s;s_s_strong;;;;;0;1;1;1;0;69;69;69;;;;;;;;;1510.9592196999583;None;1512.1917225000216;1512.4846408000449;1512.4846408000449;1512.5096091000596;1512.5096091000596;1512.5502778000664;1512.5502778000664;None;None;0;1512.5502778000664;None;1514.050261400058;None;"['8', '7']";"[0.048450800008140504, 1.0404811999760568]";1514.050261400058;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;040_y_f_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;172;block2_Pilot_2;40;s_h;s_h_strong;;;;;0;1;1;1;0;70;70;70;;;;;;;;;1517.050576300011;None;1518.4905249000294;1518.7846989000682;1518.7846989000682;1518.8096598000266;1518.8096598000266;1518.8504558000714;1518.8504558000714;None;8;0;1518.8504558000714;None;1520.3505306000588;None;None;;1520.3505306000588;None;0.6641907999292016;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;013_y_m_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block2_Pilot_2;13;s_n;s_n_strong;;;;;0;1;1;1;0;71;71;71;;;;;;;;;1523.3505475000711;None;1525.3414027000545;1525.6348985000513;1525.6348985000513;1525.643150000018;1525.643150000018;1525.6839327999623;1525.6839327999623;None;None;0;1525.6839327999623;None;1527.1840306000086;None;['9'];[0.3307384999934584];1527.1840306000086;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;8;s_h;s_h_weak;;;;;0;1;1;1;0;72;72;72;;;;;;;;;1530.1848510999698;None;1532.1929402999813;1532.485568700009;1532.485568700009;1532.6348759999964;1532.6348759999964;1532.6756450000685;1532.6756450000685;None;7;0;1532.6756450000685;None;1534.1765577000333;None;['7'];[0.39423790003638715];1534.1765577000333;None;0.6310120999114588;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block2_Pilot_2;13;s_n;s_n_weak;;;;;0;1;1;1;0;73;73;73;;;;;;;;;1537.1765516999876;None;1539.1672211000696;1539.4602136999601;1539.4602136999601;1539.4682673000498;1539.4682673000498;1539.5092225000262;1539.5092225000262;None;None;0;1539.5092225000262;None;1541.0092435000697;None;['8'];[0.3292848999844864];1541.0092435000697;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;019_m_f_s_a.jpg;sad;7;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;208;block2_Pilot_2;19;s_n;s_n_weak;;;;;0;1;1;1;0;74;74;74;;;;;;;;;1544.009143000003;None;1545.7631932999939;1546.052358099958;1546.052358099958;1546.0683759000385;1546.0683759000385;1546.10936890007;1546.10936890007;None;None;0;1546.10936890007;None;1547.6092721000314;None;['9'];[1.4495426999637857];1547.6092721000314;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;238;block2_Pilot_2;16;s_n;s_n_strong;;;;;0;1;1;1;0;75;75;75;;;;;;;;;1550.6102587999776;None;1552.6007838000078;1552.8937160000205;1552.8937160000205;1553.043617999996;1553.043617999996;1553.0844211999793;1553.0844211999793;None;7;0;1553.0844211999793;None;1554.5846322000725;None;['7'];[0.4740824999753386];1554.5846322000725;None;0.6381011999910697;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;040_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block2_Pilot_2;40;n_s;n_s_weak;;;;;0;1;1;1;0;76;76;76;;;;;;;;;1557.5855410000077;None;1559.6080149000045;1559.9027760999743;1559.9027760999743;1559.9103655000217;1559.9103655000217;1559.9512582999887;1559.9512582999887;None;None;0;1559.9512582999887;None;1561.4516931000398;None;['9'];[0.47874439996667206];1561.4516931000398;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;016_y_m_h_a.jpg;happy;9;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;215;block2_Pilot_2;16;h_n;h_n_weak;;;;;0;1;1;1;0;77;77;77;;;;;;;;;1564.4527725999942;None;1566.251393500017;1566.5441238000058;1566.5441238000058;1566.5605255999835;1566.5605255999835;1566.601354900049;1566.601354900049;None;9;0;1566.601354900049;None;1568.1015391000547;None;['7'];[0.27708559995517135];1568.1015391000547;None;0.8170955999521539;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;013_y_m_h_a.jpg;happy;9;28;f;028_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;191;block2_Pilot_2;13;h_n;h_n_weak;;;;;0;1;1;1;0;78;78;78;;;;;;;;;1571.1015388000524;None;1572.7142104000086;1573.0028308000183;1573.0028308000183;1573.1523614999605;1573.1523614999605;1573.1932887999574;1573.1932887999574;None;9;0;1573.1932887999574;None;1574.693249700009;None;['7'];[0.3172922000521794];1574.693249700009;None;0.7294006000738591;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;008_y_m_n_a.jpg;neutral;8;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;228;block2_Pilot_2;8;n_h;n_h_weak;;;;;0;1;1;1;0;79;79;79;;;;;;;;;1577.693687699968;None;1579.6130583999911;1579.9029351000208;1579.9029351000208;1579.9275081000524;1579.9275081000524;1579.9682925000088;1579.9682925000088;None;None;0;1579.9682925000088;None;1581.4684659000486;None;['7'];[0.4861227999208495];1581.4684659000486;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;016_y_m_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;1;238;block2_Pilot_2;16;h_s;h_s_weak;;;;;0;1;1;1;0;80;80;80;;;;;;;;;1584.469189699972;None;1586.459829700063;1586.752897300059;1586.752897300059;1586.7610516999848;1586.7610516999848;1586.80192420003;1586.80192420003;None;None;0;1586.80192420003;None;1588.301894800039;None;['9'];[0.4205326000228524];1588.301894800039;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;027_o_m_s_a.jpg;sad;7;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_strong;;;;;0;1;1;1;0;81;81;81;;;;;;;;;1591.302920700051;None;1593.2934252000414;1593.5863141000737;1593.5863141000737;1593.7360465000384;1593.7360465000384;1593.7770281999838;1593.7770281999838;None;7;0;1593.7770281999838;None;1595.2778808999574;None;['7'];[0.40486679994501173];1595.2778808999574;None;1.0096724000759423;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;019_m_f_n_a.jpg;neutral;8;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;140;150;;18;159;block2_Pilot_2;19;n_h;n_h_strong;;;;;0;1;1;1;0;82;82;82;;;;;;;;;1598.277197599993;None;1599.625351900002;1599.9202541999985;1599.9202541999985;1600.0695125999628;1600.0695125999628;1600.1103906000499;1600.1103906000499;None;8;0;1600.1103906000499;None;1601.6106740999967;None;['7'];[0.2878011000575498];1601.6106740999967;None;0.6842935999156907;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;013_y_m_n_a.jpg;neutral;8;4;m;004_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;13;n_n;n_n_strong;;;;;0;1;1;1;0;83;83;83;;;;;;;;;1604.6114042999689;None;1606.6130605000071;1606.90354259999;1606.90354259999;1606.9111311000306;1606.9111311000306;1606.9523207000457;1606.9523207000457;None;None;0;1606.9523207000457;None;1608.4522838999983;None;['9'];[0.5022750999778509];1608.4522838999983;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;040_y_f_s_a.jpg;sad;7;33;m;033_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;130;block2_Pilot_2;40;s_s;s_s_weak;;;;;0;1;1;1;0;84;84;84;;;;;;;;;1611.4527816000627;None;1612.544490500004;1612.8365847000387;1612.8365847000387;1612.8531773000723;1612.8531773000723;1612.8940643999958;1612.8940643999958;None;8;0;1612.8940643999958;None;1614.3939809000585;None;['8'];[0.3447374999523163];1614.3939809000585;None;1.0284867000300437;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;013_y_m_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block2_Pilot_2;13;s_h;s_h_weak;;;;;0;1;1;1;0;85;85;85;;;;;;;;;1617.394894200028;None;1619.3852857999736;1619.6784463999793;1619.6784463999793;1619.6865837000078;1619.6865837000078;1619.7275728000095;1619.7275728000095;None;None;0;1619.7275728000095;None;1621.2275985999731;None;['9'];[0.3990993000334129];1621.2275985999731;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;016_y_m_n_a.jpg;neutral;8;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;164;block2_Pilot_2;16;n_h;n_h_strong;;;;;0;1;1;1;0;86;86;86;;;;;;;;;1624.2283968999982;None;1625.6202647000318;1625.9122843999648;1625.9122843999648;1625.9367268000497;1625.9367268000497;1625.9774781999877;1625.9774781999877;None;8;0;1625.9774781999877;None;1627.4776810000185;None;['7'];[0.3088498000288382];1627.4776810000185;None;0.7291623000055552;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;016_y_m_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;149;block2_Pilot_2;16;h_s;h_s_strong;;;;;0;1;1;1;0;87;87;87;;;;;;;;;1630.4784099999815;None;1631.7278353000293;1632.0203754999675;1632.0203754999675;1632.0453066000482;1632.0453066000482;1632.086154300021;1632.086154300021;None;9;0;1632.086154300021;None;1633.5860349000432;None;['7'];[0.8405505999689922];1633.5860349000432;None;0.8606380999553949;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;008_y_m_n_a.jpg;neutral;8;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;131;block2_Pilot_2;8;n_h;n_h_weak;;;;;0;1;1;1;0;88;88;88;;;;;;;;;1636.5872537000105;None;1637.7149096999783;1638.0043013000395;1638.0043013000395;1638.0286129000597;1638.0286129000597;1638.0695267000701;1638.0695267000701;None;8;0;1638.0695267000701;None;1639.5696110000135;None;['8'];[0.8649947000667453];1639.5696110000135;None;1.2850573000032455;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;021_o_f_n_a.jpg;neutral;8;4;m;004_o_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;21;n_n;n_n_strong;;;;;0;1;1;1;0;89;89;89;;;;;;;;;1642.5706003999803;None;1644.5730952000013;1644.8629300000612;1644.8629300000612;1644.870539400028;1644.870539400028;1644.9113462000387;1644.9113462000387;None;None;0;1644.9113462000387;None;1646.4111085999757;None;['9'];[0.551567199989222];1646.4111085999757;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;033_o_m_h_a.jpg;happy;9;13;m;013_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;1;238;block2_Pilot_2;33;h_h;h_h_weak;;;;;0;1;1;1;0;90;90;90;;;;;;;;;1649.4121810999932;None;1651.402981500025;1651.6959646999603;1651.6959646999603;1651.703863200033;1651.703863200033;1651.7447780000512;1651.7447780000512;None;None;0;1651.7447780000512;None;1653.2451778000686;None;['9'];[0.34951869992073625];1653.2451778000686;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;033_o_m_s_a.jpg;sad;7;4;m;004_o_m_h_a.jpg;happy;incongruent;9;match;;130;150;;18;148;block2_Pilot_2;33;s_h;s_h_weak;;;;;0;1;1;1;0;91;91;91;;;;;;;;;1656.244888999965;None;1657.486413500039;1657.7792563000694;1657.7792563000694;1657.9290996000636;1657.9290996000636;1657.9699651000556;1657.9699651000556;None;7;0;1657.9699651000556;None;1659.4707183999708;None;['8'];[1.0278847999870777];1659.4707183999708;None;1.2406047999393195;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;013_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;198;block2_Pilot_2;13;n_h;n_h_weak;;;;;0;1;1;1;0;92;92;92;;;;;;;;;1662.470003399998;None;1664.1405297999736;1664.4295078000287;1664.4295078000287;1664.4542278000154;1664.4542278000154;1664.4951133000432;1664.4951133000432;None;8;0;1664.4951133000432;None;1665.9957781999838;None;['7'];[0.702723600086756];1665.9957781999838;None;1.0516102999681607;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;016_y_m_s_a.jpg;sad;7;28;f;028_y_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;1;238;block2_Pilot_2;16;s_s;s_s_weak;;;;;0;1;1;1;0;93;93;93;;;;;;;;;1668.9954705999698;None;1670.9868024999741;1671.2795188999735;1671.2795188999735;1671.2876773000462;1671.2876773000462;1671.3286695000716;1671.3286695000716;None;None;0;1671.3286695000716;None;1672.8285121000372;None;['9'];[0.3339608999667689];1672.8285121000372;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;030_o_f_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;match;;140;170;;3;177;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;94;94;94;;;;;;;;;1675.8299673000583;None;1677.3240847999696;1677.613474600017;1677.613474600017;1677.6377178999828;1677.6377178999828;1677.6786643000087;1677.6786643000087;None;8;1;1677.6786643000087;None;1679.178697800031;None;['8'];[0.2479394000256434];1679.178697800031;None;0.8360299000050873;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;033_o_m_n_a.jpg;neutral;8;13;m;013_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;220;block2_Pilot_2;33;n_n;n_n_weak;;;;;0;1;1;1;0;95;95;95;;;;;;;;;1682.1792927000206;None;1684.0306968999794;1684.3220333000645;1684.3220333000645;1684.3377921000356;1684.3377921000356;1684.3787219000515;1684.3787219000515;None;8;1;1684.3787219000515;None;1685.8788310000673;None;['8'];[0.2757423999719322];1685.8788310000673;None;0.935951599967666;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;012_o_f_s_a.jpg;sad;7;21;f;021_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block2_Pilot_2;12;s_s;s_s_strong;;;;;0;1;1;1;0;96;96;96;;;;;;;;;1688.8799110000255;None;1690.8661583999638;1691.1631288999924;1691.1631288999924;1691.1713427000213;1691.1713427000213;1691.21222830005;1691.21222830005;None;None;0;1691.21222830005;None;1692.712225300027;None;['9'];[0.40225859999191016];1692.712225300027;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;033_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;204;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;97;97;97;;;;;;;;;1695.7139466999797;None;1697.4196982000722;1697.71343959996;1697.71343959996;1697.7381045999937;1697.7381045999937;1697.779058599961;1697.779058599961;None;9;0;1697.779058599961;None;1699.279302100069;None;['7'];[0.32338140008505434];1699.279302100069;None;0.7835747000062838;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;030_o_f_s_a.jpg;sad;7;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block2_Pilot_2;30;s_n;s_n_weak;;;;;0;1;1;1;0;98;98;98;;;;;;;;;1702.279956100043;None;1704.3013148000464;1704.5971537999576;1704.5971537999576;1704.6049257999985;1704.6049257999985;1704.6458006000612;1704.6458006000612;None;None;0;1704.6458006000612;None;1706.146119400044;None;['9'];[0.3122491999529302];1706.146119400044;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;030_o_f_h_a.jpg;happy;9;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;30;h_n;h_n_weak;;;;;0;1;1;1;0;99;99;99;;;;;;;;;1709.1476947000483;None;1711.1497335999738;1711.438968500006;1711.438968500006;1711.446722600027;1711.446722600027;1711.4875776000554;1711.4875776000554;None;None;0;1711.4875776000554;None;1712.9878228000598;None;['9'];[0.38281099998857826];1712.9878228000598;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;151;block2_Pilot_2;33;n_h;n_h_strong;;;;;0;1;1;1;0;100;100;100;;;;;;;;;1715.9884683999699;None;1717.2664504999993;1717.555698900018;1717.555698900018;1717.5802826000145;1717.5802826000145;1717.6211370000383;1717.6211370000383;None;None;0;1717.6211370000383;None;1719.1213021000149;None;['8'];[1.1771394000388682];1719.1213021000149;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;019_m_f_s_a.jpg;sad;7;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;18;156;block2_Pilot_2;19;s_n;s_n_weak;;;;;0;1;1;1;0;101;101;101;;;;;;;;;1722.1220057000173;None;1723.440353999962;1723.7310042000609;1723.7310042000609;1723.88029250002;1723.88029250002;1723.9214642000152;1723.9214642000152;None;7;0;1723.9214642000152;None;1725.421568699996;None;['7'];[0.253053400083445];1725.421568699996;None;0.753098199958913;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;004_o_m_n_a.jpg;neutral;8;13;m;013_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;238;block2_Pilot_2;4;n_h;n_h_weak;;;;;0;1;1;1;0;102;102;102;;;;;;;;;1728.4224090999924;None;1730.4241021999624;1730.7144013000652;1730.7144013000652;1730.86378470005;1730.86378470005;1730.9048101999797;1730.9048101999797;None;8;0;1730.9048101999797;None;1732.4048994999612;None;['8'];[1.1176725000841543];1732.4048994999612;None;1.19378820003476;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;f;012_o_f_n_a.jpg;neutral;8;21;f;021_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;164;block2_Pilot_2;12;n_n;n_n_strong;;;;;0;1;1;1;0;103;103;103;;;;;;;;;1735.405801099958;None;1736.7925853000488;1737.081372100045;1737.081372100045;1737.0974622999784;1737.0974622999784;1737.1381236000452;1737.1381236000452;None;8;1;1737.1381236000452;None;1738.6391256999923;None;['8'];[0.20325280004180968];1738.6391256999923;None;0.8165539000183344;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
;m;004_o_m_n_a.jpg;neutral;8;4;m;004_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;1;238;block2_Pilot_2;4;n_h;n_h_weak;;;;;0;1;1;1;0;104;104;104;;;;;;;;;1741.6390736000612;None;1743.6405810000142;1743.9314674000489;1743.9314674000489;1743.9389527000021;1743.9389527000021;1743.9798333999934;1743.9798333999934;None;None;0;1743.9798333999934;None;1745.4801564000081;None;['9'];[0.22638600005302578];1745.4801564000081;None;;;;;;;;Emoconpilot048;2022_Jan_19_1237;BackwardMask;2020.2.8;120.44260236807746;
