Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;key_resp.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;012_o_f_s_a.jpg;sad;7;40;f;040_y_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block2_Pilot_2;12;s_s;s_s_strong;;;;;0;1;1;1;0;58;58;58;;;;;;;;;1488.4290194000005;None;1490.4152484000006;1490.7124117000003;1490.7124117000003;1490.7204835000011;1490.7204835000011;1490.7614055000013;1490.7614055000013;None;None;0;1490.7614055000013;None;1492.2616290000005;None;['9'];[0.5462079999997513];1492.2616290000005;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;021_o_f_h_a.jpg;happy;9;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;1;238;block2_Pilot_2;21;h_n;h_n_weak;;;;;0;1;1;1;0;59;59;59;;;;;;;;;1495.2616881000013;None;1497.2662892999997;1497.5631372000007;1497.5631372000007;1497.570609100001;1497.570609100001;1497.6117781000012;1497.6117781000012;None;None;0;1497.6117781000012;None;1499.1115292000013;None;['9'];[0.5203736000003119];1499.1115292000013;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;040_y_f_h_a.jpg;happy;9;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;154;block2_Pilot_2;40;h_n;h_n_weak;;;;;0;1;1;1;0;60;60;60;;;;;;;;;1502.1125013;None;1503.4035132000008;1503.6961767000012;1503.6961767000012;1503.7123884000011;1503.7123884000011;1503.7534175;1503.7534175;None;9;0;1503.7534175;None;1505.2535576999999;None;['8'];[0.6344991000005393];1505.2535576999999;None;;;;;1.1504445000009582;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;008_y_m_n_a.jpg;neutral;8;4;m;004_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;145;block2_Pilot_2;8;n_s;n_s_strong;;;;;0;1;1;1;0;61;61;61;;;;;;;;;1508.2535472;None;1509.4890670000004;1509.7798693000004;1509.7798693000004;1509.9292705999997;1509.9292705999997;1509.9702792999997;1509.9702792999997;None;8;0;1509.9702792999997;None;1511.470385300001;None;['7'];[0.6894828999993479];1511.470385300001;None;;;;;1.3657146000005014;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;021_o_f_s_a.jpg;sad;7;33;m;033_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block2_Pilot_2;21;s_h;s_h_strong;;;;;0;1;1;1;0;62;62;62;;;;;;;;;1514.4712215;None;1516.4600922999998;1516.7546574000007;1516.7546574000007;1516.7629095000011;1516.7629095000011;1516.8038362999996;1516.8038362999996;None;None;0;1516.8038362999996;None;1518.3039286000003;None;['9'];[0.5280512999997882];1518.3039286000003;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;18;171;block2_Pilot_2;33;n_h;n_h_weak;;;;;0;1;1;1;0;63;63;63;;;;;;;;;1521.3046066000006;None;1522.7503186000013;1523.046841700001;1523.046841700001;1523.196440900001;1523.196440900001;1523.2372401000011;1523.2372401000011;None;8;0;1523.2372401000011;None;1524.7376463;None;['7'];[1.2543663999986165];1524.7376463;None;;;;;0.9547293000014179;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;027_o_m_n_a.jpg;neutral;8;27;m;027_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;2;164;block2_Pilot_2;27;n_h;n_h_weak;;;;;0;1;1;1;0;64;64;64;;;;;;;;;1527.7373177999998;None;1529.1233920000013;1529.4135955000002;1529.4135955000002;1529.4297392999997;1529.4297392999997;1529.4705493000001;1529.4705493000001;None;None;0;1529.4705493000001;None;1530.9707498999996;None;['9'];[0.8771692999998777];1530.9707498999996;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;8;n_n;n_n_strong;;;;;0;1;1;1;0;65;65;65;;;;;;;;;1533.9722106000008;None;1535.9735806000008;1536.2636006000012;1536.2636006000012;1536.2715034000012;1536.2715034000012;1536.3122942999998;1536.3122942999998;None;None;0;1536.3122942999998;None;1537.8124320000006;None;['9'];[0.4275932999989891];1537.8124320000006;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;040_y_f_h_a.jpg;happy;9;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;239;block2_Pilot_2;40;h_n;h_n_strong;;;;;0;1;1;1;0;66;66;66;;;;;;;;;1540.8131418000012;None;1542.8130201000004;1543.1052087999997;1543.1052087999997;1543.2550233000002;1543.2550233000002;1543.2959287000012;1543.2959287000012;None;9;0;1543.2959287000012;None;1544.7958386999999;None;['7'];[0.5481409000003623];1544.7958386999999;None;;;;;1.191983299999265;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;021_o_f_s_a.jpg;sad;7;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block2_Pilot_2;21;s_h;s_h_weak;;;;;0;1;1;1;0;67;67;67;;;;;;;;;1547.7967817000008;None;1549.7854949000011;1550.0802267;1550.0802267;1550.0884633000005;1550.0884633000005;1550.1294190000008;1550.1294190000008;None;None;0;1550.1294190000008;None;1551.629368400001;None;['9'];[0.690519999998287];1551.629368400001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;021_o_f_n_a.jpg;neutral;8;30;f;030_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;209;block2_Pilot_2;21;n_n;n_n_strong;;;;;0;1;1;1;0;68;68;68;;;;;;;;;1554.629921400001;None;1556.4196403000005;1556.7141812999998;1556.7141812999998;1556.730336300001;1556.730336300001;1556.7710604000004;1556.7710604000004;None;9;0;1556.7710604000004;None;1558.272065700001;None;['7'];[1.1279654999998456];1558.272065700001;None;;;;;0.8209079999996902;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;040_y_f_s_a.jpg;sad;7;13;m;013_y_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;3;147;block2_Pilot_2;40;s_s;s_s_strong;;;;;0;1;1;1;0;69;69;69;;;;;;;;;1561.2714907999998;None;1562.5041755000002;1562.7972249000013;1562.7972249000013;1562.8220462999998;1562.8220462999998;1562.8629156000006;1562.8629156000006;None;8;0;1562.8629156000006;None;1564.3632103;None;['7'];[1.5166465999991487];1564.3632103;None;;;;;0.8490593000005902;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;040_y_f_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;130;150;;3;172;block2_Pilot_2;40;s_h;s_h_strong;;;;;0;1;1;1;0;70;70;70;;;;;;;;;1567.3641430000007;None;1568.8042665000012;1569.0973248999999;1569.0973248999999;1569.122206600001;1569.122206600001;1569.1630205000001;1569.1630205000001;None;8;0;1569.1630205000001;None;1570.6631923000004;None;['8'];[0.5447418000003381];1570.6631923000004;None;;;;;0.908796199999415;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;013_y_m_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block2_Pilot_2;13;s_n;s_n_strong;;;;;0;1;1;1;0;71;71;71;;;;;;;;;1573.664119000001;None;1575.6544224999998;1575.9476185000003;1575.9476185000003;1575.9558017;1575.9558017;1575.9964607000002;1575.9964607000002;None;None;0;1575.9964607000002;None;1577.4965625000004;None;['9'];[0.5113960999988194];1577.4965625000004;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;008_y_m_s_a.jpg;sad;7;12;f;012_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;8;s_h;s_h_weak;;;;;0;1;1;1;0;72;72;72;;;;;;;;;1580.4966599;None;1582.5427321999996;1582.831411000001;1582.831411000001;1582.9807990000008;1582.9807990000008;1583.021696400001;1583.021696400001;None;7;0;1583.021696400001;None;1584.5216321000007;None;['7'];[1.0221849999998085];1584.5216321000007;None;;;;;1.0101962000007916;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block2_Pilot_2;13;s_n;s_n_weak;;;;;0;1;1;1;0;73;73;73;;;;;;;;;1587.5226227000003;None;1589.5131328999996;1589.8061173000006;1589.8061173000006;1589.8142926;1589.8142926;1589.8551509999998;1589.8551509999998;None;None;0;1589.8551509999998;None;1591.3553094;None;['9'];[0.4446722000011505];1591.3553094;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;019_m_f_s_a.jpg;sad;7;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;208;block2_Pilot_2;19;s_n;s_n_weak;;;;;0;1;1;1;0;74;74;74;;;;;;;;;1594.3560604000013;None;1596.1106836;1596.4067398999996;1596.4067398999996;1596.4226997000005;1596.4226997000005;1596.4636053000013;1596.4636053000013;None;None;0;1596.4636053000013;None;1597.9645027000006;None;['9'];[0.5953367999991315];1597.9645027000006;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;016_y_m_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;238;block2_Pilot_2;16;s_n;s_n_strong;;;;;0;1;1;1;0;75;75;75;;;;;;;;;1600.9638566000012;None;1602.9547555999998;1603.2480480000013;1603.2480480000013;1603.3979404000002;1603.3979404000002;1603.4387465;1603.4387465;None;None;0;1603.4387465;None;1604.9389386000003;None;['7'];[0.8128066999997827];1604.9389386000003;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;040_y_f_n_a.jpg;neutral;8;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block2_Pilot_2;40;n_s;n_s_weak;;;;;0;1;1;1;0;76;76;76;;;;;;;;;1607.9397989999998;None;1609.9431378999998;1610.2319798999997;1610.2319798999997;1610.2395969999998;1610.2395969999998;1610.2805867999996;1610.2805867999996;None;None;0;1610.2805867999996;None;1611.780492400001;None;['9'];[0.5474314000002778];1611.780492400001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;016_y_m_h_a.jpg;happy;9;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;215;block2_Pilot_2;16;h_n;h_n_weak;;;;;0;1;1;1;0;77;77;77;;;;;;;;;1614.7814221999997;None;1616.5805044999997;1616.873332700001;1616.873332700001;1616.889831800001;1616.889831800001;1616.9306694999996;1616.9306694999996;None;9;0;1616.9306694999996;None;1618.4306942000003;None;['8'];[0.9532913999992161];1618.4306942000003;None;;;;;1.0050537000006443;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;013_y_m_h_a.jpg;happy;9;28;f;028_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;191;block2_Pilot_2;13;h_n;h_n_weak;;;;;0;1;1;1;0;78;78;78;;;;;;;;;1621.430949900001;None;1623.0540078000013;1623.3488271000006;1623.3488271000006;1623.4982211999995;1623.4982211999995;1623.5390103000009;1623.5390103000009;None;9;0;1623.5390103000009;None;1625.0391840000011;None;['7'];[0.5367874000003212];1625.0391840000011;None;;;;;1.21267909999915;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;008_y_m_n_a.jpg;neutral;8;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;228;block2_Pilot_2;8;n_h;n_h_weak;;;;;0;1;1;1;0;79;79;79;;;;;;;;;1628.0401399000002;None;1629.9598684000011;1630.2488805000012;1630.2488805000012;1630.2734023000012;1630.2734023000012;1630.3143211000006;1630.3143211000006;None;8;0;1630.3143211000006;None;1631.814213900001;None;['7'];[1.3057373999999982];1631.814213900001;None;;;;;1.0056500999999116;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;016_y_m_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;1;238;block2_Pilot_2;16;h_s;h_s_weak;;;;;0;1;1;1;0;80;80;80;;;;;;;;;1634.8151515999998;None;1636.8062234000008;1637.0987583000006;1637.0987583000006;1637.1067156000008;1637.1067156000008;1637.1473463000002;1637.1473463000002;None;None;0;1637.1473463000002;None;1638.6477465999997;None;['9'];[0.8961273999993864];1638.6477465999997;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;027_o_m_s_a.jpg;sad;7;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;238;block2_Pilot_2;27;s_h;s_h_strong;;;;;0;1;1;1;0;81;81;81;;;;;;;;;1641.6488074999997;None;1643.6396327000002;1643.9323096999997;1643.9323096999997;1644.0820705000006;1644.0820705000006;1644.1228437999998;1644.1228437999998;None;7;0;1644.1228437999998;None;1645.6230649999998;None;['7'];[1.432935400000133];1645.6230649999998;None;;;;;1.1331685999994079;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;019_m_f_n_a.jpg;neutral;8;28;f;028_y_f_h_a.jpg;happy;incongruent;9;match;;140;150;;18;159;block2_Pilot_2;19;n_h;n_h_strong;;;;;0;1;1;1;0;82;82;82;;;;;;;;;1648.6241042000001;None;1649.9819893000004;1650.2745383000001;1650.2745383000001;1650.4236868000007;1650.4236868000007;1650.4645643000003;1650.4645643000003;None;8;0;1650.4645643000003;None;1651.9645575000013;None;['7'];[1.2594594000001962];1651.9645575000013;None;;;;;0.815387799999371;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;013_y_m_n_a.jpg;neutral;8;4;m;004_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;1;238;block2_Pilot_2;13;n_n;n_n_strong;;;;;0;1;1;1;0;83;83;83;;;;;;;;;1654.9658923999996;None;1656.9681829;1657.257787300001;1657.257787300001;1657.2655379000007;1657.2655379000007;1657.3065082000012;1657.3065082000012;None;None;0;1657.3065082000012;None;1658.806582700001;None;['9'];[0.4813097000005655];1658.806582700001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;040_y_f_s_a.jpg;sad;7;33;m;033_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;130;block2_Pilot_2;40;s_s;s_s_weak;;;;;0;1;1;1;0;84;84;84;;;;;;;;;1661.808007900001;None;1662.8980953999999;1663.1910015000012;1663.1910015000012;1663.207476200001;1663.207476200001;1663.2483193000007;1663.2483193000007;None;None;0;1663.2483193000007;None;1664.7482431999997;None;"['8', '8']";"[0.12362109999958193, 0.771487400001206]";1664.7482431999997;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;013_y_m_s_a.jpg;sad;7;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;1;238;block2_Pilot_2;13;s_h;s_h_weak;;;;;0;1;1;1;0;85;85;85;;;;;;;;;1667.7484447999996;None;1669.7397586999996;1670.0326881;1670.0326881;1670.0409299000003;1670.0409299000003;1670.0818020000006;1670.0818020000006;None;None;0;1670.0818020000006;None;1671.581906200001;None;['9'];[0.7140605999993568];1671.581906200001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;016_y_m_n_a.jpg;neutral;8;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;164;block2_Pilot_2;16;n_h;n_h_strong;;;;;0;1;1;1;0;86;86;86;;;;;;;;;1674.5827845000003;None;1675.9690795999995;1676.2582048000004;1676.2582048000004;1676.2829302999999;1676.2829302999999;1676.323668000001;1676.323668000001;None;None;0;1676.323668000001;None;1677.8235502999996;None;['8'];[0.37625090000074124];1677.8235502999996;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;016_y_m_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;149;block2_Pilot_2;16;h_s;h_s_strong;;;;;0;1;1;1;0;87;87;87;;;;;;;;;1680.8238163000005;None;1682.0730347999997;1682.3664372000003;1682.3664372000003;1682.3909393000013;1682.3909393000013;1682.4320767999998;1682.4320767999998;None;9;0;1682.4320767999998;None;1683.9320294999998;None;['8'];[0.38797970000086934];1683.9320294999998;None;;;;;0.751928499999849;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;008_y_m_n_a.jpg;neutral;8;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;131;block2_Pilot_2;8;n_h;n_h_weak;;;;;0;1;1;1;0;88;88;88;;;;;;;;;1686.9321416000003;None;1688.0450557000004;1688.3419024000013;1688.3419024000013;1688.366236400001;1688.366236400001;1688.4070525000006;1688.4070525000006;None;7;0;1688.4070525000006;None;1689.9072398000008;None;['8'];[0.9086961000011797];1689.9072398000008;None;;;;;1.1286182000003464;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;021_o_f_n_a.jpg;neutral;8;4;m;004_o_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;21;n_n;n_n_strong;;;;;0;1;1;1;0;89;89;89;;;;;;;;;1692.9080783000009;None;1694.9093504000011;1695.2005491;1695.2005491;1695.2079955000008;1695.2079955000008;1695.2490013000006;1695.2490013000006;None;None;0;1695.2490013000006;None;1696.748951200001;None;['9'];[0.427077599999393];1696.748951200001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;033_o_m_h_a.jpg;happy;9;13;m;013_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;1;238;block2_Pilot_2;33;h_h;h_h_weak;;;;;0;1;1;1;0;90;90;90;;;;;;;;;1699.7503637999998;None;1701.7402562000007;1702.0335907999997;1702.0335907999997;1702.0412671000013;1702.0412671000013;1702.0824177000013;1702.0824177000013;None;None;0;1702.0824177000013;None;1703.5825463;None;['9'];[0.47337209999932384];1703.5825463;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;033_o_m_s_a.jpg;sad;7;4;m;004_o_m_h_a.jpg;happy;incongruent;9;match;;130;150;;18;148;block2_Pilot_2;33;s_h;s_h_weak;;;;;0;1;1;1;0;91;91;91;;;;;;;;;1706.5836735000012;None;1707.8228051000006;1708.1167224;1708.1167224;1708.2666957000001;1708.2666957000001;1708.3075098999998;1708.3075098999998;None;7;0;1708.3075098999998;None;1709.808519100001;None;['7'];[1.3033388999992894];1709.808519100001;None;;;;;1.1243930000000546;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;013_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;3;198;block2_Pilot_2;13;n_h;n_h_weak;;;;;0;1;1;1;0;92;92;92;;;;;;;;;1712.8086688000003;None;1714.5093890999997;1714.8005539000005;1714.8005539000005;1714.8252352;1714.8252352;1714.8660146000002;1714.8660146000002;None;8;0;1714.8660146000002;None;1716.366144900001;None;['8'];[0.9060750999997254];1716.366144900001;None;;;;;0.8138272999985929;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;016_y_m_s_a.jpg;sad;7;28;f;028_y_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;1;238;block2_Pilot_2;16;s_s;s_s_weak;;;;;0;1;1;1;0;93;93;93;;;;;;;;;1719.366723000001;None;1721.357492000001;1721.6509547000005;1721.6509547000005;1721.6586265000005;1721.6586265000005;1721.699493600001;1721.699493600001;None;None;0;1721.699493600001;None;1723.1994961;None;['9'];[0.5922338000000309];1723.1994961;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;030_o_f_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;match;;140;170;;3;177;block2_Pilot_2;30;n_n;n_n_weak;;;;;0;1;1;1;0;94;94;94;;;;;;;;;1726.1997837;None;1727.702570200001;1727.9927773;1727.9927773;1728.017077300001;1728.017077300001;1728.057846400001;1728.057846400001;None;None;0;1728.057846400001;None;1729.5579964000008;None;['8'];[1.4818883999996615];1729.5579964000008;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;033_o_m_n_a.jpg;neutral;8;13;m;013_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;220;block2_Pilot_2;33;n_n;n_n_weak;;;;;0;1;1;1;0;95;95;95;;;;;;;;;1732.5586418000003;None;1734.4108338000005;1734.7011120000006;1734.7011120000006;1734.7172479;1734.7172479;1734.758190300001;1734.758190300001;None;8;1;1734.758190300001;None;1736.2581996999998;None;['8'];[0.7336673000008886];1736.2581996999998;None;;;;;0.7617429000001721;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;012_o_f_s_a.jpg;sad;7;21;f;021_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;1;238;block2_Pilot_2;12;s_s;s_s_strong;;;;;0;1;1;1;0;96;96;96;;;;;;;;;1739.2588874000012;None;1741.2454254000004;1741.5424695000002;1741.5424695000002;1741.5506490999996;1741.5506490999996;1741.5915423000006;1741.5915423000006;None;None;0;1741.5915423000006;None;1743.0917241999996;None;['9'];[0.6200786999997945];1743.0917241999996;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;033_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;204;block2_Pilot_2;33;h_s;h_s_strong;;;;;0;1;1;1;0;97;97;97;;;;;;;;;1746.0917520000003;None;1747.7998918000012;1748.0926665999996;1748.0926665999996;1748.1174816000002;1748.1174816000002;1748.1583952;1748.1583952;None;9;0;1748.1583952;None;1749.6587732000007;None;['7'];[1.716927499999656];1749.6587732000007;None;;;;;1.0894768999987718;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;030_o_f_s_a.jpg;sad;7;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block2_Pilot_2;30;s_n;s_n_weak;;;;;0;1;1;1;0;98;98;98;;;;;;;;;1752.6592634999997;None;1754.6856822999998;1754.9764952000005;1754.9764952000005;1754.9842159;1754.9842159;1755.025113400001;1755.025113400001;None;None;0;1755.025113400001;None;1756.526042200001;None;['9'];[0.40177460000086285];1756.526042200001;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;030_o_f_h_a.jpg;happy;9;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;1;238;block2_Pilot_2;30;h_n;h_n_weak;;;;;0;1;1;1;0;99;99;99;;;;;;;;;1759.5262108999996;None;1761.5282601;1761.8184806000008;1761.8184806000008;1761.8260518000006;1761.8260518000006;1761.8669547000009;1761.8669547000009;None;None;0;1761.8669547000009;None;1763.3670395999998;None;['9'];[0.47287820000019565];1763.3670395999998;None;;;;;;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;151;block2_Pilot_2;33;n_h;n_h_strong;;;;;0;1;1;1;0;100;100;100;;;;;;;;;1766.3679823000002;None;1767.6446785999997;1767.9351907;1767.9351907;1767.9596139000005;1767.9596139000005;1768.0003324999998;1768.0003324999998;None;8;0;1768.0003324999998;None;1769.5003085999997;None;['7'];[1.0436403000003338];1769.5003085999997;None;;;;;0.7995243999994273;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;f;019_m_f_s_a.jpg;sad;7;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;18;156;block2_Pilot_2;19;s_n;s_n_weak;;;;;0;1;1;1;0;101;101;101;;;;;;;;;1772.5013995000008;None;1773.8198752000008;1774.1103409999996;1774.1103409999996;1774.2596331000004;1774.2596331000004;1774.3003605000013;1774.3003605000013;None;7;0;1774.3003605000013;None;1775.800657400001;None;['7'];[0.5991639000003488];1775.800657400001;None;;;;;1.1315209999993385;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
;m;004_o_m_n_a.jpg;neutral;8;13;m;013_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;238;block2_Pilot_2;4;n_h;n_h_weak;;;;;0;1;1;1;0;102;102;102;;;;;;;;;1778.8017132000004;None;1780.8034776000004;1781.0937512;1781.0937512;1781.243053600001;1781.243053600001;1781.2840004999998;1781.2840004999998;None;8;0;1781.2840004999998;None;1782.7839706000013;None;['7'];[0.8399100999995426];1782.7839706000013;None;;;;;0.7078547999990406;;;Emoconpilot042;2022_Jan_07_1403;BackwardMask;2020.2.8;120.16183395838074;
