trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,345.48436599993147,345.7788859899389,345.8038788998965,345.826605689968,345.82724880008027,345.86338039000987,345.8647791999392,347.3216719900025,a,1,1.4453835999593139,1445.3835999593139,345.8647791999392,347.3216719900025,347.3324599999469,348.58726768989584,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,348.59128990001045,348.88726108989215,349.09380179992877,349.2495650900761,349.25422100001015,349.294780890015,349.2996112999972,349.74798428991346,d,1,0.4346628999337554,434.6628999337554,349.2996112999972,349.74798428991346,349.7599191998597,351.20403169004715,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,351.2092752000317,351.5041222900851,351.5263469000347,351.6639736900339,351.66584710008465,351.70527838987766,351.7080548000522,352.12536608988887,d,1,0.4021102001424879,402.1102001424879,351.7080548000522,352.12536608988887,352.13452080008574,353.9790925900685,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1.0,m,004_o_m_s_a.jpg,sad,a,17,1,353.98457299987786,354.2791418899084,354.30110580008477,354.4389731900534,354.4421085999347,354.48030458998403,354.4834354000632,355.51615288995674,a,1,1.0187393999658525,1018.7393999658525,354.4834354000632,355.51615288995674,355.5229195000138,357.4541271899594,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,357.4581160999369,357.7541983900825,357.7742882000748,357.90585038999563,357.90963010000996,357.9486344899284,357.9527244998608,358.4058515900048,d,1,0.4455814999528229,445.5814999528229,357.9527244998608,358.4058515900048,358.41661010007374,360.02915829003325,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7.0,f,012_o_f_s_a.jpg,sad,a,3,1,360.0353461999912,360.32910719003996,360.3444401000161,360.36625588990285,360.3661281999666,360.4054372899933,360.4067670998629,361.3416956900852,a,1,0.9194045001640916,919.4045001640916,360.4067670998629,361.3416956900852,361.34357909997925,363.2208776900312,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,363.2250840999186,363.5208913900657,363.7791548999958,363.9396312900586,363.9441128000617,363.98323649007364,363.98620789987035,364.58784748988694,s,1,0.5880076000466943,588.0076000466943,363.98620789987035,364.58784748988694,364.5959222000092,365.8710039900849,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2.0,m,008_y_m_h_a.jpg,happy,d,3,1,365.8763206999283,366.17109168998434,366.19646140001714,366.2192774899537,366.22021629987285,366.2555513899075,366.255521700019,367.38276759001894,d,1,1.1189059000462294,1118.9059000462294,366.255521700019,367.38276759001894,367.38930769986473,368.97106438993944,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,368.9742983998731,369.27112718999854,369.50112670008093,369.6602167899488,369.66541439993307,369.70640958987644,369.7115024998784,370.1701230900595,s,1,0.4467702000401914,446.7702000401914,369.7115024998784,370.1701230900595,370.1789152000565,371.5461458899314,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11.0,f,030_o_f_n_a.jpg,neutral,s,3,1,371.5500250000041,371.8461019899929,372.0437656000722,372.0699056899408,372.06985930004157,372.1056451900164,372.10588799999095,373.1868223899743,s,1,1.0686293998733163,1068.6293998733163,372.10588799999095,373.1868223899743,373.19648980000056,375.08783218988685,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,8.0,f,019_m_f_h_a.jpg,happy,d,3,1,375.09196519991383,375.3879427900771,375.41027639992535,375.4318428898929,375.4337528999895,375.47240298988766,375.47401749994606,376.0993971899385,d,1,0.612079800106585,612.079800106585,375.47401749994606,376.0993971899385,376.1076634998899,377.662905389932,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,377.6667591999285,377.9628941898933,378.20517989993095,378.36366858987606,378.3684825000819,378.4096389899729,378.41495179990306,378.8732305900427,s,1,0.44713290012441576,447.13290012441576,378.41495179990306,378.8732305900427,378.87992129987106,380.08800199001564,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,380.09268780006096,380.3880787899485,380.61118860007264,380.63813398990317,380.64211930008605,380.68292199007703,380.688136999961,381.34863868986724,s,1,0.6461545000784099,646.1545000784099,380.688136999961,381.34863868986724,381.3600286000874,382.6964197899448,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,382.7009121000301,382.99629768987654,383.2131044000853,383.23924559007867,383.23965390003286,383.2748556898674,383.27451179991476,383.9424421899254,d,1,0.6597589999437332,659.7589999437332,383.27451179991476,383.9424421899254,383.949823099887,385.0964419900207,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.0,m,008_y_m_n_a.jpg,neutral,s,3,1,385.1009243000299,385.39640839004426,385.6316225999035,385.65834958993366,385.6619257000275,385.70206199006645,385.7072540000081,386.36812488993166,s,1,0.6510052001103759,651.0052001103759,385.7072540000081,386.36812488993166,386.3803391000256,388.08821018997116,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,10.0,f,028_y_f_n_a.jpg,neutral,s,3,1,388.09353509987704,388.3881007898832,388.5909706999082,388.6170479899971,388.61830560001545,388.65590098991527,388.65702959988266,389.3889372900827,s,1,0.7251186000648886,725.1186000648886,388.65702959988266,389.3889372900827,389.3964760999661,390.51323928989007,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,12.0,f,040_y_f_h_a.jpg,happy,d,17,1,390.517211999977,390.81312618989034,390.8360699999612,390.97318279000467,390.97708759992383,391.0153240899323,391.0192829000298,391.4515743900789,d,1,0.41890279995277524,418.90279995277524,391.0192829000298,391.4515743900789,391.4613467999734,392.47992059008686,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2.0,m,008_y_m_n_a.jpg,neutral,s,3,1,392.48377999989316,392.7799616898643,393.027798099909,393.0535283899168,393.0536000998691,393.0895148900105,393.09091909998097,393.9025884899544,s,1,0.8033218998461962,803.3218998461962,393.09091909998097,393.9025884899544,393.91181969991885,395.8050403900212,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9.0,f,021_o_f_n_a.jpg,neutral,s,3,1,395.8091674998868,396.1050921899965,396.3247253000736,396.35228568993045,396.35573820001446,396.39669838992415,396.40157829993404,397.1035274900729,s,1,0.6848848999943584,684.8848999943584,396.40157829993404,397.1035274900729,397.1130156998988,398.863333490002,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,398.86750629986636,399.163348889933,399.38955760002136,399.41489909009545,399.41509520006366,399.4499842899619,399.4508104000706,400.0451456899988,s,1,0.5794460000470281,579.4460000470281,399.4508104000706,400.0451456899988,400.0551527000498,401.74677329000554,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6.0,m,033_o_m_s_a.jpg,sad,a,17,1,401.7519103998784,402.04677958998366,402.07271019998007,402.20678449005356,402.2117186000105,402.252271089959,402.25734460004605,403.01992129001303,a,1,0.7491499001625925,749.1499001625925,402.25734460004605,403.01992129001303,403.030839700019,404.23838039000987,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,404.24140290007927,404.538430589973,404.7520546000451,404.91501598993784,404.91961099999025,404.9606026900234,404.9658762998879,405.6575062899152,s,1,0.6803243001922965,680.3243001922965,404.9658762998879,405.6575062899152,405.66316349990666,406.83018498986496,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,2.0,m,008_y_m_h_a.jpg,happy,d,3,1,406.83436429989524,407.13023308992854,407.146430300083,407.16903719005643,407.16968709998764,407.20640308994336,407.20787839987315,408.60386578997134,d,1,1.3824003001209348,1382.4003001209348,407.20787839987315,408.60386578997134,408.6151479999535,410.0802322898759,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,10.0,f,028_y_f_h_a.jpg,happy,d,3,1,410.0842468999326,410.38025069006255,410.40236489987,410.4249606898753,410.42687269998714,410.46477759003176,410.4648724999279,411.1561407898786,d,1,0.6773464998695999,677.3464998695999,410.4648724999279,411.1561407898786,411.1594455000013,412.2304122899892,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,412.23457690002397,412.5302991899895,412.54671499994583,412.5688420899911,412.5687744000461,412.6065464900108,412.606578100007,413.32513839008755,d,1,0.7118963999673724,711.8963999673724,412.606578100007,413.32513839008755,413.33688349998556,414.3553684898885,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,414.3609072000254,414.6553777898895,414.67776770005,414.81616178995466,414.8170678000897,414.8564741900424,414.85750579996966,415.66363228999546,a,1,0.7968254000879824,796.8254000879824,414.85750579996966,415.66363228999546,415.67201819992624,417.41375698989725,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,7.0,f,012_o_f_h_a.jpg,happy,d,3,1,417.419115500059,417.7138512900798,417.73394869989716,417.75688348992264,417.75880529987626,417.7940177899087,417.79523480008356,418.517080490035,d,1,0.7069963000249118,706.9963000249118,417.79523480008356,418.517080490035,418.52304310002364,419.8971178899752,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,419.901259199949,420.19712629008575,420.42306110006757,420.45048578993885,420.4540629000403,420.49438468997835,420.499749599956,420.97153919006234,d,1,0.45823420002125204,458.23420002125204,420.499749599956,420.97153919006234,420.9750609998591,422.07218009002975,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,8.0,f,019_m_f_h_a.jpg,happy,d,3,1,422.0763709999155,422.3721722900169,422.39440049999394,422.4173665899085,422.4178704000078,422.4567209899193,422.45776639995165,422.9116624898976,d,1,0.444409100105986,444.409100105986,422.45776639995165,422.9116624898976,422.9182177998591,424.7222096899292,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,424.7253195999656,425.0222050899407,425.0423930999823,425.17417048991194,425.1787322999444,425.21834438994995,425.2225271000061,425.86462649006864,a,1,0.6317660000640899,631.7660000640899,425.2225271000061,425.86462649006864,425.87315150001086,427.49731639006643,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2.0,m,008_y_m_h_a.jpg,happy,d,17,1,427.5012783999555,427.79727168988904,427.82130230008624,427.9572917900747,427.960209999932,427.9985699900659,428.0016131999437,428.44462928993164,d,1,0.42866410012356937,428.66410012356937,428.0016131999437,428.44462928993164,428.4537543000188,430.26409388987815,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1.0,m,004_o_m_h_a.jpg,happy,d,3,1,430.26806750008836,430.56415048989004,430.7806744000409,430.80699178997895,430.8076486000791,430.84258238996847,430.84230910008773,431.35239698996304,d,1,0.4998717999551445,499.8717999551445,430.84230910008773,431.35239698996304,431.35974039998837,433.11420078997037,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,433.1196524000261,433.41415389000906,433.60869959997945,433.6354646899505,433.6358294999227,433.67366208999886,433.6751333998982,434.12682309004015,d,1,0.4432836000341922,443.2836000341922,433.6751333998982,434.12682309004015,434.1351050999947,435.94743508987597,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,8.0,f,019_m_f_s_a.jpg,sad,a,17,1,435.9501769999042,436.24739908988124,436.4823566998821,436.64116509004964,436.6458896000404,436.6865327898646,436.69177330005914,437.1192512898939,a,1,0.4186697001568973,418.6697001568973,436.69177330005914,437.1192512898939,437.1310405000113,438.46418669007255,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,5.0,m,027_o_m_h_a.jpg,happy,d,17,1,438.4682855999563,438.7641965900781,438.959424499888,439.13008838987446,439.1348311000038,439.1761831899872,439.1804025999736,439.5251421900699,d,1,0.32987109990790486,329.87109990790486,439.1804025999736,439.5251421900699,439.53584120003507,441.18933419000825,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,441.19467850006185,441.4893026899314,441.7279153999407,441.7544707900612,441.7582507999614,441.79918958994097,441.8043668998871,442.3653468899662,a,1,0.545960099902004,545.960099902004,441.8043668998871,442.3653468899662,442.3770709000528,443.42266698998867,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,7.0,f,012_o_f_n_a.jpg,neutral,s,3,1,443.427981399931,443.72277198990344,443.94033810007386,443.9674044898944,443.968201499898,444.00325978992043,444.0031635998748,445.383854589914,a,0,1.371119299903512,1371.119299903512,444.0031635998748,445.383854589914,445.393184900051,446.9894019898726,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,6.0,m,033_o_m_s_a.jpg,sad,a,17,1,446.9948382000439,447.289496589941,447.3144864998758,447.4493700899417,447.45345909986645,447.49462688995993,447.4998496999033,448.0694278900279,a,1,0.554509999928996,554.509999928996,447.4998496999033,448.0694278900279,448.0809214999899,449.6394138899865,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,1.0,m,004_o_m_h_a.jpg,happy,d,3,1,449.64315259992145,449.9394923900487,450.14711289992556,450.1735688899877,450.17663830006495,450.21421098990834,450.2166710998863,450.6626587899169,d,1,0.43761919997632504,437.61919997632504,450.2166710998863,450.6626587899169,450.6711706998758,452.4060771900928,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,452.4089204999618,452.706087289867,452.7184929999057,452.8495617900277,452.85327739990316,452.8934726899257,452.89790700003505,453.3564601899358,a,1,0.4445111998356879,444.5111998356879,452.89790700003505,453.3564601899358,453.36787369986996,455.03962708988695,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,455.045008999994,455.33959728993943,455.3638285000343,455.3863512899494,455.3872479000129,455.42401158998257,455.4241617000662,456.03904659000693,a,1,0.5982813998125494,598.2813998125494,455.4241617000662,456.03904659000693,456.05070400005206,457.173001490091,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,457.17901000007987,457.4729583899258,457.4883556999266,457.5115590899019,457.5118054000195,457.54922118994875,457.5492757000029,458.17217848987787,a,1,0.6090322001837194,609.0322001837194,457.5492757000029,458.17217848987787,458.1803033000324,459.4480034900131,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,7.0,f,012_o_f_h_a.jpg,happy,d,3,1,459.4533049999736,459.748042889894,459.7703533999156,459.7928344900953,459.79358149995096,459.8325804900611,459.83384109986946,460.5912519900827,d,1,0.7486913001630455,748.6913001630455,459.83384109986946,460.5912519900827,460.60190279991366,462.32306698991454,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,3.0,m,013_y_m_s_a.jpg,sad,a,17,1,462.3268037000671,462.6230139900232,462.64734239992686,462.7829305900028,462.7859539000783,462.82428609000056,462.82702969992533,463.6916987900855,a,1,0.8511799001134932,851.1799001134932,462.82702969992533,463.6916987900855,463.69942219997756,464.8731733900728,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,464.8786925000604,465.173110589874,465.1952048998792,465.21711778992324,465.218827100005,465.257637090073,465.2591508999467,465.9738155899337,a,1,0.7070619000587612,707.0619000587612,465.2591508999467,465.9738155899337,465.98036619997583,467.1314491899917,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,4.0,m,016_y_m_s_a.jpg,sad,a,17,1,467.1356005000416,467.43153408986984,467.45573649997823,467.59142828991173,467.5947074999567,467.6331000898732,467.63719159993343,468.09238598986997,a,1,0.4411148999352008,441.1148999352008,467.63719159993343,468.09238598986997,468.102913599927,469.5648475899594,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,5.0,m,027_o_m_n_a.jpg,neutral,s,17,1,469.5689314000774,469.8648946900154,470.09645850001834,470.2660078900168,470.26889019994996,470.30636698987803,470.3092211999465,470.8233579900349,s,1,0.5049941998440772,504.99419984407723,470.3092211999465,470.8233579900349,470.8318528998643,472.1149113900261,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,3.0,m,013_y_m_h_a.jpg,happy,d,3,1,472.1190178000834,472.41491918989925,472.6541544999927,472.6783718900057,472.6787598999217,472.71619228997736,472.7175036999397,473.2695312900702,d,1,0.536797899985686,536.797899985686,472.7175036999397,473.2695312900702,473.2752535000909,474.9066276899772,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
,,,,0,0,0,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,474.9109264998697,475.2065910899779,475.2268374999985,475.35823558995037,475.36004239995964,475.39956148995554,475.40237469994463,475.7903397900751,a,1,0.3718567998148501,371.8567998148501,475.40237469994463,475.7903397900751,475.79855709988624,477.2733802900417,EMOCONPILOT021,2021_Jan_04_1612,EmoCon_Pilot_120Hz,2020.2.4,119.96074876756988,
