trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.rt,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,10.0,f,028_y_f_n_a.jpg,neutral,s,2,2,431.14858449999997,431.44316776999995,431.66974260000006,431.68795967000005,431.6909316000001,431.72866187,431.7317929999999,432.39866187000007,s,1,0.6588973000000351,658.8973000000351,431.7317929999999,432.39866187000007,432.4041277000001,433.85153797,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,433.85454200000004,434.15147617,434.3619550000001,434.5246215699999,434.52945980000004,434.56826527,434.57246710000004,434.94892576999996,s,1,0.3624029000000064,362.4029000000064,434.57246710000004,434.94892576999996,434.96127049999996,436.4015020700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,8.0,f,019_m_f_h_a.jpg,happy,d,17,2,436.40448779999997,436.70159657,436.7274096000001,436.86151657000005,436.86500120000005,436.9057738700001,436.91063469999995,437.38880186999995,d,1,0.4640583999998853,464.0583999998853,436.91063469999995,437.38880186999995,437.39021419999995,439.3849822699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.0,m,016_y_m_n_a.jpg,neutral,s,17,2,439.3894427,439.68490986999996,439.9437711999999,440.1007616700001,440.1057544,440.14587207,440.1507283000001,440.54575896999995,s,1,0.3840477999999621,384.0477999999621,440.1507283000001,440.54575896999995,440.55219650000004,441.6683417700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1.0,m,004_o_m_h_a.jpg,happy,d,2,2,441.6715884,441.9681463700001,442.1668818999999,442.1831484700001,442.1834328,442.2194845700001,442.2211121,442.74083386999996,s,0,0.5057939000000715,505.7939000000715,442.2211121,442.74083386999996,442.7482408999999,444.7016626699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,444.7069041,445.00176626999996,445.0227523000001,445.03863436999995,445.03887800000007,445.07433337,445.0740399000001,445.6407339699999,s,0,0.5567149000000882,556.7149000000882,445.0740399000001,445.6407339699999,445.6484269,447.5434744700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,5.0,m,027_o_m_h_a.jpg,happy,d,2,2,447.5499930000001,447.84339367000007,448.0523424999999,448.06935357,448.0697574999999,448.10613106999995,448.10561269999994,448.7653306699999,s,0,0.6453294999998889,645.3294999998889,448.10561269999994,448.7653306699999,448.7746179999999,449.79343087000007,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10.0,f,028_y_f_h_a.jpg,happy,d,17,2,449.7994996,450.0934817699999,450.1194002,450.2534262700001,450.2566908000001,450.29458187,450.2975151999999,450.72038767000004,d,1,0.41328950000001896,413.28950000001896,450.2975151999999,450.72038767000004,450.7294064,451.94352787,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5.0,m,027_o_m_h_a.jpg,happy,d,2,2,451.94802159999995,452.2435526700001,452.45515019999993,452.4723321700001,452.47304340000005,452.5090658700001,452.50893659999997,453.06254227,s,0,0.5379385999999613,537.9385999999613,452.50893659999997,453.06254227,453.07071640000004,454.1852528700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,454.1906973,454.48523987,454.69319999999993,454.71046527,454.71135260000005,454.74767187,454.7480946999999,455.2279351699999,s,1,0.46665090000010423,466.65090000010423,454.7480946999999,455.2279351699999,455.2358137000001,456.48530056999994,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3.0,m,013_y_m_s_a.jpg,sad,a,17,2,456.4903440999999,456.7853071700001,456.8115439999999,456.94518386999994,456.9482267000001,456.9872174699999,456.99118569999996,457.64960767,a,1,0.6476053999999749,647.6053999999749,456.99118569999996,457.64960767,457.6598646,459.2353225700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,459.2415398999999,459.5353839700001,459.7311939000001,459.88874517,459.89312859999995,459.9339415700001,459.9387931000001,460.63571817,a,0,0.6838412999998127,683.8412999998127,459.9387931000001,460.63571817,460.6417229000001,462.58534287,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,12.0,f,040_y_f_h_a.jpg,happy,d,2,2,462.5883142,462.88533957000004,462.9087514,462.9239572700001,462.9257496,462.96145507000006,462.9613300000001,463.53449527,s,0,0.5655936000000565,565.5936000000565,462.9613300000001,463.53449527,463.5420067,465.4353869700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,465.44046950000006,465.73547267000004,465.9728941999999,466.13058937000005,466.1352455000001,466.1741043700001,466.1785705,466.62468476999993,s,1,0.4362245000002076,436.2245000002076,466.1785705,466.62468476999993,466.6371692,468.0354968700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,468.04165009999997,468.33550857,468.5399136000001,468.55740627,468.55774599999995,468.59501987,468.5950814,469.31103177,s,1,0.7076313999998547,707.6313999998547,468.5950814,469.31103177,469.3195880999999,471.0521161700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1.0,m,004_o_m_h_a.jpg,happy,d,17,2,471.0561063,471.35215517000006,471.5590688,471.71844317,471.72133299999996,471.76006837,471.7632808000001,472.20893877000003,d,1,0.4354647999998633,435.4647999998633,471.7632808000001,472.20893877000003,472.2145737999999,474.09398656999997,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,474.1001779999999,474.39390776999994,474.41653700000006,474.4315453700001,474.4318102,474.46992436999994,474.4713574,475.2099193700001,s,0,0.7274611999998797,727.4611999998797,474.4713574,475.2099193700001,475.2189535,476.8356540699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,7.0,f,012_o_f_h_a.jpg,happy,d,17,2,476.8409343000001,477.1357171699999,477.1578571,477.2959649700001,477.30034950000004,477.34127796999996,477.34482090000006,477.79215137000006,d,1,0.4380095999999867,438.0095999999867,477.34482090000006,477.79215137000006,477.7994355999999,479.1107407700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,6.0,m,033_o_m_n_a.jpg,neutral,s,17,2,479.1174076,479.41066647,479.6262813000001,479.78721556999994,479.79159329999993,479.83229467,479.8372440999999,480.2339080700001,s,1,0.3857163000000128,385.7163000000128,479.8372440999999,480.2339080700001,480.2454984000001,482.06077697,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,7.0,f,012_o_f_h_a.jpg,happy,d,17,2,482.0649344000001,482.36080917000004,482.3856066000001,482.5207819699999,482.52253829999995,482.5620895700001,482.56401619999997,482.91694807,d,1,0.3389893999999458,338.9893999999458,482.56401619999997,482.91694807,482.9273516999999,484.63587807,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,5.0,m,027_o_m_h_a.jpg,happy,d,17,2,484.64072699999997,484.93585377,485.15304790000005,485.3119467700001,485.31604749999997,485.3539560700001,485.3589959000001,485.7449516700001,d,1,0.3759359000000586,375.9359000000586,485.3589959000001,485.7449516700001,485.7567157000001,487.1192184700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,487.1234127,487.41921346999993,487.44519289999994,487.58322677,487.585783,487.62305306999997,487.6247747,488.17292986999996,a,1,0.5339443999998821,533.9443999998821,487.6247747,488.17292986999996,488.17794920000006,489.62757996999994,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7.0,f,012_o_f_n_a.jpg,neutral,s,2,2,489.63289340000006,489.92752367,490.1475310000001,490.1651771700001,490.1655928,490.20255767000003,490.2027217,490.7284341700001,s,1,0.5160216000001583,516.0216000001583,490.2027217,490.7284341700001,490.7358220000001,492.7193616700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1.0,m,004_o_m_n_a.jpg,neutral,s,2,2,492.7251884,493.0193794700001,493.20720929999993,493.22493916999997,493.2253492,493.26195147,493.26176409999994,493.80916406999995,s,1,0.5369670999998561,536.9670999998561,493.26176409999994,493.80916406999995,493.81583380000006,495.4693570700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,9.0,f,021_o_f_h_a.jpg,happy,d,17,2,495.47452139999996,495.76934437,495.98732330000007,496.1574709700001,496.1616309000001,496.20265016999997,496.2077234000001,496.6506940700001,d,1,0.43090490000008685,430.90490000008685,496.2077234000001,496.6506940700001,496.65916070000003,497.8111187700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,497.8170193000001,498.1110597700001,498.31345020000003,498.48141057,498.4852452,498.5262971699999,498.5311260000001,499.00039046999996,s,1,0.45964249999997264,459.64249999997264,498.5311260000001,499.00039046999996,499.0101849,500.4778055700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,7.0,f,012_o_f_h_a.jpg,happy,d,2,2,500.4820652000001,500.7778059699999,500.8029816999999,500.81846616999997,500.8188104000001,500.85393617,500.85380869999995,501.3743696700001,d,1,0.5130235999999968,513.0235999999968,500.85380869999995,501.3743696700001,501.3862609,502.56955457000004,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5.0,m,027_o_m_h_a.jpg,happy,d,2,2,502.5753763,502.86956456999997,503.07108689999995,503.0879515700001,503.08888479999996,503.12383866999994,503.12381099999993,503.74988916999996,s,0,0.610989299999801,610.989299999801,503.12381099999993,503.74988916999996,503.75219289999995,505.63597987,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,12.0,f,040_y_f_n_a.jpg,neutral,s,2,2,505.63662139999997,505.9362772700001,506.1596256,506.17618597,506.1765819,506.2131275700001,506.21335440000007,506.7731328699999,s,1,0.5453717999998844,545.3717999998844,506.21335440000007,506.7731328699999,506.77725039999996,508.6863021700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2.0,m,008_y_m_h_a.jpg,happy,d,2,2,508.6904422,508.98623427000007,509.0038013000001,509.0197638699999,509.0204853,509.0548356700001,509.0557532,509.5838293700001,s,0,0.5111412999999629,511.14129999996294,509.0557532,509.5838293700001,509.5954018,510.62779387,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,510.6282971999999,510.92804877000003,510.95035529999996,511.08803627,511.0922478,511.13063467000006,511.1357190000001,511.5131155700001,d,1,0.3671689999998762,367.1689999998762,511.1357190000001,511.5131155700001,511.5249117999999,513.37801517,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.0,m,008_y_m_h_a.jpg,happy,d,2,2,513.3842173999999,513.6780050699999,513.7023409000001,513.71822277,513.7188159,513.75542247,513.7553845,514.3117470699999,d,1,0.5395817999999508,539.5817999999508,513.7553845,514.3117470699999,514.3230753,515.4363941700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,12.0,f,040_y_f_h_a.jpg,happy,d,2,2,515.4404204,515.7363349699999,515.7629495000001,515.7783206700001,515.7800703,515.81746707,515.8192469999999,516.52378957,s,0,0.6916921999998067,691.6921999998067,515.8192469999999,516.52378957,516.5329730000001,518.18638087,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,10.0,f,028_y_f_n_a.jpg,neutral,s,2,2,518.1895787000001,518.4863974699999,518.6997260999999,518.7160516700001,518.7191135999999,518.75870407,518.7618706999999,519.4544145699999,s,1,0.6850299000000177,685.0299000000177,518.7618706999999,519.4544145699999,519.4621973000001,521.2615425700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,521.2658598999999,521.56147947,521.5868365000001,521.60197567,521.6031438,521.6402847700001,521.6406228000001,522.2391799700001,s,0,0.5900250999998207,590.0250999998207,521.6406228000001,522.2391799700001,522.2425797000001,523.70317507,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,5.0,m,027_o_m_n_a.jpg,neutral,s,17,2,523.7074365999999,524.0033039699999,524.2298390999999,524.3933028700001,524.3970397,524.4380012700001,524.443029,525.05283717,s,1,0.5957075999999688,595.7075999999688,524.443029,525.05283717,525.0644798000001,526.8366835700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,m,016_y_m_s_a.jpg,sad,a,2,2,526.8398027999999,527.13662817,527.1537949000001,527.1691374700001,527.169521,527.20588447,527.2062149999999,527.89193537,s,0,0.6726184999999987,672.6184999999987,527.2062149999999,527.89193537,527.8992017,529.1033040699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,5.0,m,027_o_m_n_a.jpg,neutral,s,17,2,529.1070377000001,529.40334927,529.6332322000001,529.7935518700001,529.7979025,529.8390808700001,529.8442008,530.3158660700001,s,1,0.4583981999999196,458.3981999999196,529.8442008,530.3158660700001,530.3218403000001,531.83656597,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,531.8371443999999,532.1367162700001,532.1598958,532.29668627,532.3004212999999,532.3380963700001,532.3412840000001,532.8947323699999,a,1,0.5375255999999808,537.5255999999808,532.3412840000001,532.8947323699999,532.9012075,533.96180497,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3.0,m,013_y_m_n_a.jpg,neutral,s,2,2,533.9678676999999,534.2617311700001,534.7647277000001,534.78190197,534.7821739999999,534.8186030700001,534.8183377,535.3830540700001,a,0,0.5563574000000244,556.3574000000244,534.8183377,535.3830540700001,535.3916389999999,537.12019577,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,4.0,m,016_y_m_s_a.jpg,sad,a,17,2,537.1260187,537.4202025700001,537.4368371,537.57173917,537.5751831,537.6129592699999,537.6160292,538.06392127,a,1,0.43867199999999684,438.67199999999684,537.6160292,538.06392127,538.0722662000001,539.5201654699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,12.0,f,040_y_f_h_a.jpg,happy,d,17,2,539.5232328,539.82021067,539.8468146,539.9800844700001,539.9831833000001,540.02265747,540.0256919000001,540.3466446699999,d,1,0.30902340000011463,309.02340000011463,540.0256919000001,540.3466446699999,540.3558926000001,541.90345187,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,5.0,m,027_o_m_n_a.jpg,neutral,s,17,2,541.9038148,542.20351347,542.4257109,542.5844711699999,542.5890746,542.62889567,542.633654,543.1005589700001,s,1,0.45306299999992916,453.06299999992916,542.633654,543.1005589700001,543.1113828,544.65362147,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,6.0,m,033_o_m_s_a.jpg,sad,a,17,2,544.658893,544.9536646700001,544.9689473999999,545.1060209699999,545.1105918000001,545.15147817,545.1564929000001,545.5842139700001,s,0,0.4183020000000397,418.3020000000397,545.1564929000001,545.5842139700001,545.5976043999999,546.94542327,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,546.9512684000001,547.2454091700001,547.2686421000001,547.4053688700001,547.4088489999999,547.44650877,547.4489613999999,547.84005247,d,1,0.3816933999999037,381.6933999999037,547.4489613999999,547.84005247,547.8486402000001,549.16209577,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,2.0,m,008_y_m_s_a.jpg,sad,a,17,2,549.1661905999999,549.46198697,549.6936006999999,549.8540486700001,549.8587703000001,549.89966557,549.9041477000001,550.35215597,a,1,0.43865169999980935,438.65169999980935,549.9041477000001,550.35215597,550.3650471999999,552.27023887,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,1.0,m,004_o_m_n_a.jpg,neutral,s,2,2,552.2708819,552.5705130700001,552.7752452,552.7929742700001,552.7938512999999,552.82995717,552.8299884,553.41451037,s,1,0.5688076999999794,568.8076999999794,552.8299884,553.41451037,553.4212399,554.87055037,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2.0,m,008_y_m_s_a.jpg,sad,a,17,2,554.8748298,555.1704544700001,555.4016568,555.5573352700001,555.5619879999999,555.6027388699999,555.6080099999999,555.95055957,a,1,0.3266312000000653,326.6312000000653,555.6080099999999,555.95055957,555.9562576999999,557.8539121700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,557.8591944,558.15395457,558.3544033000001,558.37188977,558.3728845999999,558.40856467,558.4082215999999,559.0219599700001,s,1,0.6064982999998847,606.4982999998847,558.4082215999999,559.0219599700001,559.0291102000001,560.10389287,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,560.1081798,560.40389957,560.6138887,560.63189457,560.6334552999999,560.67090807,560.6758443000001,561.12178277,s,1,0.43497610000008535,434.97610000008535,560.6758443000001,561.12178277,561.1342513,563.01238577,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
