trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,3.0,m,013_y_m_s_a.jpg,sad,a,3,1,316.51489270012826,316.8104816800449,316.8356568000745,316.85852708010935,316.86008740006946,316.89566227998586,316.89695150009356,318.50811898005196,None,0,,,316.89695150009356,318.50811898005196,318.5118913000915,319.84392068018207,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,319.84919610014185,320.14391128015706,320.16985780000687,320.19217428001576,320.1927147000097,320.22832338018344,320.2295544000808,321.88261658018456,a,1,1.6441456000320613,1644.1456000320613,320.2295544000808,321.88261658018456,321.8943294000346,323.8856781799812,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,4.0,m,016_y_m_s_a.jpg,sad,a,3,1,323.8895749000367,324.18567408011296,324.1968696999829,324.2202223799657,324.2208659001626,324.25669738017024,324.25677780015394,325.58625018009917,s,0,1.3127937000244856,1312.7937000244856,324.25677780015394,325.58625018009917,325.59595790016465,326.919057480013,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,5.0,m,027_o_m_n_a.jpg,neutral,s,17,1,326.92224099999294,327.21908937995323,327.4519913000986,327.61246418016964,327.61715820012614,327.658056480065,327.66322390013374,328.6257863800973,s,1,0.9462576999794692,946.2576999794692,327.66322390013374,328.6257863800973,328.63503510016017,329.84410258005374,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,3.0,m,013_y_m_h_a.jpg,happy,d,17,1,329.8482609000057,330.1441758800764,330.37829400016926,330.5314616800286,330.5361979000736,330.5768963801209,330.5818215999752,331.0280906799715,d,1,0.4356694999150932,435.6694999150932,330.5818215999752,331.0280906799715,331.03668890008703,332.91914048017935,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,332.92185829998925,333.2191225799732,333.24202960007824,333.2646755801514,333.26522000017576,333.30364268012346,333.304825700121,334.51142727998086,s,0,1.1926049999892712,1192.6049999892712,333.304825700121,334.51142727998086,334.51811200007796,336.3608828801196,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,336.3616337000858,336.66100967996755,336.68573869997635,336.8208234800957,336.82291570003144,336.86226228014567,336.86468130000867,337.45350528014825,a,1,0.576777100097388,576.777100097388,336.86468130000867,337.45350528014825,337.4635988001246,338.53597818007694,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,12.0,f,040_y_f_s_a.jpg,sad,a,17,1,338.5397223001346,338.83590308013373,338.8540883001406,338.9875788799953,338.9907766999677,339.03017178010197,339.0353961000219,339.55497768004426,a,1,0.5022211000323296,502.22110003232956,339.0353961000219,339.55497768004426,339.56628870009445,341.1109985801857,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3.0,m,013_y_m_n_a.jpg,neutral,s,3,1,341.1158008000348,341.4110012801364,341.65278200013563,341.6792329800781,341.68417780008167,341.7250476800371,341.73029920016415,342.52782448004,s,1,0.7910847999155521,791.0847999155521,341.73029920016415,342.52782448004,342.53258500015363,344.18606278016233,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,344.19020589999855,344.4861120800022,344.4991816000547,344.5219206800219,344.5228494000621,344.55862468010747,344.56028309999965,345.80239867996426,a,1,1.2332005999051034,1233.2005999051034,344.56028309999965,345.80239867996426,345.8106085001491,347.0862612800673,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,6.0,m,033_o_m_s_a.jpg,sad,a,3,1,347.0916677999776,347.3862248800695,347.40087070013396,347.4230128800962,347.42365420004353,347.4623025799636,347.46668389998376,349.2995293801185,None,0,,,347.46668389998376,349.2995293801185,349.3065403001383,351.2111999801826,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,351.21521270019,351.511243780097,351.7495442000218,351.77476748004557,351.77521540015005,351.81237908005716,351.81256230012514,353.31806928007865,a,1,1.4932913999073207,1493.2913999073207,351.81256230012514,353.31806928007865,353.32698979997076,354.3946350800805,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,354.39747910015285,354.6946398801636,354.9351764000021,354.9615677799564,354.96224729996175,354.9964795801323,354.9970189000014,355.97568558012136,a,1,0.9644805998541415,964.4805998541415,354.9970189000014,355.97568558012136,355.9849895001389,357.7113703800831,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,9.0,f,021_o_f_n_a.jpg,neutral,s,17,1,357.71421130001545,358.0113909800537,358.2193291001022,358.3793867800385,358.3837680001743,358.42453098013067,358.429777600104,358.92876508012415,s,1,0.4840434000361711,484.0434000361711,358.429777600104,358.92876508012415,358.9405160001479,360.13637868007646,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,360.1415577000007,360.4365098799579,360.64234650018625,360.8003967799712,360.80540930014104,360.84637908004225,360.85126330005005,361.27931698011236,d,1,0.41445369995199144,414.45369995199144,360.85126330005005,361.27931698011236,361.29039039998315,362.86983988010326,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,362.8753768999595,363.1698328800965,363.39698390010744,363.54927748017946,363.5524007000495,363.58991738008336,363.59299860009924,364.0016542800702,s,1,0.40079189999960363,400.79189999960363,363.59299860009924,364.0016542800702,364.0117699999828,365.26152358013206,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,365.2657306001056,365.5615401800722,365.5861361999996,365.6087404801045,365.60940570011735,365.6460849800613,365.6473584000487,366.4105084801093,a,1,0.7464318999554962,746.4318999554962,365.6473584000487,366.4105084801093,366.4211011000443,368.22820918001236,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,368.23231850005686,368.5282467801124,368.761386499973,368.78876878013835,368.79350210004486,368.8338746800553,368.8391827000305,369.34788228007966,s,1,0.49834010004997253,498.34010004997253,368.8391827000305,369.34788228007966,369.35975700011477,370.96169858002105,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,370.96617020014673,371.2616718799807,371.45530800009146,371.4820193801541,371.4828848000616,371.51928978012876,371.5210396000184,373.1560334800277,s,0,1.6245183998253196,1624.5183998253196,371.5210396000184,373.1560334800277,373.16557310009375,375.09502028017306,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,3.0,m,013_y_m_h_a.jpg,happy,d,17,1,375.0990816000849,375.39503028006294,375.6397186999675,375.79517478002236,375.799382600002,375.8396292801015,375.8447805000469,376.38359788008967,d,1,0.5249163000844419,524.9163000844419,375.8447805000469,376.38359788008967,376.395218500169,377.66172688007356,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,377.6655705999583,377.96184837999755,378.2000527000055,378.22577327997425,378.22598000010476,378.2630841801409,378.2630276000127,379.8250919801183,a,1,1.554450900061056,1554.450900061056,378.2630276000127,379.8250919801183,379.8324472999666,381.48685917998665,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,381.4910315000452,381.7869684800506,381.99400259996764,382.154415680049,382.1591441000346,382.20023028012366,382.20548450015485,383.4078320799861,a,1,1.1881287000142038,1188.1287000142038,382.20548450015485,383.4078320799861,383.41851400001906,385.3536052801181,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,385.3574504000135,385.6536104799714,385.67802460002713,385.8135344800074,385.81661470001563,385.8548291800078,385.8576766999904,386.50072438009084,d,1,0.6318131999578327,631.8131999578327,385.8576766999904,386.50072438009084,386.5097666999791,387.7286944800988,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,387.7342415000312,388.02876227996313,388.24400310008787,388.40562458005735,388.4099863001611,388.4506217799615,388.45573860011064,389.51253448002973,s,1,1.0500296999234706,1050.0296999234706,388.45573860011064,389.51253448002973,389.52514370018616,390.5369647801388,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,390.53974879998714,390.8370342801325,391.035426300019,391.19386737998576,391.19848800008185,391.23844108004124,391.24336930015124,391.98697748007254,d,1,0.7263738999608904,726.3738999608904,391.24336930015124,391.98697748007254,391.997119900072,393.9037644799799,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,1.0,m,004_o_m_s_a.jpg,sad,a,17,1,393.90793260000646,394.2037922800053,394.2289909000974,394.36384908012116,394.36566140013747,394.40511748003775,394.408039300004,395.1895850800909,a,1,0.76948789996095,769.48789996095,394.408039300004,395.1895850800909,395.1982649001293,396.8538400800433,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,3.0,m,013_y_m_n_a.jpg,neutral,s,3,1,396.85777150001377,397.1538379799575,397.393477300182,397.4178150800988,397.4187801000662,397.45504078008236,397.4565030001104,398.2260574800428,s,1,0.7530289001297206,753.0289001297206,397.4565030001104,398.2260574800428,398.23541500000283,399.55395028013737,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,10.0,f,028_y_f_s_a.jpg,sad,a,17,1,399.55690079997294,399.85399697995746,399.8740972999949,400.0054278801661,400.0082525999751,400.0468346799724,400.04863740014844,400.51672658016906,a,1,0.45684930006973445,456.84930006973445,400.04863740014844,400.51672658016906,400.52514060004614,402.40399998002687,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,402.4080425000284,402.70403718012386,402.91924030007794,402.94526248001495,402.94534109998494,402.98029687996024,402.9802463001106,403.6362181801349,d,1,0.6454282000195235,645.4282000195235,402.9802463001106,403.6362181801349,403.6452353000641,404.76228708000855,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,404.7652535000816,405.06237078011037,405.2634531001095,405.435784780141,405.4403368001804,405.4815168801695,405.48636610014364,405.9628901800141,s,1,0.46732089994475245,467.32089994475245,405.48636610014364,405.9628901800141,405.97352450015023,407.0454254801851,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,407.045413200045,407.34583168006503,407.5837583001703,407.61041378015653,407.61512770014815,407.656165680103,407.6612854001578,408.6400419801474,a,1,0.9643771999981254,964.3771999981254,407.6612854001578,408.6400419801474,408.6475041999947,409.86247888016516,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,409.86653100000694,410.16260758014397,410.3513564001769,410.37730097998866,410.3774976001587,410.4135160799604,410.4148252001032,410.9209613799583,d,1,0.49071629997342825,490.71629997342825,410.4148252001032,410.9209613799583,410.9286118999589,412.3542836801615,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,3,1,412.36015389999375,412.65427428013646,412.8928024000488,412.9168940800708,412.91720900009386,412.9554706799798,412.95652560004964,413.5005552800838,d,1,0.5329458999913186,532.9458999913186,412.95652560004964,413.5005552800838,413.5078619001433,415.29583618016915,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,415.2988220001571,415.5958817800973,415.82416710001417,415.84996397998185,415.85036170016974,415.88628268004396,415.8879397001583,416.87685998012313,a,1,0.9777540999930352,977.7540999930352,415.8879397001583,416.87685998012313,416.8879444000777,418.779296579957,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,3.0,m,013_y_m_n_a.jpg,neutral,s,3,1,418.78339240001515,419.0793700799812,419.30210070009343,419.32787207998336,419.32817270001397,419.36382298003883,419.36379320011474,420.0916370800231,s,1,0.7177080998662859,717.7080998662859,419.36379320011474,420.0916370800231,420.0987199000083,421.2710590799805,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,6.0,m,033_o_m_n_a.jpg,neutral,s,3,1,421.27523140003905,421.5710459800437,421.76695860014297,421.7926621799823,421.7933210001793,421.83065367997625,421.8321281000972,422.8564193800092,s,1,1.0174426001030952,1017.4426001030952,421.8321281000972,422.8564193800092,422.8637941000052,424.78788388003596,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,0,0,0,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,6.0,m,033_o_m_n_a.jpg,neutral,s,3,1,424.7938503001351,425.08792628017255,425.28864850010723,425.3145084799733,425.31766690011136,425.3584784799721,425.3636345001869,426.17956958008,s,1,0.8060652001295239,806.0652001295239,425.3636345001869,426.17956958008,426.18951930012554,428.02952168015764,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.11512150010094,437.5487345801201,s,9.42272140015848,9422.72140015848,428.11512150010094,437.5487345801201,0,1.0,m,004_o_m_s_a.jpg,sad,a,2,2,437.55439599999227,437.8463469801471,437.8593976001721,437.8755674801767,437.8799291001633,437.9204067801591,437.9254320000764,438.62475498015993,a,1,0.6923838998191059,692.3838998191059,437.9254320000764,438.62475498015993,438.638888000045,439.6297431799583,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,439.63341340003535,439.92982088001446,440.1558652999811,440.17305138004014,440.1738246001769,440.2090679800138,440.2093337001279,441.0509626799729,s,1,0.8245495001319796,824.5495001319796,440.2093337001279,441.0509626799729,441.06157799996436,442.42980177998544,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,442.4339006000664,442.7298136800062,442.9217624999583,443.0786878801417,443.0822114001494,443.1199375800323,443.1228466001339,444.41562408017927,a,1,1.2787371999584138,1278.7371999584138,443.1228466001339,444.41562408017927,444.42579020000994,446.02995738009923,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,446.0354383001104,446.32994718006813,446.3553836001083,446.49001017999836,446.4927565001417,446.5311741800513,446.53394059999846,448.2000317801256,None,0,,,446.53394059999846,448.2000317801256,448.2048051999882,449.89665168006906,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.0,m,033_o_m_n_a.jpg,neutral,s,17,2,449.90078669996,450.19672607998365,450.413486600155,450.5730558800977,450.57771100010723,450.6175241800491,450.6220816001296,451.7316706801765,s,1,1.0996565001551062,1099.6565001551062,450.6220816001296,451.7316706801765,451.7450262000784,453.08842618013733,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,m,004_o_m_n_a.jpg,neutral,s,2,2,453.0938180000521,453.38844048017637,453.58708379999734,453.604226980079,453.6052093000617,453.64147407999263,453.6410100001376,454.92931388011203,s,1,1.272639499977231,1272.639499977231,453.6410100001376,454.92931388011203,454.93757600011304,456.53846688005143,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,456.5426100001205,456.83850868018345,456.86352819995955,456.8789484800771,456.8798092000652,456.9144986799918,456.9138854001649,457.8189948801417,s,0,0.8880316999275237,888.0316999275237,456.9138854001649,457.8189948801417,457.8298182000872,459.0385799800977,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,459.0432981001213,459.33860307997094,459.55215890007094,459.7108009801712,459.7158319000155,459.75520888012835,459.7599916001782,460.67400367995725,s,1,0.9056977001018822,905.6977001018822,459.7599916001782,460.67400367995725,460.6854258000385,462.0720020799898,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9.0,f,021_o_f_s_a.jpg,sad,a,17,2,462.07625090004876,462.3719724800438,462.38699929998256,462.5235852801241,462.526813399978,462.5659289799631,462.57120010000654,463.3543300800491,a,1,0.7666265000589192,766.6265000589192,462.57120010000654,463.3543300800491,463.3657480000984,465.0470679800026,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.0,m,016_y_m_s_a.jpg,sad,a,2,2,465.0510462000966,465.346969080111,465.3620141001884,465.3769355800003,465.3770910000894,465.4148687801324,465.4157647001557,466.22678498011084,s,0,0.8018048000521958,801.8048000521958,465.4157647001557,466.22678498011084,466.23560720006935,467.4721698800102,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7.0,f,012_o_f_n_a.jpg,neutral,s,2,2,467.47778870002367,467.77209958010354,467.99888200010173,468.01674108016306,468.0176369000692,468.0521760801319,468.05211880011484,469.6782436801121,None,0,,,468.05211880011484,469.6782436801121,469.68328860006295,471.2637950800825,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2.0,m,008_y_m_n_a.jpg,neutral,s,17,2,471.26761450013146,471.56374567998574,471.79816900007427,471.956994080171,471.96185449999757,472.0026796799619,472.0079976001289,472.5679589800537,s,1,0.5456167999655008,545.6167999655008,472.0079976001289,472.5679589800537,472.5786117000971,473.92224748008886,EMOCONPILOT020,2021_Jan_04_1406,EmoCon_Pilot_120Hz,2020.2.4,120.20531077879798,
