trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,21.108151799999177,24.092619879999255,24.096139499997662,29.79248357999895,None,24.096139499997662,29.79248357999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,,,,,,,,,,,,,,,,29.795926799997687,34.05189617999931,a,4.2485063999993145,29.795926799997687,34.05189617999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,3.0,f,1113_y_f_s_a.jpg,sad,a,17,34.05928069999936,34.35103757999823,35.18541120000009,35.35497587999853,35.37705659999847,35.41330907999727,35.414432300000044,37.01490377999871,None,0,35.414432300000044,37.01490377999871,37.015787999996974,38.16799997999842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,1,1.0,m,1111_m_m_s_a.jpg,sad,a,3,38.17006609999953,38.46790487999751,38.67998279999665,38.70677097999796,38.70864399999846,38.748494379999464,38.75164849999783,39.564444579997506,d,0,38.75164849999783,39.564444579997506,39.564930199998344,41.29304057999834,0.8047640999975556,804.7640999975556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,2,3.0,f,1113_y_f_n_a.jpg,neutral,s,3,41.29454699999769,41.5929588799976,41.80597329999728,41.8319065799973,41.832080499996664,41.86916307999709,41.8692947999989,43.44103647999727,None,0,41.8692947999989,43.44103647999727,43.44372909999947,44.75973597999691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,3,2.0,f,1112_m_f_h_a.jpg,happy,d,3,44.76243819999945,45.05967197999998,45.2743109999974,45.30290217999791,45.3038704999999,45.33984917999842,45.33998249999786,46.965488879998155,None,0,45.33998249999786,46.965488879998155,46.966533299997536,48.50962537999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,4,2.0,f,1112_m_f_n_a.jpg,neutral,s,17,48.510712799998146,48.809697779999986,49.00973499999964,49.17379107999877,49.17680130000008,49.217335179999644,49.220431999998254,50.92382697999928,None,0,49.220431999998254,50.92382697999928,50.926138699996955,52.4098038799988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.464967899999465,55.46000787999801,55.46293589999914,59.10890197999688,s,3.6374071999998705,3637.4071999998705,55.46293589999914,59.10890197999688,0,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,59.11406530000022,59.401522380000095,60.35711539999829,60.38294797999915,60.38381329999902,60.41920517999679,60.42082819999996,61.918379479999565,None,0,60.42082819999996,61.918379479999565,61.91823049999948,63.259902879998116,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.0,m,033_o_m_n_a.jpg,neutral,s,3,1,63.25983339999948,63.55974457999982,63.76069179999831,63.78731837999876,63.79018939999878,63.82908817999705,63.83450919999814,65.43159677999793,None,0,63.83450919999814,65.43159677999793,65.43532779999805,66.57686867999874,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,66.58235489999788,66.87679527999936,67.11306839999816,67.2797148800004,67.28245029999744,67.3194661799993,67.31943129999854,68.5456720799979,a,1,67.31943129999854,68.5456720799979,68.54848809999748,70.06855297999792,1.212821499997517,1212.821499997517,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,70.0744601999977,70.36855357999812,70.57138609999674,70.72393637999849,70.72585149999941,70.76277107999923,70.76554389999728,71.7216754799978,a,0,70.76554389999728,71.7216754799978,71.72678739999901,72.74355037999922,0.9429699000029359,942.9699000029359,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,72.74639279999974,73.04356967999993,73.24369779999688,73.26923997999839,73.2699208999984,73.30953147999972,73.31466199999704,74.34027078,a,1,73.31466199999704,74.34027078,74.34882519999883,75.5685213799974,1.0097296999992977,1009.7296999992977,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,75.57138499999928,75.86860947999813,76.06960079999772,76.0962859799969,76.09644829999888,76.1320635799988,76.13198559999728,77.16387848000014,a,1,76.13198559999728,77.16387848000014,77.16642419999698,78.54363667999715,1.024385100001382,1024.385100001382,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5.0,m,027_o_m_n_a.jpg,neutral,s,3,1,78.54652499999793,78.8435771799981,79.05036409999957,79.07646607999996,79.07647399999769,79.1114329799988,79.1111192999997,80.71064737999987,None,0,79.1111192999997,80.71064737999987,80.71550599999682,82.31869568000039,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8.0,f,019_m_f_n_a.jpg,neutral,s,3,1,82.32032529999924,82.61841528000005,82.85976619999929,82.88579807999704,82.88896479999676,82.92913157999865,82.93398129999696,84.63796287999722,None,0,82.93398129999696,84.63796287999722,84.64552649999678,86.57703577999783,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5.0,m,027_o_m_h_a.jpg,happy,d,17,1,86.57986919999894,86.8771155799972,87.09551279999869,87.25595767999985,87.26000659999772,87.29836748000017,87.29972099999941,88.13265947999972,d,1,87.29972099999941,88.13265947999972,88.14094839999962,89.93562787999909,0.8167203000011796,816.7203000011796,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,89.94000669999878,90.23559687999878,90.48401159999776,90.64402327999997,90.64863919999698,90.68987027999756,90.69425409999894,91.3239235799978,s,1,90.69425409999894,91.3239235799978,91.33666269999958,93.05228347999801,0.6221772999997484,622.1772999997484,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,93.05658419999963,93.35227577999686,93.55684649999966,93.71330227999934,93.71694959999877,93.75350737999761,93.75629219999973,94.48722647999821,d,1,93.75629219999973,94.48722647999821,94.49562209999931,95.69386497999804,0.7200860999982979,720.0860999982979,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3.0,m,013_y_m_s_a.jpg,sad,a,17,1,95.69671499999822,95.99388907999892,96.11095439999917,96.24566457999973,96.24871979999807,96.28697737999974,96.2909316999976,97.05533897999922,a,1,96.2909316999976,97.05533897999922,97.06116139999722,98.46895787999748,0.7533765000007406,753.3765000007406,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,98.47195029999784,98.76900067999887,98.99227659999815,99.0178917799989,99.01801129999876,99.0535669799996,99.05504389999987,100.03643457999934,s,1,99.05504389999987,100.03643457999934,100.04800839999734,101.49407197999827,0.9736773999975412,973.6773999975412,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12.0,f,040_y_f_h_a.jpg,happy,d,3,1,101.4945243000002,101.79400247999948,101.81643789999725,101.83916537999758,101.84096849999696,101.87868077999738,101.88036469999861,102.8481236799984,d,1,101.88036469999861,102.8481236799984,102.85138779999761,104.59420567999987,0.9558450000004086,955.8450000004086,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7.0,f,012_o_f_h_a.jpg,happy,d,3,1,104.59968019999724,104.89421077999796,104.91384279999693,104.93691407999941,104.93737139999939,104.97224927999778,104.97339389999979,105.58824667999798,d,1,104.97339389999979,105.58824667999798,105.5917664999979,107.5358621799991,0.6067430000002787,606.7430000002787,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9.0,f,021_o_f_n_a.jpg,neutral,s,17,1,107.53997589999926,107.83588967999677,108.33835959999851,108.50762857999726,108.51231809999808,108.55338617999806,108.55824709999797,109.17003807999791,s,1,108.55824709999797,109.17003807999791,109.17894759999763,110.57768747999799,0.5981466000012006,598.1466000012006,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10.0,f,028_y_f_s_a.jpg,sad,a,3,1,110.58334560000003,110.87768797999743,110.90643319999799,110.929410379997,110.93123389999892,110.96628327999716,110.96612719999757,112.1210903799969,a,1,110.96612719999757,112.1210903799969,112.12665519999791,113.95269957999918,1.1421785999991698,1142.1785999991698,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10.0,f,028_y_f_h_a.jpg,happy,d,3,1,113.95681689999765,114.25274877999837,114.27274089999992,114.2959634799976,114.29677639999863,114.33229977999727,114.33333700000003,115.13167537999689,d,1,114.33333700000003,115.13167537999689,115.14120659999753,116.29451287999692,0.7911104000013438,791.1104000013438,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,116.29880299999786,116.5943672799971,116.82650309999735,116.85213227999921,116.85227509999822,116.88927037999966,116.88940789999833,117.52810917999741,d,1,116.88940789999833,117.52810917999741,117.53758959999686,118.91948507999987,0.6269389000008232,626.9389000008232,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6.0,m,033_o_m_h_a.jpg,happy,d,17,1,118.92481279999993,119.21958028000009,119.24017259999891,119.37106877999977,119.37411609999981,119.41234777999708,119.41550899999856,119.88289617999763,d,1,119.41550899999856,119.88289617999763,119.89150689999951,120.89437657999807,0.4529012999992119,452.9012999992119,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1.0,m,004_o_m_h_a.jpg,happy,d,3,1,120.89742479999768,121.1945102800004,121.48636549999719,121.51394097999801,121.5173627999975,121.55649267999834,121.56193089999942,122.122678979997,d,1,121.56193089999942,122.122678979997,122.12852989999737,123.79466057999744,0.5462898000005225,546.2898000005225,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,123.80001909999919,124.09454497999687,124.33433719999812,124.35979457999784,124.36064339999939,124.39643297999865,124.39793779999673,125.34034857999941,a,1,124.39793779999673,125.34034857999941,125.34775269999955,127.11950737999942,0.9263998999995238,926.3998999995238,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4.0,m,016_y_m_s_a.jpg,sad,a,17,1,127.12235809999765,127.41957007999954,127.44247529999848,127.57962178000017,127.58273499999996,127.62097857999689,127.62414530000024,128.4916090799983,a,1,127.62414530000024,128.4916090799983,128.49638349999805,129.54467007999702,0.8599897999993118,859.9897999993118,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,129.5475727999983,129.84454977999704,129.86075979999805,129.99636627999863,129.99933999999848,130.03752787999693,130.04113229999712,130.57874817999837,d,1,130.04113229999712,130.57874817999837,130.58888189999925,131.67804058000038,0.5232548000021779,523.254800002178,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.0,f,019_m_f_h_a.jpg,happy,d,3,1,131.68341409999994,131.97802767999966,132.00425019999966,132.0277958799983,132.02833459999965,132.06525238000032,132.0657042999992,132.62553567999785,d,1,132.0657042999992,132.62553567999785,132.63102819999767,133.88630047999905,0.5465236999989429,546.5236999989429,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,133.88908739999897,134.18634387999774,134.4320364999985,134.4580044799972,134.45854059999692,134.49596537999824,134.4959863999975,135.25287178,a,0,134.4959863999975,135.25287178,135.25622250000015,136.96993908000005,0.7483089000015752,748.3089000015752,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,136.97522939999908,137.26969487999887,137.28448339999886,137.42148137999757,137.42345719999867,137.46269608000003,137.4652834999979,138.1297084799975,d,1,137.4652834999979,138.1297084799975,138.13613039999836,139.67830757999982,0.6511266000015894,651.1266000015894,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,8.0,f,019_m_f_h_a.jpg,happy,d,3,1,139.6838863999983,139.97827577999706,140.0054801999977,140.02732337999842,140.02780249999705,140.06324927999813,140.06308119999812,140.60379297999899,d,1,140.06308119999812,140.60379297999899,140.61118960000022,142.3866026799973,0.533305000000837,533.305000000837,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,8.0,f,019_m_f_s_a.jpg,sad,a,17,1,142.3921859000002,142.68669997999896,142.94156589999693,143.0991114800003,143.10300689999713,143.14327567999717,143.14819299999726,143.8194973800004,a,1,143.14819299999726,143.8194973800004,143.82813319999696,145.19505847999827,0.656277099998988,656.277099998988,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,10.0,f,028_y_f_n_a.jpg,neutral,s,3,1,145.2002760999967,145.49507007999856,145.71295029999965,145.73827177999775,145.7387174999967,145.77408107999727,145.7744485999974,146.71164007999906,s,1,145.7744485999974,146.71164007999906,146.72045459999936,147.7115769799988,0.9258058999985224,925.8058999985224,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,147.7142148999992,148.01164467999698,148.23032819999935,148.25595847999867,148.25624259999677,148.29265007999712,148.2927830999979,148.82255837999983,s,1,148.2927830999979,148.82255837999983,148.83195059999707,150.1784544799979,0.5195547000002989,519.5547000002989,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5.0,m,027_o_m_n_a.jpg,neutral,s,17,1,150.18062739999732,150.47829557999867,150.6876433999969,150.84531757999721,150.85001569999804,150.890837379999,150.89536039999803,151.6928743800003,s,1,150.89536039999803,151.6928743800003,151.70476639999833,152.9869131799991,0.7892921999991813,789.2921999991813,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,8.0,f,019_m_f_n_a.jpg,neutral,s,3,1,152.99211819999982,153.28691868000024,153.52868200000012,153.55410537999924,153.55383629999778,153.58868997999744,153.589756399997,154.2432469799991,s,1,153.589756399997,154.2432469799991,154.25497619999805,155.73679847999884,0.6467439000007289,646.7439000007289,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,155.74089659999663,156.0368292799998,156.2794561999981,156.3060774799982,156.30636319999758,156.3409846799972,156.34157049999703,157.03314927999818,a,0,156.34157049999703,157.03314927999818,157.03888219999862,158.1868187799977,0.6788287999988825,678.8287999988825,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,11.0,f,030_o_f_n_a.jpg,neutral,s,17,1,158.18967449999764,158.48678787999816,158.6890975999995,158.84693847999952,158.8482296000002,158.8844684799973,158.88587279999774,159.67018917999886,a,0,158.88587279999774,159.67018917999886,159.6764931999969,161.38697707999964,0.7743618999993487,774.3618999993487,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,161.39304869999978,161.6869142799973,161.90605609999693,161.93259368,161.93372369999997,161.9714578799998,161.97155779999957,162.5845197799994,d,1,161.97155779999957,162.5845197799994,162.59186099999715,163.93686068000025,0.6007992999984708,600.7992999984708,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,163.93975139999748,164.2370004799981,164.4331284,164.59385687999966,164.59818569999698,164.63938627999815,164.6444761999992,165.3794975799996,a,1,164.6444761999992,165.3794975799996,165.39004509999722,166.970410979999,0.7200721000008343,720.0721000008343,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,166.97554879999734,167.27051047999922,167.49797319999925,167.52344347999897,167.52397310000015,167.55987777999908,167.5615278999976,168.23005177999804,s,1,167.5615278999976,168.23005177999804,168.2393772999967,169.9871436799971,0.6589020999999775,658.9020999999775,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,169.9914312999972,170.28709717999882,170.30810120000024,170.33110397999772,170.33184959999926,170.36912037999937,170.37075399999958,171.27605127999996,a,1,170.37075399999958,171.27605127999996,171.28405599999678,172.49541807999995,0.8895689999990282,889.5689999990282,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,172.4994048999979,172.79548437999838,173.0375591999982,173.20579287999718,173.20950629999788,173.2496093799986,173.25497639999958,174.3208575800003,s,1,173.25497639999958,174.3208575800003,174.32886089999738,175.4121957800002,1.053677299998526,1053.677299998526,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9.0,f,021_o_f_s_a.jpg,sad,a,3,1,175.41535250000015,175.7122096799998,175.7350477,175.75758978000013,175.75865009999688,175.79678748000006,175.79792159999852,176.79184137999837,a,1,175.79792159999852,176.79184137999837,176.80348409999715,178.02051657999837,0.9824278000014601,982.4278000014601,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,178.0234922999989,178.32053687999942,178.51656549999825,178.67581347999877,178.68092639999668,178.71841067999995,178.72016649999932,179.25862507999992,d,1,178.72016649999932,179.25862507999992,179.26880439999877,180.46221967999955,0.524169799999072,524.169799999072,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,180.4653142999996,180.76220897999738,180.78341349999755,180.91399517999744,180.91753179999796,180.95819537999924,180.96337369999674,181.4105040799972,d,1,180.96337369999674,181.4105040799972,181.41853300000002,182.6455782799989,0.4329170000019076,432.9170000019076,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
