trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,7.0,f,012_o_f_h_a.jpg,happy,d,3,1,703.1345537999878,703.4292937900988,703.454288900015,703.4769635900972,703.4777150000446,703.513708290027,703.5151076000184,704.4833278900129,d,1,0.9519995000446215,951.9995000446215,703.5151076000184,704.4833278900129,704.4920285000699,706.0042159900419,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,3.0,m,013_y_m_s_a.jpg,sad,a,3,1,706.0071237999946,706.3043401901028,706.3312657000497,706.3540614900063,706.3548333999934,706.3891047900194,706.3888241000241,707.2746114900452,a,1,0.8780274000018835,878.0274000018835,706.3888241000241,707.2746114900452,707.2807231000625,708.7627228900907,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,708.7681097000604,709.0627025900991,709.0866674000863,709.2226306900499,709.2254667000379,709.2640175900539,709.2664216000121,709.7709164900822,a,1,0.4966461000731215,496.6461000731215,709.2664216000121,709.7709164900822,709.779469900066,711.5461431900854,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,4.0,m,016_y_m_s_a.jpg,sad,a,17,1,711.5520302000223,711.8460689900327,711.866173400078,711.9976889900514,712.0021227999823,712.0431170900935,712.0483765000245,712.4044954900979,a,1,0.3465915999840945,346.5915999840945,712.0483765000245,712.4044954900979,712.416045900085,714.1127637900296,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,5.0,m,027_o_m_n_a.jpg,neutral,s,3,1,714.1165681000566,714.4127330900752,714.62488820008,714.651945890009,714.6554398000007,714.6932037900784,714.6984028000152,715.4548046900542,s,1,0.7444032999919727,744.4032999919727,714.6984028000152,715.4548046900542,715.459692100063,716.9045105900965,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,3.0,m,013_y_m_h_a.jpg,happy,d,3,1,716.9100920000346,717.2044742900995,717.4540362000698,717.4796986900852,717.4800071000354,717.5165687900386,717.5182485000696,719.1718607900781,None,0,,,717.5182485000696,719.1718607900781,719.179132200079,720.6379818900838,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,720.6436731000431,720.9379365900182,720.961999900057,721.0978745900444,721.1010976000689,721.1404544900521,721.1456433000276,722.0940480900114,a,1,0.9371608999790624,937.1608999790624,721.1456433000276,722.0940480900114,722.100361400051,723.3129171899869,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,723.3169730000664,723.6130037899944,723.6332775000483,723.7646179900854,723.7693409000058,723.8102129900013,723.8154913000762,724.1703359899926,a,1,0.34762779995799065,347.62779995799065,723.8154913000762,724.1703359899926,724.1818719999865,725.3797857900732,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,725.385445300024,725.6797017900623,725.7028748000739,725.7254650900956,725.726147999987,725.7642984900973,725.7641750000184,726.8301260900568,a,1,1.0549476000014693,1054.9476000014693,725.7641750000184,726.8301260900568,726.8406049000332,728.7132026900887,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3.0,m,013_y_m_n_a.jpg,neutral,s,3,1,728.718634000048,729.0131708900095,729.257768600015,729.2848329899949,729.287989399978,729.3248253900907,729.32948090008,730.1638082899968,s,1,0.825544299907051,825.544299907051,729.32948090008,730.1638082899968,730.1739876000211,731.3964132900234,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,731.4001878000563,731.6965990900877,731.7230148999952,731.7458538900479,731.7465663000476,731.7826399900601,731.7830158000579,732.6919992899872,d,0,0.900100399972871,900.100399972871,731.7830158000579,732.6919992899872,732.7036414000904,733.8132047900814,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,6.0,m,033_o_m_s_a.jpg,sad,a,17,1,733.818675699993,734.1132176899933,734.1375959999859,734.2733906900627,734.277092400007,734.3166994900326,734.320927200024,734.9981116900104,a,1,0.6659552999772131,665.9552999772131,734.320927200024,734.9981116900104,735.0064302000683,736.7632674900466,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,736.7689085000893,737.0633841900504,737.3147779999999,737.4793332900969,737.484364700038,737.5229454900488,737.5278986999765,738.0450981900445,a,1,0.5069566000020131,506.95660000201315,737.5278986999765,738.0450981900445,738.0498293000273,739.3633398899925,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,8.0,f,019_m_f_s_a.jpg,sad,a,17,1,739.3684705999913,739.6634366900777,739.9095012000762,740.071925890015,740.0766213000752,740.1164684900665,740.1217636000365,740.5491497900454,a,1,0.4173187999986112,417.3187999986112,740.1217636000365,740.5491497900454,740.560683800024,742.055026890093,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,9.0,f,021_o_f_n_a.jpg,neutral,s,3,1,742.0597782999976,742.3550262900186,742.5557758000214,742.5831677900511,742.5873638000339,742.6284779900103,742.6334239999996,743.1726890900987,s,1,0.5295937000773847,529.5937000773847,742.6334239999996,743.1726890900987,743.1854560000356,744.3301951900008,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,744.3358783000149,744.6301321900334,744.8184247000609,744.976751289994,744.9812207000796,745.0222496899893,745.0271014000755,745.5154861900606,d,1,0.4720412999158725,472.0412999158725,745.0271014000755,745.5154861900606,745.5258792000823,747.0134526900598,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,747.0174437999958,747.31350119001,747.5188902000664,747.678858390043,747.6837971999776,747.7240262900829,747.7289202000247,748.4082632900332,s,1,0.6659872999880463,665.9872999880463,747.7289202000247,748.4082632900332,748.4142486000201,749.6552857900621,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,749.6612471999833,749.9552089899895,749.9817820000462,750.0046363900998,750.0055050000083,750.0401962900884,750.0408162000822,750.6264877899899,s,0,0.5781142999185249,578.1142999185249,750.0408162000822,750.6264877899899,750.6350792000303,752.0801972900168,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,752.0834255000809,752.3801523900707,752.6244430000661,752.7809581900598,752.7859024000354,752.8271856900188,752.8324123000493,753.3095780900563,s,1,0.46657769999001175,466.57769999001175,752.8324123000493,753.3095780900563,753.321020900039,754.8720511900843,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,754.8781944999937,755.1720518900198,755.3760068999836,755.4020736900508,755.4021401000209,755.439778290072,755.4394520000787,756.090082190081,a,1,0.6354512999532744,635.4512999532744,755.4394520000787,756.090082190081,756.0992714000167,757.4721456900821,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,3.0,m,013_y_m_h_a.jpg,happy,d,3,1,757.4776922999881,757.7721356900526,758.0082029000623,758.034382090054,758.0345604000613,758.0701742900652,758.0704264000524,759.1022768900381,d,1,1.0205401999410242,1020.5401999410242,758.0704264000524,759.1022768900381,759.1128678000532,760.4054633900174,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,760.4107874000911,760.7054962900817,760.9329169000266,760.958273490041,760.9586077000713,760.993422090041,760.9930467000231,761.7231731899898,a,1,0.713863700046204,713.863700046204,760.9930467000231,761.7231731899898,761.7321288000094,763.4888951900299,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,763.4950354000321,763.7888473900617,763.9919216000708,764.1614471900626,764.166326400009,764.2070771900122,764.211999900057,764.5986358900205,a,1,0.37509159999899566,375.09159999899566,764.211999900057,764.5986358900205,764.6100381000433,765.6803449900705,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,765.685296599986,765.9806127900607,766.0041559999809,766.1407511900994,766.1454470000463,766.1861322900164,766.1914061000571,766.9248118900811,d,1,0.723651299951598,723.651299951598,766.1914061000571,766.9248118900811,766.9362089000642,768.888922990032,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,768.8939699000912,769.1890639899881,769.3969575000228,769.5580268900027,769.56199200009,769.59895819003,769.6020885000471,770.3372772900271,s,1,0.720906600006856,720.906600006856,769.6020885000471,770.3372772900271,770.3450362000149,771.8807745900355,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,771.8871670999797,772.180690790026,772.3716264000395,772.5295618900215,772.5341257000109,772.5727306900895,772.5775302000111,772.9867697900278,d,1,0.39352190005593,393.52190005593,772.5775302000111,772.9867697900278,772.9974568000762,774.5307443900616,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,1.0,m,004_o_m_s_a.jpg,sad,a,3,1,774.53632319998,774.830750590039,774.8550300999777,774.8775928900228,774.8782009000424,774.9152559900773,774.9167155000614,775.7388667900465,a,1,0.8142741998890415,814.2741998890415,774.9167155000614,775.7388667900465,775.7498812000267,777.2475598899997,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,3.0,m,013_y_m_n_a.jpg,neutral,s,3,1,777.253059700015,777.5474911899888,777.7916538000572,777.8176661900594,777.8177577999886,777.8538538900553,777.8550996000413,778.3794405900059,s,1,0.5158104000147432,515.8104000147432,777.8550996000413,778.3794405900059,778.3876403000904,779.9058121899958,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,10.0,f,028_y_f_s_a.jpg,sad,a,3,1,779.9102343000704,780.2059653900448,780.2283553000307,780.25091339004,780.2517639000434,780.2903889900423,780.2918250000803,781.0219039900345,a,1,0.7193181999027729,719.3181999027729,780.2918250000803,781.0219039900345,781.033581100055,782.9558842900093,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,782.9590771000367,783.2560224900604,783.4637562000426,783.4912101900787,783.493759999983,783.5312369900872,783.536490400089,784.0788002900896,d,1,0.5305289000971243,530.5289000971243,783.536490400089,784.0788002900896,784.0886722999858,785.9892956900527,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,7.0,f,012_o_f_n_a.jpg,neutral,s,3,1,785.9931918000802,786.2892933900818,786.5033444000874,786.5289675900364,786.529329800047,786.5669399900013,786.5722856000066,787.190635890083,s,1,0.6068979999981821,606.8979999981821,786.5722856000066,787.190635890083,787.2034802000271,788.3893764899927,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,788.3934812999796,788.6893306900398,788.9178485000739,788.9461943900329,788.9499852000736,788.9893866900471,788.9942691000178,789.5561194900307,a,1,0.5448323000455275,544.8323000455275,788.9942691000178,789.5561194900307,789.5675290999934,790.9477287900751,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,790.9519648000132,791.247814790078,791.4469534000382,791.6051450899919,791.61016260006,791.6505371899926,791.6556482000742,792.033059389994,d,1,0.3633847999153659,363.3847999153659,791.6556482000742,792.033059389994,792.0444191000424,793.9977986900718,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,3,1,794.0020156999817,794.2977847900125,794.5269880000269,794.5523346900824,794.5529458000092,794.5906644900912,794.5905589000322,795.2380449900753,s,0,0.6365753000136465,636.5753000136465,794.5905589000322,795.2380449900753,795.2496293000877,796.2812837900943,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,796.2865054000868,796.5812319900957,796.8132270000642,796.980070890009,796.9849199000746,797.0250241900445,797.0302923000418,797.5297419899958,a,1,0.4847390999784693,484.7390999784693,797.0302923000418,797.5297419899958,797.5409821000649,799.1146666900837,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,3.0,m,013_y_m_n_a.jpg,neutral,s,17,1,799.1206106999889,799.414691590087,799.648294200073,799.808179289999,799.813066200004,799.8538396900636,799.8591578999767,800.6417460899917,s,1,0.7679685999173671,767.9685999173671,799.8591578999767,800.6417460899917,800.6520321000135,801.7729469900602,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,6.0,m,033_o_m_n_a.jpg,neutral,s,17,1,801.7771386000095,802.0730502900784,802.2690643999958,802.4314231900149,802.4346606000327,802.4735328900512,802.4774891000707,803.0418351899949,s,1,0.5495347999967635,549.5347999967635,802.4774891000707,803.0418351899949,803.0531938000349,804.8981564900256,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,0,0,0,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,6.0,m,033_o_m_n_a.jpg,neutral,s,17,1,804.9037096999818,805.1981639900129,805.3932025000686,805.564522190101,805.569255999988,805.6088251900743,805.6136704999954,806.0197147900122,s,1,0.3895238999975845,389.5238999975845,805.6136704999954,806.0197147900122,806.0309568999801,807.6147836900433,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.7078291000798,809.5216422900208,g,1.7991272999206558,1799.1272999206558,807.7078291000798,809.5216422900208,0,1.0,m,004_o_m_s_a.jpg,sad,a,2,2,809.5253531000344,809.8147208901006,809.8369124000892,809.8516768900096,809.8530868000817,809.8910350900493,809.8921085000038,811.2101505900151,s,0,1.30309030006174,1303.09030006174,809.8921085000038,811.2101505900151,811.2219026000239,812.6149650900276,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,812.6218746000668,812.9149288900313,813.2726280000061,813.433992090018,813.4385662000859,813.4792110900977,813.4843849000754,814.2747188900481,s,1,0.7825675999047235,782.5675999047235,813.4843849000754,814.2747188900481,814.2832778000738,815.7565376900253,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.0,f,030_o_f_s_a.jpg,sad,a,2,2,815.7571975000901,816.0565914900159,816.2658343000803,816.2831259900355,816.2840512000257,816.3186222900055,816.3183550999966,817.3079066900187,d,0,0.9727407000027597,972.7407000027597,816.3183550999966,817.3079066900187,817.3154770000838,818.8733973900904,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,818.8789777000202,819.1734575900133,819.195385600091,819.3333056900534,819.3367858000565,819.3749306900078,819.3785951000173,820.0737314900267,a,1,0.688319299952127,688.319299952127,819.3785951000173,820.0737314900267,820.0813499999931,821.2733855900238,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.0,m,033_o_m_n_a.jpg,neutral,s,17,2,821.2774813000578,821.5733980900492,821.7692584000761,821.9299329900765,821.9335123000201,821.9715203900938,821.9753385999938,822.3787018900854,s,1,0.3876246999716386,387.6246999716386,821.9753385999938,822.3787018900854,822.3842231000308,823.8067916900269,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,m,004_o_m_n_a.jpg,neutral,s,2,2,823.8093731000554,824.106914590078,824.3036590000847,824.3200310900226,824.3204309000866,824.3579747900018,824.358023900073,824.8949017900392,s,1,0.5249805001076311,524.9805001076311,824.358023900073,824.8949017900392,824.9023196999915,826.4901743899915,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,826.4956874999916,826.7902818900417,826.8160906999838,826.9501466900925,826.9545279000886,826.9954284900683,827.0007946999976,827.6820716900635,a,1,0.6742380000650883,674.2380000650883,827.0007946999976,827.6820716900635,827.6937205999857,829.1235782900709,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,829.1295606000349,829.423590890097,829.6316142000724,829.7926790900179,829.7973775999853,829.8382265900378,829.8432002000045,830.3459397900966,s,1,0.48777590005192906,487.77590005192906,829.8432002000045,830.3459397900966,830.3517295999918,831.4820115900017,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9.0,f,021_o_f_s_a.jpg,sad,a,17,2,831.4869620000245,831.7818978899974,831.8038720000768,831.9418212900288,831.9421255000634,831.9832644899958,831.9864652000833,832.4495828899904,a,1,0.4486249000765383,448.6249000765383,831.9864652000833,832.4495828899904,832.4586628000252,833.7570668900968,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.0,m,016_y_m_s_a.jpg,sad,a,17,2,833.7625940000871,834.0571154900477,834.0783083999995,834.208612190059,834.212743800017,834.2515780900954,834.2550304000033,834.7486935900175,a,1,0.4839444000972435,483.9444000972435,834.2550304000033,834.7486935900175,834.760418400052,836.5655036900076,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7.0,f,012_o_f_n_a.jpg,neutral,s,17,2,836.5708021000028,836.8654695900274,837.0919135999866,837.2553906900226,837.2587970000459,837.2973641900695,837.3013314000564,837.9632377900067,s,1,0.6456106000114232,645.6106000114232,837.3013314000564,837.9632377900067,837.9713468999835,839.6904441900202,EMOCONPILOT011,2020_Dec_30_1611,EmoCon_Pilot_120Hz,2020.2.4,120.0026399664208,
