trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2.0,m,008_y_m_n_a.jpg,neutral,s,2,2,436.57372780004516,436.8695323801832,437.0946645999793,437.11117487999144,437.11195100005716,437.1477834800491,437.14763380005024,437.86532098001334,s,1,437.14763380005024,437.86532098001334,437.8722223001532,439.1362820800161,0.7040450000204146,704.0450000204146,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,m,004_o_m_s_a.jpg,sad,a,2,2,439.1406535001006,439.4362866800977,439.46065200003795,439.47577378007117,439.4759245000314,439.512433580053,439.51253490010276,440.09163327997084,s,0,439.51253490010276,440.09163327997084,440.097371699987,441.56135168012696,0.5710768999997526,571.0768999997526,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7.0,f,012_o_f_h_a.jpg,happy,d,2,2,441.56651460006833,441.8613630800275,441.88665810017847,441.9016509800451,441.9024185000453,441.9373649800429,441.9371243000496,442.562268480123,d,1,441.9371243000496,442.562268480123,442.5713285000529,444.5364067800576,0.610744999954477,610.744999954477,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3.0,m,013_y_m_h_a.jpg,happy,d,17,2,444.5409776000306,444.83645128009374,445.082155500073,445.2381775799906,445.24159520003013,445.28240427996496,445.28751340019517,445.7375963799888,d,1,445.28751340019517,445.7375963799888,445.74888900015503,446.88643798015545,0.43644610000774264,436.44610000774264,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11.0,f,030_o_f_n_a.jpg,neutral,s,17,2,446.89087170013227,447.1863879800541,447.3964178999886,447.5572322799591,447.5611454001628,447.6017872799886,447.60667170002125,448.3814350801287,a,0,447.60667170002125,448.3814350801287,448.39270139997825,449.60318728017154,0.7572763001080602,757.2763001080602,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3.0,m,013_y_m_n_a.jpg,neutral,s,2,2,449.6087942000013,449.9032726801699,450.14464340009727,450.16176017995457,450.16239559999667,450.1974917800864,450.19733490003273,450.7979378799675,s,1,450.19733490003273,450.7979378799675,450.80517040006816,452.5783539800206,0.590379900066182,590.379900066182,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9.0,f,021_o_f_h_a.jpg,happy,d,2,2,452.5837973000016,452.8783153800061,453.08997720014304,453.10728747996035,453.11095830006525,453.15193798013496,453.1571323000826,453.6262525801314,d,1,453.1571323000826,453.6262525801314,453.6385441001039,455.52824818009975,0.45468179997988045,454.68179997988045,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3.0,m,013_y_m_s_a.jpg,sad,a,2,2,455.5323669000063,455.8283638799796,455.84239780018106,455.85748537995386,455.8577058999799,455.8960727801779,455.89726460003294,456.74813268000725,s,0,455.89726460003294,456.74813268000725,456.7594831001479,457.7617050799774,0.8346517998725176,834.6517998725176,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,10.0,f,028_y_f_h_a.jpg,happy,d,17,2,457.76720390003175,458.0617849800503,458.085405100137,458.2216752801789,458.22363899997436,458.26294788012746,458.264919700101,458.89728808000217,d,1,458.264919700101,458.89728808000217,458.90813320013694,460.0533671799814,0.6190253999084234,619.0253999084234,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4.0,m,016_y_m_h_a.jpg,happy,d,2,2,460.0570851000957,460.35347698016557,460.3780333001632,460.3931025801459,460.3941469001584,460.4295557799516,460.43058490008116,461.3323825799627,d,1,460.43058490008116,461.3323825799627,461.3418310000561,462.9784410800086,0.8933342001400888,893.3342001400888,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,462.98249480011873,463.27843478012363,463.29754790011793,463.43008428013417,463.43300860002637,463.47134828001725,463.4754584999755,464.17858498001004,d,1,463.4754584999755,464.17858498001004,464.18982510012574,465.97020078001077,0.6884621998760849,688.4621998760849,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5.0,m,027_o_m_s_a.jpg,sad,a,17,2,465.97329700016417,466.2702086800011,466.2907301001251,466.42180048015433,466.4248915000353,466.46307888014707,466.4664547999855,467.2289363801712,a,1,466.4664547999855,467.2289363801712,467.23483279999346,468.32025418004486,0.7532422000076622,753.2422000076622,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,468.323324700119,468.6201615800848,468.8277776001487,468.98327558015006,468.98624450014904,469.0238410799531,469.02704280009493,470.46706998015287,a,0,469.02704280009493,470.46706998015287,470.4733774000779,472.2203143801773,1.4247498998884112,1424.7498998884112,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,472.22346100001596,472.5203913801117,472.7203432000242,472.73736267995554,472.738172700163,472.77412748003843,472.7748122001067,473.90712598005774,a,0,472.7748122001067,473.90712598005774,473.9195173000917,475.32879287998657,1.1172663001343608,1117.2663001343608,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,8.0,f,019_m_f_h_a.jpg,happy,d,17,2,475.3330916999839,475.62877518001477,475.6520304000005,475.7886658801464,475.79208820010535,475.82995487998704,475.83320860005915,476.2142849801341,d,1,475.83320860005915,476.2142849801341,476.2250210000202,477.2704859801335,0.37064610002562404,370.64610002562404,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.0,m,016_y_m_n_a.jpg,neutral,s,2,2,477.27486240002327,477.57040588015224,477.80619370006025,477.8234785801498,477.82374130003154,477.85837958001065,477.85818340000696,478.4930180801777,s,1,477.85818340000696,478.4930180801777,478.5004994000774,480.3621436801506,0.6256027000490576,625.6027000490576,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1.0,m,004_o_m_h_a.jpg,happy,d,17,2,480.36725930008106,480.6621670801425,480.8518388001248,481.01805488013196,481.02312200004235,481.0638520800741,481.0688303001225,481.5695521800546,d,1,481.0688303001225,481.5695521800546,481.58052900014445,482.6372518801829,0.48710830020718277,487.10830020718277,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,482.6405570001807,482.93728678014594,482.9567068000324,483.0888952800771,483.09061950002797,483.1301967801293,483.13166099996306,483.93343378014396,a,1,483.13166099996306,483.93343378014396,483.943031599978,485.0372618801659,0.7921370998956263,792.1370998956263,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,5.0,m,027_o_m_h_a.jpg,happy,d,2,2,485.0425599999726,485.3373760801507,485.5638348001521,485.58091008004266,485.58083190000616,485.61529898007865,485.61519160005264,487.1063248800812,s,0,485.61519160005264,487.1063248800812,487.1141089000739,488.320751580107,1.4767004998866469,1476.7004998866469,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10.0,f,028_y_f_h_a.jpg,happy,d,2,2,488.3251406000927,488.6206508799689,488.64329260005616,488.6585131801432,488.65927230007946,488.6968842800008,488.69673330010846,489.2586616800865,d,1,488.69673330010846,489.2586616800865,489.264943000162,490.9373675800627,0.5470170001499355,547.0170001499355,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5.0,m,027_o_m_h_a.jpg,happy,d,2,2,490.94286480010487,491.2373930799542,491.45046730013564,491.46779567997436,491.4711764000822,491.51027298013213,491.5153752001934,492.10575458004604,d,1,491.5153752001934,492.10575458004604,492.1173247001134,493.9124677799875,0.5764776000287384,576.4776000287384,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,493.91796370013617,494.2125462800497,494.4276007001754,494.4445966800442,494.445185800083,494.48033358009997,494.4814600001555,495.13158248008693,s,1,494.4814600001555,495.13158248008693,495.14036440011114,496.8626406799769,0.6422866999637336,642.2866999637336,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3.0,m,013_y_m_s_a.jpg,sad,a,2,2,496.86812690016814,497.1626534801209,497.17732110014185,497.1925552800996,497.1927665001713,497.23045168018433,497.2316022000741,497.85236158005426,s,0,497.2316022000741,497.85236158005426,497.8597726000007,499.8042732800124,0.6123051999602467,612.3051999602467,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,499.8103532001842,500.1043215800775,500.31679269997403,500.47616858005057,500.4809816000052,500.52202497997786,500.5271376001183,501.7584950799821,s,1,500.5271376001183,501.7584950799821,501.7668182000052,503.1376786801731,1.220758100040257,1220.758100040257,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,12.0,f,040_y_f_h_a.jpg,happy,d,2,2,503.14284140011296,503.4376576800598,503.45446930010803,503.4701977799879,503.4708104999736,503.50600257997866,503.50693480018526,504.0850024800049,d,1,503.50693480018526,504.0850024800049,504.09507949999534,505.81273978010285,0.5610801998991519,561.0801998991519,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,505.81806139997207,506.112818980054,506.32326190010644,506.47986558002884,506.4845981001854,506.52360038009937,506.5279691000469,507.10001568000297,s,1,506.5279691000469,507.10001568000297,507.11234150012024,508.6960844799643,0.556047499878332,556.047499878332,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,11.0,f,030_o_f_n_a.jpg,neutral,s,17,2,508.7003652001731,508.99610807995776,509.19207440014,509.3512298801681,509.35631210007705,509.39704828003886,509.4022636001464,510.0068386801751,a,0,509.4022636001464,510.0068386801751,510.0133721001912,511.5295506801223,0.593449299922213,593.449299922213,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1.0,m,004_o_m_h_a.jpg,happy,d,2,2,511.5339159001596,511.8295567800989,512.028503900161,512.0448624800658,512.0499354000203,512.0891305801226,512.0942471001763,512.7173874801258,d,1,512.0942471001763,512.7173874801258,512.7290978999808,514.0047026799759,0.6137086001690477,613.7086001690477,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,514.0102173001505,514.3045854800614,514.3271207001526,514.4645623801509,514.4681184999645,514.5058475799626,514.5097465000581,514.8632700801129,d,1,514.5097465000581,514.8632700801129,514.874043900054,516.6546340800589,0.34215969988144934,342.15969988144934,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,7.0,f,012_o_f_h_a.jpg,happy,d,17,2,516.6603967000265,516.9546317799716,516.977823600173,517.1145297800424,517.1176144999918,517.1558244800428,517.1593018001877,517.4941187800607,d,1,517.1593018001877,517.4941187800607,517.503341200063,518.9212658800418,0.3245063000358641,324.5063000358641,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,6.0,m,033_o_m_n_a.jpg,neutral,s,17,2,518.9253728999756,519.2213838800556,519.4316263000946,519.5915185801452,519.5960731001105,519.6330570801395,519.6373976999894,520.0522881801473,s,1,519.6373976999894,520.0522881801473,520.0638827001676,521.2714489800157,0.39863130007870495,398.63130007870495,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,7.0,f,012_o_f_h_a.jpg,happy,d,2,2,521.2756588000339,521.5713821800193,521.5947289001197,521.6099546800135,521.6106364000589,521.6475441799732,521.6476768001448,522.2824145801599,d,1,521.6476768001448,522.2824145801599,522.2907555000857,524.1631763800281,0.6202982999384403,620.2982999384403,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,5.0,m,027_o_m_h_a.jpg,happy,d,17,2,524.1686897000764,524.463181479997,524.672438000096,524.8408778800397,524.8453846001066,524.8866495801369,524.8914604000747,526.472849280038,None,0,524.8914604000747,526.472849280038,526.4769401000813,527.8548596801004,,,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,527.8580999001861,528.1549346800196,528.1780387000181,528.1930132800946,528.1939751000609,528.2311128800968,528.2310423001181,528.8428972800496,d,0,528.2310423001181,528.8428972800496,528.8514897001442,530.113241880131,0.6048455000855029,604.8455000855029,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7.0,f,012_o_f_n_a.jpg,neutral,s,2,2,530.1187400000636,530.4133361800807,530.6249587000348,530.6431377801812,530.6458736001514,530.6827425800032,530.6863406000193,531.3050715801539,s,1,530.6863406000193,531.3050715801539,531.3134608000983,533.1216082800413,0.6056886999867857,605.6886999867857,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,533.125692800153,533.4216043801746,533.6350106999744,533.7867796799867,533.7869073001202,533.8227189799538,533.8220991999842,535.4372905801749,a,0,533.8220991999842,535.4372905801749,535.4458865001798,536.7050377800363,1.6057543000206351,1605.7543000206351,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,9.0,f,021_o_f_h_a.jpg,happy,d,17,2,536.7103075000923,537.0050709801028,537.2145551000722,537.3850306800334,537.3896009000018,537.4305196799571,537.4354873001575,537.9866077801446,d,1,537.4354873001575,537.9866077801446,537.9967775000259,539.9385539800162,0.5364666001405567,536.4666001405567,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,10.0,f,028_y_f_n_a.jpg,neutral,s,2,2,539.9439146001823,540.238508280064,540.4424217999913,540.4593838801841,540.462614200078,540.5014525800245,540.5066871000454,541.2113502800232,s,1,540.5066871000454,541.2113502800232,541.2227209000848,542.6885201799917,0.6893158999737352,689.3158999737352,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,7.0,f,012_o_f_h_a.jpg,happy,d,17,2,542.6925818000454,542.9886081800098,543.0094333000015,543.1401488801232,543.1431436999701,543.1813835801324,543.1850002000574,543.8001718799817,d,1,543.1850002000574,543.8001718799817,543.8118269999977,545.2886390801752,0.6030830999370664,603.0830999370664,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5.0,m,027_o_m_h_a.jpg,happy,d,17,2,545.2926472001709,545.5886124800193,545.8116541001946,545.9750707800733,545.9795280001126,546.0204736801563,546.0253190000076,546.5146403800929,d,1,546.0253190000076,546.5146403800929,546.525047800038,548.0137176801684,0.4745793999172747,474.5793999172747,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,12.0,f,040_y_f_n_a.jpg,neutral,s,2,2,548.0177496001124,548.3136900800048,548.5330274000298,548.5500530800084,548.5535324001685,548.5941790800309,548.5994375001173,549.2127829801059,s,1,548.5994375001173,549.2127829801059,549.224373199977,550.78875808015,0.5966037998441607,596.6037998441607,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2.0,m,008_y_m_h_a.jpg,happy,d,2,2,550.7941791000776,551.0887903800933,551.1106630000286,551.1261168801459,551.1273076999933,551.1648773801746,551.1646098999772,552.8008256800706,None,0,551.1646098999772,552.8008256800706,552.8085351001937,554.7720764800208,,,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,554.7779242000543,555.072102280031,555.0943623001222,555.2320912800963,555.2359081001487,555.2767554800259,555.2819404001348,555.7489355801838,d,1,555.2819404001348,555.7489355801838,555.7606348001864,557.0888998801122,0.458133100066334,458.133100066334,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.0,m,008_y_m_h_a.jpg,happy,d,17,2,557.0944155000616,557.3887841800927,557.4131000000052,557.5487268801546,557.5517611000687,557.5900435800897,557.5933868000284,558.6439524799819,d,1,557.5933868000284,558.6439524799819,558.6530508999713,559.8472801800119,1.0345117000397295,1034.5117000397295,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,12.0,f,040_y_f_h_a.jpg,happy,d,17,2,559.8527959999628,560.1473175801104,560.1726806000806,560.3072255800246,560.3100980001036,560.3484911801527,560.3517291999888,560.9514937800589,d,1,560.3517291999888,560.9514937800589,560.9610457001254,562.6973239799729,0.5882193001452833,588.2193001452833,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,562.7028830000199,562.9972901799949,563.2083394001238,563.3674420799828,563.3723079001065,563.4131146801403,563.4183124999981,563.8981628801441,s,1,563.4183124999981,563.8981628801441,563.9030605000444,565.2223138801521,0.4656128999777138,465.6128999777138,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,565.2252573000733,565.5222122801235,565.544628100004,565.6822409801418,565.68568900018,565.7236591800349,565.7266316001769,566.6336909799604,a,1,565.7266316001769,566.6336909799604,566.6403368001338,568.1891597799724,0.8932208002079278,893.2208002079278,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,5.0,m,027_o_m_n_a.jpg,neutral,s,17,2,568.1947983000427,568.4890636801022,568.7018144000322,568.8618963800138,568.8667683000676,568.9078235800146,568.9126129001379,570.3164839799749,s,1,568.9126129001379,570.3164839799749,570.3252271001693,571.9974569801009,1.3952473001554608,1395.2473001554608,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,1,0,1,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,m,016_y_m_s_a.jpg,sad,a,2,2,572.0005787999835,572.2975480800262,572.319834300084,572.3348661800148,572.3360930001363,572.3736481800909,572.373667200096,573.1342733799713,d,0,572.373667200096,573.1342733799713,573.1460377001204,574.7725958800177,0.7502507001627237,750.2507001627237,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
