trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1.0,m,004_o_m_s_a.jpg,sad,a,17,1,733.7346818000078,734.0285982999485,734.0530457999557,734.1885824999772,734.1927879999857,734.233801699942,734.2391305000056,735.0624483999563,a,1,734.2391305000056,735.0624483999563,735.073799100006,736.8286386999534,0.8067241000244394,806.7241000244394,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,736.8338693999685,737.128245400032,737.1385302999988,737.2755717999535,737.2791771999327,737.3198447999312,737.3249386999523,738.0163912000135,d,1,737.3249386999523,738.0163912000135,738.028935499955,739.2203404000029,0.6809247001074255,680.9247001074255,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7.0,f,012_o_f_s_a.jpg,sad,a,3,1,739.2244595999364,739.5203547999263,739.5456039999845,739.5681651999475,739.5697377999313,739.6069173000287,739.6075834999792,740.7943650999805,s,0,739.6075834999792,740.7943650999805,740.8053948000306,742.5537482999498,1.174446600023657,1174.446600023657,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,8.0,f,019_m_f_n_a.jpg,neutral,s,3,1,742.5578328999691,742.8538480999414,743.119767599972,743.1458999000024,743.1460938999662,743.1813104000175,743.1809969999595,743.9588660999434,s,1,743.1809969999595,743.9588660999434,743.96838570002,745.4288090999471,0.7686711000278592,768.6711000278592,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2.0,m,008_y_m_h_a.jpg,happy,d,3,1,745.4327961000381,745.728834599955,745.7451571000274,745.7677487999899,745.7687265999848,745.8051000999985,745.8081153000239,747.4284119999502,None,0,745.8081153000239,747.4284119999502,747.433453500038,749.0289336999413,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,749.032135299989,749.3289947999874,749.552257400006,749.5779024999356,749.5781804999569,749.6139068999328,749.6151753999293,750.4463296999456,s,1,749.6151753999293,750.4463296999456,750.4537986000068,752.2790976000251,0.8227312000235543,822.7312000235543,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11.0,f,030_o_f_n_a.jpg,neutral,s,17,1,752.2845714000287,752.5790865999879,752.7788153999718,752.9414026000304,752.9446119000204,752.9847361999564,752.989899899927,753.6512643999886,s,1,752.989899899927,753.6512643999886,753.6608925999608,755.1790067999391,0.6477991999126971,647.7991999126971,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,8.0,f,019_m_f_h_a.jpg,happy,d,3,1,755.183134199935,755.4790110000176,755.5043530999683,755.527037999942,755.5287988999626,755.5656931999838,755.5661898000399,756.6619486999698,s,0,755.5661898000399,756.6619486999698,756.6694765000138,758.4540783999255,1.0874865000369027,1087.4865000369027,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,8.0,f,019_m_f_n_a.jpg,neutral,s,3,1,758.4587968999986,758.7541456000181,759.0076260999776,759.034540600027,759.03809799999,759.0783165999455,759.0836288999999,759.7135108000366,s,1,759.0836288999999,759.7135108000366,759.7250072000315,761.6708087000297,0.6181021999800578,618.1021999800578,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,761.6747769999783,761.9708305000095,762.1921474999981,762.3561541000381,762.3609024999896,762.4016157999868,762.4068112999666,762.7233857000247,s,1,762.4068112999666,762.7233857000247,762.7348037000047,763.7626029000385,0.3033369000768289,303.3369000768289,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,763.7670133999782,764.0625169000123,764.2764987000264,764.3028831999982,764.3063497999683,764.3465602999786,764.3517199000344,765.3571181999287,d,1,764.3517199000344,765.3571181999287,765.3686711000046,766.395999899949,0.9981980000156909,998.1980000156909,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.0,m,008_y_m_n_a.jpg,neutral,s,17,1,766.4002482999349,766.6959266000194,766.9282434999477,767.093316799961,767.0984017000301,767.1392142999684,767.1442286999663,767.7039179999847,s,1,767.1442286999663,767.7039179999847,767.715485499939,768.8210363999242,0.5496424000011757,549.6424000011757,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,10.0,f,028_y_f_n_a.jpg,neutral,s,3,1,768.8255662999582,769.1210666999687,769.3215000999626,769.3471415999811,769.3475311000366,769.3827713000355,769.3823693000013,770.155842200038,s,1,769.3823693000013,770.155842200038,770.1632967999903,772.1210855999961,0.7594014999922365,759.4014999922365,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,12.0,f,040_y_f_h_a.jpg,happy,d,17,1,772.1251392000122,772.4211137000239,772.4438966999296,772.581158899935,772.5843050000258,772.6230537999654,772.6270098999375,773.1489756000228,d,1,772.6270098999375,773.1489756000228,773.1597439999459,774.2961337999441,0.5149603999452665,514.9603999452665,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2.0,m,008_y_m_n_a.jpg,neutral,s,3,1,774.3001020000083,774.5961545000318,774.8364010000369,774.8618118999293,774.8620542000281,774.8971728000324,774.897031200002,775.6709702999797,s,1,774.897031200002,775.6709702999797,775.6783180999337,777.5212355999975,0.7646020000101998,764.6020000101998,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9.0,f,021_o_f_n_a.jpg,neutral,s,17,1,777.5252634999342,777.8212137999944,778.036161200027,778.1974486999679,778.2010166000109,778.2405422999291,778.2456354999449,778.7247656999389,s,1,778.2456354999449,778.7247656999389,778.7361750999698,779.9212051000213,0.4642076001036912,464.2076001036912,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,779.9243109000381,780.2213246999308,780.451458800002,780.606950599933,780.6115959000308,780.6523257000372,780.6573464999674,781.0322193999309,s,1,780.6573464999674,781.0322193999309,781.0427602999844,782.0463247000007,0.36453140003141016,364.53140003141016,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6.0,m,033_o_m_s_a.jpg,sad,a,3,1,782.0510145999724,782.34635909996,782.3718082000269,782.3952696999768,782.3970896999817,782.4329499999294,782.4343758999603,784.1066694000037,None,0,782.4343758999603,784.1066694000037,784.1117124999873,785.5547481999965,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,7.0,f,012_o_f_n_a.jpg,neutral,s,3,1,785.560215299949,785.8546736999415,786.0743642000016,786.1019006000133,786.1045541999629,786.1418831000337,786.1449318999657,787.3792981000151,s,1,786.1449318999657,787.3792981000151,787.3905458999798,789.2130785000045,1.22107720002532,1221.07720002532,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,2.0,m,008_y_m_h_a.jpg,happy,d,17,1,789.21716869995,789.5131457999814,789.5372791999253,789.6730837000068,789.6759534999728,789.7143169000046,789.7178892999655,790.6210638999473,d,1,789.7178892999655,790.6210638999473,790.6312306999462,792.0048786000116,0.8879806000040844,887.9806000040844,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,10.0,f,028_y_f_h_a.jpg,happy,d,17,1,792.0091146000195,792.3048077999847,792.3170966999605,792.4480218000244,792.4510317000095,792.4894083000254,792.4922891999595,793.004804700031,d,1,792.4922891999595,793.004804700031,793.013199100038,794.8632787000388,0.5054406999843195,505.4406999843195,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,794.8685539999278,795.1632357999915,795.188499199925,795.3231729000108,795.3258760999888,795.3643874999834,795.3670140999602,795.9495213000337,d,1,795.3670140999602,795.9495213000337,795.9577935999259,797.504948399961,0.5666583999991417,566.6583999991417,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,797.5096764999907,797.8049467999954,797.8272057999857,797.964932300034,797.9683339999756,798.0082470999332,798.0125369000016,799.4058426999254,a,1,798.0125369000016,799.4058426999254,799.4171433999436,801.0550410000142,1.3773926999419928,1377.3926999419928,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,7.0,f,012_o_f_h_a.jpg,happy,d,17,1,801.0606139999582,801.3549816999584,801.3631801999873,801.4983315999852,801.5018289999571,801.5395534000127,801.5428224999923,802.8057777000358,d,1,801.5428224999923,802.8057777000358,802.814308400033,803.8050941999536,1.2468171999789774,1246.8171999789774,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,803.8079513999401,804.1050684000365,804.3213526000036,804.3469293999951,804.3473766000243,804.3821689999895,804.3820923999883,805.8459877999267,d,1,804.3820923999883,805.8459877999267,805.8558571999893,807.3718479999807,1.4478320999769494,1447.8320999769494,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,8.0,f,019_m_f_h_a.jpg,happy,d,3,1,807.376978199929,807.6718542999588,807.6961819999851,807.7187575999415,807.7193463000003,807.7563692999538,807.7562905999366,808.4079531999305,d,1,807.7562905999366,808.4079531999305,808.4173890999518,810.3553357999772,0.6414729000534862,641.4729000534862,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,810.3609101999318,810.655347699998,810.6667797999689,810.798637400032,810.8019307999639,810.8401432000101,810.8445561999688,811.8180289999582,s,0,810.8445561999688,811.8180289999582,811.8287990000099,813.405260700034,0.9614192000590265,961.4192000590265,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2.0,m,008_y_m_h_a.jpg,happy,d,3,1,813.409467099933,813.7052817000076,813.7254477000097,813.7481047000038,813.7487691999413,813.7841433000285,813.7857025000267,815.5250066999579,None,0,813.7857025000267,815.5250066999579,815.532399400021,817.4470184999518,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1.0,m,004_o_m_h_a.jpg,happy,d,3,1,817.4511977999937,817.7470298999688,817.9627138000214,817.9888460999355,817.9892138999421,818.0261486000381,818.0269606999354,818.9422778999433,d,1,818.0269606999354,818.9422778999433,818.9513873000396,820.0887644999893,0.8989928000373766,898.9928000373766,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,820.0928421999561,820.388748300029,820.5953901000321,820.6226044000359,820.6252342000371,820.6619999000104,820.6648752000183,822.2743323999457,None,0,820.6648752000183,822.2743323999457,822.2789885000093,823.4222305000294,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,823.4274466999341,823.7221692999592,823.9690405000001,823.9950647000223,823.9954936000286,824.0318059999263,824.031822699937,825.7457770999754,None,0,824.031822699937,825.7457770999754,825.7507687000325,827.3889620000264,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,5.0,m,027_o_m_h_a.jpg,happy,d,17,1,827.3936444999417,827.688947299961,827.8989540999755,828.0608567999443,828.0656329999911,828.1065506000305,828.1117654999252,828.7827356000198,d,1,828.1117654999252,828.7827356000198,828.7931103999726,830.7638875999255,0.6540268999524415,654.0268999524415,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,8.0,f,019_m_f_s_a.jpg,sad,a,17,1,830.7668725999538,831.0639154999517,831.2929544999497,831.4536833999446,831.4583773999475,831.4978472000221,831.5028615000192,832.1823563999496,a,1,831.5028615000192,832.1823563999496,832.1926536000101,833.4891644000309,0.6711149999173358,671.1149999173358,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,7.0,f,012_o_f_n_a.jpg,neutral,s,3,1,833.4947001999244,833.7891662999755,833.9909396999283,834.0188782999758,834.0222278999863,834.0630471999757,834.068046499975,835.8979183000047,None,0,834.068046499975,835.8979183000047,835.9049664000049,837.6224786000093,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,6.0,m,033_o_m_s_a.jpg,sad,a,3,1,837.6266611999599,837.9225344000151,837.946662100032,837.9684933000244,837.9686241999734,838.0070562999463,838.0081830000272,839.6239535999484,None,0,838.0081830000272,839.6239535999484,839.6288995000068,841.2642286999617,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,1.0,m,004_o_m_h_a.jpg,happy,d,3,1,841.269552599988,841.564234499936,841.7713788999245,841.7965260000201,841.796961999964,841.8329536999809,841.8337948999833,842.5270945000229,d,1,841.8337948999833,842.5270945000229,842.5345888999291,843.9809637999861,0.6838832999346778,683.8832999346778,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,843.9847589000128,844.2809161000187,844.3053730999818,844.4409638999496,844.4445003999863,844.4821872999892,844.4873578000115,845.4563883999363,a,1,844.4873578000115,845.4563883999363,845.4690871000057,846.9143027999671,0.958517299965024,958.517299965024,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,846.9183630000334,847.214395100018,847.2378087999532,847.3743483999278,847.3782296000281,847.4171174999792,847.4207077999599,848.4683672999963,a,1,847.4207077999599,848.4683672999963,848.4786186999409,849.556015899987,1.0331577999750152,1033.1577999750152,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,849.5604042999912,849.8560313000344,849.878053399967,849.9005111999577,849.9023098000325,849.9404836000176,849.9415101000341,851.7502307000104,None,0,849.9415101000341,851.7502307000104,851.757726199925,853.0560865999432,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,7.0,f,012_o_f_h_a.jpg,happy,d,17,1,853.0592423999915,853.3561535000335,853.3774231999414,853.5077764999587,853.5109878999647,853.5490207999246,853.5526159999426,854.574848899967,d,1,853.5526159999426,854.574848899967,854.5854154999834,855.8144984999672,1.0133717000717297,1013.3717000717297,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,3.0,m,013_y_m_s_a.jpg,sad,a,17,1,855.8183354999637,856.114567499957,856.1405717999442,856.2745261000236,856.2779030000092,856.3160816000309,856.3193119999487,857.0883875000291,a,1,856.3193119999487,857.0883875000291,857.0996571999276,858.4063200999517,0.7586350999772549,758.6350999772549,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,858.412408299977,858.7062612000154,858.7213865999365,858.8580182000296,858.861803399981,858.8991453000344,858.902338200016,859.7489109999733,a,1,858.902338200016,859.7489109999733,859.7569963999558,861.1647248000372,0.8395116999745369,839.5116999745369,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,4.0,m,016_y_m_s_a.jpg,sad,a,17,1,861.1702230999945,861.4646578999236,861.480941799935,861.6162624999415,861.6193189999321,861.6575765999733,861.6608190999832,862.1481740999734,a,1,861.6608190999832,862.1481740999734,862.157918700017,863.7313252999447,0.47299180005211383,472.99180005211383,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,5.0,m,027_o_m_n_a.jpg,neutral,s,3,1,863.7368363999994,864.0314501000103,864.2642027999973,864.2900094999932,864.2904590999242,864.3255036999471,864.3268863999983,865.3318089999957,a,0,864.3268863999983,865.3318089999957,865.3400424999418,867.1648323999252,0.9908517999574542,990.8517999574542,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,3.0,m,013_y_m_h_a.jpg,happy,d,3,1,867.1702468999429,867.4648116999306,867.702668700018,867.7283814999973,867.7287346000085,867.7659443999873,867.7672836999409,869.0302495999495,d,1,867.7672836999409,869.0302495999495,869.0351274999557,870.831480099936,1.2543882000027224,1254.3882000027224,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,870.8362807999365,871.1314907999476,871.1525541000301,871.2831133999862,871.2865173999453,871.3246948999586,871.3282085999381,872.3489012999926,a,1,871.3282085999381,872.3489012999926,872.3556824999396,873.7233290999429,1.0055591999553144,1005.5591999553144,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,873.7291069999337,874.0232702000067,874.0384505999973,874.1748774999287,874.1780161999632,874.216123900027,874.2197058999445,874.9631935999496,a,1,874.2197058999445,874.9631935999496,874.9726890999591,876.0065818999428,0.7300448999740183,730.0448999740183,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,12.0,f,040_y_f_s_a.jpg,sad,a,17,1,876.0096723999595,876.3065643999726,876.3299440999981,876.4665207000216,876.4694921999471,876.5078205999453,876.5101125999354,877.436670599971,a,1,876.5101125999354,877.436670599971,877.44643729995,878.5983397000236,0.9117878000251949,911.7878000251949,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,0,0,0,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3.0,m,013_y_m_n_a.jpg,neutral,s,17,1,878.6024985000258,878.8983316000085,879.1439456000226,879.300274200039,879.3052254000213,879.3435624999693,879.3479660999728,880.589077499928,s,1,879.3479660999728,880.589077499928,880.6014785999432,882.5568258999847,1.2259946999838576,1225.9946999838576,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
