trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,845.2800002000004,845.5760471399996,845.5927942999997,845.7276875399999,845.7306873999996,845.7689572400001,845.7720151000003,846.26783794,d,1,845.7720151000003,846.26783794,846.2784076999997,847.5177713399995,0.48759400000017195,487.59400000017195,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,5.0,m,027_o_m_s_a.jpg,sad,a,2,2,847.5213344000003,847.8178198399997,847.8378038000001,847.8533310400004,847.8541791999996,847.8879274400002,847.8882918999998,849.0096136400003,d,0,847.8882918999998,849.0096136400003,849.0113972999998,850.8261319399995,1.1069509999997535,1106.9509999997535,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,7.0,f,012_o_f_s_a.jpg,sad,a,17,2,850.8301701999999,851.1261684400002,851.1431563999995,851.2778355400002,851.2828933000001,851.3236656400001,851.3288290999999,851.8364990400001,a,1,851.3288290999999,851.8364990400001,851.8473033999999,853.4179012399997,0.4906480999998166,490.6480999998166,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,2.0,m,008_y_m_h_a.jpg,happy,d,17,2,853.4234762999995,853.7179584399997,853.7488223999999,853.8862179399999,853.8897071000001,853.92791654,853.9307837999995,854.4710963399999,d,1,853.9307837999995,854.4710963399999,854.4795114999997,855.4929351400002,0.5286795000001803,528.6795000001803,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,7.0,f,012_o_f_h_a.jpg,happy,d,2,2,855.4990319999997,855.7929975399999,855.8096288999996,855.8249202399999,855.8256861999998,855.8606551400004,855.8608764999999,857.4635564400002,None,0,855.8608764999999,857.4635564400002,857.4684865999998,859.3097567399997,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,859.3152596999998,859.6097692399995,859.6342771999998,859.6496168399996,859.6503904000001,859.6876329399998,859.6887902999997,860.9156852399998,a,1,859.6887902999997,860.9156852399998,860.9255401,862.7514801399999,1.2107431999993423,1210.7431999993423,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,862.7567338999997,863.05151524,863.0749150000001,863.2113218399996,863.2143686,863.2526623399996,863.2560215000003,864.1401117399997,a,1,863.2560215000003,864.1401117399997,864.1505620999997,865.3598928400003,0.8755627000000459,875.5627000000459,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,2.0,m,008_y_m_n_a.jpg,neutral,s,2,2,865.3641549000004,865.6597331400004,865.9202555000002,865.9370483400004,865.9377315000002,865.9737516399997,865.9737198000003,867.3317352399996,d,0,865.9737198000003,867.3317352399996,867.3350266999996,868.5432000400002,1.3495609000001423,1349.5609000001423,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,868.5474908999995,868.8431014399999,869.0299961999999,869.1895885399996,869.1929669000001,869.2338208400002,869.2389020999999,869.8074304400003,a,1,869.2389020999999,869.8074304400003,869.8190156999999,871.26817834,0.5565202000007048,556.5202000007048,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,871.2712861,871.5681615399996,871.7720423000001,871.78980534,871.7900501000004,871.8277604399997,871.8281810999997,872.6258302399998,s,1,871.8281810999997,872.6258302399998,872.6359830000001,873.75155074,0.7913114000002679,791.3114000002679,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,873.7544934999996,874.0515593400002,874.0676555,874.2056130400002,874.2091055000001,874.2498855399996,874.2547564999995,876.0770183399997,None,0,874.2547564999995,876.0770183399997,876.0774246999999,877.4100291399997,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3.0,m,013_y_m_s_a.jpg,sad,a,2,2,877.4153919999999,877.7100973399998,877.7348237999995,877.7500064399998,877.7505375000001,877.7868277399999,877.7883337000003,878.6771281400003,s,0,877.7883337000003,878.6771281400003,878.6876630999996,880.0934217399996,0.8791825999996945,879.1825999996945,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,880.0987744000004,880.3934721399997,880.4198546999996,880.4358390399999,880.4365657999997,880.4728102400001,880.4737199000001,881.6021404399995,a,1,880.4737199000001,881.6021404399995,881.6105416,882.6850398399998,1.1137360000002445,1113.7360000002445,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,882.6887624000001,882.9851884400001,883.2510618999995,883.4130441399999,883.4175552999995,883.45835494,883.4633136000002,883.9546521400003,a,1,883.4633136000002,883.9546521400003,883.9602046999998,885.1432899400003,0.47591019999981654,475.91019999981654,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8.0,f,019_m_f_n_a.jpg,neutral,s,17,2,885.1440505,885.4435617400001,885.6720052999999,885.8311430399996,885.8353893000003,885.8761967400002,885.8810980999997,886.5024411399996,s,1,885.8810980999997,886.5024411399996,886.5121552,887.7101404399997,0.602820499999325,602.820499999325,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,887.7130534999997,888.0102289399998,888.0328782999995,888.17015994,888.1730135999996,888.2114141400003,888.2140620999999,888.6682259400001,d,1,888.2140620999999,888.6682259400001,888.6757460999997,889.7936876399996,0.4453178999992815,445.3178999992815,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,9.0,f,021_o_f_s_a.jpg,sad,a,2,2,889.7989189,890.0936981399997,890.1158257999996,890.1307194400002,890.1313281000002,890.1697285400002,890.1698000999995,891.4041985399996,d,0,890.1698000999995,891.4041985399996,891.412335,892.5436645400001,1.2177130999998553,1217.7130999998553,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,4.0,m,016_y_m_n_a.jpg,neutral,s,17,2,892.5484557,892.8437186400002,893.0883230999998,893.2400477400003,893.2431194999999,893.2817755399998,893.2850590999997,893.80986774,s,1,893.2850590999997,893.80986774,893.8190031000004,895.4603398400001,0.5103980000003503,510.3980000003503,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,8.0,f,019_m_f_h_a.jpg,happy,d,2,2,895.4602255999998,895.7601670399996,895.7691138,895.7843426400001,895.7852923,895.8203320400004,895.8220399000002,896.4737231400001,d,1,895.8220399000002,896.4737231400001,896.4842871000001,897.7354139400001,0.6374101000001247,637.4101000001247,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,3.0,m,013_y_m_n_a.jpg,neutral,s,2,2,897.7407479000003,898.0354831399997,898.2803997999999,898.2981634399999,898.3012917999995,898.3422318400004,898.3470568000002,899.6612101400002,s,1,898.3470568000002,899.6612101400002,899.6726310000004,901.0938284399996,1.3044824999997218,1304.4824999997218,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,901.0999474,901.3937905400004,901.4165249999996,901.5537917400003,901.5572151999995,901.5949157399997,901.5982045999999,902.2897355399997,a,1,901.5982045999999,902.2897355399997,902.2988033000001,904.0021877400001,0.6774496000007275,677.4496000007275,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,4.0,m,016_y_m_h_a.jpg,happy,d,2,2,904.0066706999996,904.3022059399997,904.3226699999996,904.33778614,904.3386166999999,904.3750309399999,904.3752703999999,905.15929604,d,1,904.3752703999999,905.15929604,905.1674325000004,906.4188858399999,0.7720547999997507,772.0547999997507,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,11.0,f,030_o_f_s_a.jpg,sad,a,2,2,906.4218769999998,906.7187920399998,907.1941380999997,907.2111549400003,907.2152176999998,907.2561982399999,907.2612449999997,908.2911712399997,d,0,907.2612449999997,908.2911712399997,908.2970663999995,910.1440413400002,1.0221282000002248,1022.1282000002248,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,9.0,f,021_o_f_s_a.jpg,sad,a,2,2,910.1482780999995,910.4439226399996,910.4527521,910.46854434,910.4694247999996,910.5034382399996,910.5034865999996,911.8982059400001,s,0,910.5034865999996,911.8982059400001,911.9100226999999,913.1107836400002,1.388008400000217,1388.008400000217,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,9.0,f,021_o_f_h_a.jpg,happy,d,17,2,913.1149349999996,913.4106968399998,913.6345788999997,913.7947995399996,913.7995512999996,913.8403161399998,913.8456743999996,914.6560533400003,d,1,913.8456743999996,914.6560533400003,914.6665997999999,915.9606342399999,0.7980712999997195,798.0712999997195,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,915.9636090000004,916.2607156399996,916.4588457,916.6193063400002,916.6239640000003,916.66368854,916.6679258000004,917.5400654399997,s,1,916.6679258000004,917.5400654399997,917.5485343,919.3941383400003,0.8554579000001468,855.4579000001468,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,4.0,m,016_y_m_s_a.jpg,sad,a,17,2,919.3993738999998,919.69419084,919.7191874,919.8541189399999,919.8573096,919.8953892400001,919.8992821000002,920.59782074,a,1,919.8992821000002,920.59782074,920.6085696999999,922.3775691400002,0.6880475999996634,688.0475999996634,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,10.0,f,028_y_f_h_a.jpg,happy,d,2,2,922.3826843999996,922.6775551400002,922.6991183999999,922.7145220400004,922.7149477000003,922.7536697399997,922.7538284000002,923.6671184399999,d,1,922.7538284000002,923.6671184399999,923.6753904999996,925.4107761399997,0.8976629999997385,897.6629999997385,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,8.0,f,019_m_f_s_a.jpg,sad,a,2,2,925.4119907000004,925.71078654,926.0714498999996,926.0891844399999,926.0894857000003,926.1244357399997,926.1245710000003,927.1726385400003,d,0,926.1245710000003,927.1726385400003,927.1811679000002,928.8859743399995,1.0388144999997166,1038.8144999997166,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,2,2,928.8888790000001,929.1859118400004,929.4228949999997,929.4399510399995,929.4402340999995,929.4759835399997,929.4755065999998,930.3799579399998,d,1,929.4755065999998,930.3799579399998,930.3865038000004,931.7360683399999,0.8879009000002043,887.9009000002043,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,5.0,m,027_o_m_n_a.jpg,neutral,s,2,2,931.7415496000003,932.0359947399999,932.2472242000003,932.2650854399996,932.2652798999998,932.2999426399998,932.2994476000003,933.38465874,s,1,932.2994476000003,933.38465874,933.3937740000001,935.1445253400003,1.0718638999996983,1071.8638999996983,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,1.0,m,004_o_m_n_a.jpg,neutral,s,2,2,935.1485916000001,935.4444153399996,935.6276386999998,935.64411394,935.6446372,935.67951684,935.6797504999995,936.7549700400001,a,0,935.6797504999995,936.7549700400001,936.7655455000004,938.3196176400003,1.067695900000217,1067.695900000217,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,938.3256086000001,938.6195303399996,938.8238063999997,938.8411129399998,938.8419771999997,938.8789611400003,938.8788687999995,940.0367051399995,s,1,938.8788687999995,940.0367051399995,940.0441133000004,941.9277906399999,1.1485843000000386,1148.5843000000386,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,1,0,1,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,941.9274693999996,942.2277902399998,942.2413139,942.2575447400001,942.2588452999998,942.2957898399997,942.2954897999998,943.7381568400002,a,1,942.2954897999998,943.7381568400002,943.7397793,944.9527613400002,1.4278768000003765,1427.8768000003765,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.0861047999997,946.1747715400003,s,1.077084499999728,1077.084499999728,945.0861047999997,946.1747715400003,0,1.0,m,004_o_m_h_a.jpg,happy,d,17,3,946.1768055000002,946.4695326400002,946.7106752999998,946.8692722399998,946.8724574999997,946.9091986399995,946.9103279999999,947.4747262400002,d,1,946.9103279999999,947.4747262400002,947.4840081000002,949.0115024399998,0.5572058999996443,557.2058999996443,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,949.0170344999997,949.3114088400004,949.5147973000003,949.6783067399998,949.6826014999997,949.7237986400002,949.7279117999997,950.7184229399996,d,1,949.7279117999997,950.7184229399996,950.7265953999995,952.0282370399997,0.9793393999998443,979.3393999998443,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,952.0337227,952.3281870400002,952.3563532999997,952.3647022399997,952.3654753999999,952.4014971399998,952.4026504000003,954.0576756400002,s,0,952.4026504000003,954.0576756400002,954.0660328000004,955.2115617400001,1.640749600000163,1640.749600000163,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,955.215443,955.5112282400002,955.7286328999999,955.8837849400003,955.8847898000004,955.92114594,955.9208759000003,956.5786998399996,d,1,955.9208759000003,956.5786998399996,956.5817023,958.5029009400001,0.6502135999999155,650.2135999999155,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.0,m,033_o_m_s_a.jpg,sad,a,1,3,958.5028546000003,958.8031119399999,958.8124201,958.8207690400001,958.8212905,958.8574749400001,958.8572831000001,960.35365264,None,0,958.8572831000001,960.35365264,960.3534243000004,961.8698519400001,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7.0,f,012_o_f_n_a.jpg,neutral,s,17,3,961.8727067999998,962.1698029400001,962.3758977999996,962.5392031400003,962.5427759000004,962.5835739399996,962.5885263,963.3393192399996,s,1,962.5885263,963.3393192399996,963.3457737999997,964.9700112400002,0.7347648999993908,734.7648999993908,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3.0,m,013_y_m_n_a.jpg,neutral,s,1,3,964.9702451000003,965.2700323400001,965.5117346999996,965.5200836399996,965.5208954,965.5552584399999,965.5547854999995,967.1795891400003,None,0,965.5547854999995,967.1795891400003,967.1843643000002,969.1200248399997,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2.0,m,008_y_m_n_a.jpg,neutral,s,17,3,969.1228247999998,969.4200287399996,969.6386247,969.7952375399997,969.8001118000002,969.8410637399999,969.8454472000003,970.8796502399997,s,1,969.8454472000003,970.8796502399997,970.881805,972.4699059399996,1.021739400000115,1021.739400000115,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11.0,f,030_o_f_h_a.jpg,happy,d,1,3,972.4700063999999,972.7702611399997,972.9613858000002,972.9697347400003,972.9704080000001,973.0065085399998,973.0060584000003,974.7097539399998,None,0,973.0060584000003,974.7097539399998,974.7175249000002,976.2535693400001,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.0,m,013_y_m_h_a.jpg,happy,d,1,3,976.2576834000001,976.5535471399995,976.7907598000002,976.7991087400002,976.7996131,976.8348294399999,976.8351141000003,978.6406107400004,None,0,976.8351141000003,978.6406107400004,978.6471576000004,979.6370206400003,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8.0,f,019_m_f_n_a.jpg,neutral,s,17,3,979.6415584999995,979.9370398400002,980.1831904999999,980.34463294,980.3493602999997,980.3893887399996,980.3942991000004,980.9007910400002,s,1,980.3942991000004,980.9007910400002,980.9122809,981.9786982399997,0.4971570999996402,497.1570999996402,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11.0,f,030_o_f_n_a.jpg,neutral,s,17,3,981.9817270000003,982.2786548399996,982.4871316999997,982.6534791399996,982.6581299999998,982.6987915400001,982.7031539999998,983.34153174,a,0,982.7031539999998,983.34153174,983.3531143999999,984.8537033400004,0.6281245000000126,628.1245000000126,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,m,004_o_m_n_a.jpg,neutral,s,17,3,984.8578034000002,985.1537611399996,985.3506262999999,985.5027304399997,985.5030188000001,985.5393490399998,985.5391902000001,986.3873062400004,s,1,985.5391902000001,986.3873062400004,986.3903842,988.0453076399996,0.8399042999999438,839.9042999999438,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5.0,m,027_o_m_n_a.jpg,neutral,s,1,3,988.0455270000002,988.3451223400003,988.5529295999995,988.5612785399995,988.5615082000004,988.5981198400001,988.5980315999996,989.7701796400003,s,1,988.5980315999996,989.7701796400003,989.7765846000002,991.25377274,1.1572855999993408,1157.2855999993408,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3.0,m,013_y_m_s_a.jpg,sad,a,17,3,991.2567812999996,991.5537914399998,991.5746679000003,991.7055310399998,991.7087531999996,991.7480667400001,991.7532228,992.7369869399996,a,1,991.7532228,992.7369869399996,992.7483339,994.2372308399996,0.9700898000000961,970.0898000000961,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
