trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,346.10989570000675,349.09965581008,349.10100250004325,354.89454460997365,None,349.10100250004325,354.89454460997365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,,,,,,,,,,,,,,,,354.8988536000252,356.6916236100136,a,1.783516600029543,354.8988536000252,356.6916236100136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,3.0,f,1113_y_f_s_a.jpg,sad,a,17,356.6975968000479,356.9912898100796,357.82593170006294,357.9797909100656,357.99210590007715,358.02820961006216,358.0288889000658,358.777762410033,a,1,0.733360500074923,733.360500074923,358.0288889000658,358.777762410033,358.783051699982,359.8581332100206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,1,1.0,m,1111_m_m_s_a.jpg,sad,a,17,359.8599892000202,360.1582145099877,360.3597727000015,360.5279645100585,360.53058310004417,360.57125340999335,360.5743918999797,360.86933821000855,s,0,0.28396529995370656,283.96529995370656,360.5743918999797,360.86933821000855,360.87472459999844,362.11662421006474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,2,3.0,f,1113_y_f_n_a.jpg,neutral,s,3,362.1188755000476,362.4165404100553,362.6092255000258,362.63585061001356,362.6366943999892,362.6724227100261,362.6731027000351,363.4325726100127,d,0,0.7451304999412969,745.1304999412969,362.6731027000351,363.4325726100127,363.4355495000491,364.54158291002966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,3,2.0,f,1112_m_f_h_a.jpg,happy,d,17,364.5435997999739,364.8416867100517,365.0365788000636,365.19947790998265,365.20231199997943,365.24320581000063,365.2461835000431,365.601969310001,d,1,0.34813439997378737,348.13439997378737,365.2461835000431,365.601969310001,365.6070154000772,367.5249915100052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,4,2.0,f,1112_m_f_n_a.jpg,neutral,s,17,367.5281187000219,367.825003810029,368.0236906000646,368.184176910005,368.1865585000487,368.22666851003885,368.2298311999766,368.7074005100061,s,1,0.4685194999910891,468.5194999910891,368.2298311999766,368.7074005100061,368.7127089999849,370.38337961005743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.43949440005235,373.4334473100374,373.43784190004226,375.04416601002447,a,1.5962704000994563,1596.2704000994563,373.43784190004226,375.04416601002447,0,8.0,f,019_m_f_s_a.jpg,sad,a,17,1,375.05038560007233,375.3418292099726,375.96874989999924,376.13238811007466,376.1372557000723,376.17814391005084,376.185561100021,376.635531310027,a,1,0.4404823000077158,440.4823000077158,376.185561100021,376.635531310027,376.6440457999706,377.6668258100166,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.0,m,033_o_m_n_a.jpg,neutral,s,17,1,377.67222569999285,377.96694771006,378.169931899989,378.3317328100442,378.3352136000758,378.3740339100244,378.37587640003767,378.8093772100168,s,1,0.42629860003944486,426.29860003944486,378.37587640003767,378.8093772100168,378.8182487000013,380.7919567099656,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,380.7960820000153,381.09192230998303,381.3293148999801,381.3548100099782,381.3554606999969,381.3930452099652,381.39446700003464,382.0401104099932,d,0,0.6316885999403894,631.6885999403894,381.39446700003464,382.0401104099932,382.0468654000433,383.55033640997715,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,383.5556860000361,383.8503398100496,384.0469800999854,384.19992991004835,384.20224650006276,384.2390217100386,384.2420217000181,384.64857251002684,d,1,0.39233259996399283,392.33259996399283,384.2420217000181,384.64857251002684,384.6578374999808,385.9588240100187,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,385.96203130006324,386.2587613100535,386.454872500035,386.6225124100805,386.6272510000272,386.666567010025,386.6664074000437,387.53119281007673,a,1,0.8557966999942437,855.7966999942437,386.6664074000437,387.53119281007673,387.53947109996807,389.1504258100525,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,389.15452420001384,389.4504126099986,389.6509347000392,389.6771950100432,389.6772380999755,389.71264110998015,389.7124244000297,390.6325478100101,a,1,0.9059460000135005,905.9460000135005,389.7124244000297,390.6325478100101,390.6419857000001,391.78376550999235,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5.0,m,027_o_m_n_a.jpg,neutral,s,3,1,391.7874568999978,392.0838297100621,392.29746350005735,392.32365771002367,392.3242249999894,392.36001471002817,392.3599654000718,393.2042686100234,s,1,0.8341002000961453,834.1002000961453,392.3599654000718,393.2042686100234,393.20883130002767,394.4421784100472,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,394.4463636999717,394.7423405100475,394.980869699968,395.1494272100157,395.15401030005887,395.19447491007156,395.1993020999944,395.54645651000317,s,1,0.33097099990118295,330.97099990118295,395.1993020999944,395.54645651000317,395.55843319999985,396.9257075100089,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5.0,m,027_o_m_h_a.jpg,happy,d,3,1,396.9313336000778,397.2256135100382,397.44036890007555,397.46635460996765,397.4687593000708,397.5087448100443,397.5138602000661,398.08280681007307,d,1,0.5525699999416247,552.5699999416247,397.5138602000661,398.08280681007307,398.0939541000407,399.70910231004234,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,399.71419009997044,400.0091085100197,400.2540144000668,400.42339931001186,400.428329700022,400.469328010024,400.47438130003866,400.84106670998733,s,1,0.35191490000579506,351.91490000579506,400.47438130003866,400.84106670998733,400.8524138000794,402.2589900100487,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,402.26287460001186,402.55900891000636,402.7648018000182,402.7911202099989,402.7915584000293,402.8269714099937,402.826873300015,403.39353640998013,d,1,0.5515167999546975,551.5167999546975,402.826873300015,403.39353640998013,403.4052227999782,404.825812010013,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3.0,m,013_y_m_s_a.jpg,sad,a,17,1,404.83106120000593,405.1257380100782,405.23744050005917,405.3690612099948,405.37210699997377,405.41118751004103,405.41521320003085,406.06081411001503,a,1,0.6348790000192821,634.8790000192821,405.41521320003085,406.06081411001503,406.0683546999935,407.825845210033,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,407.83004899998195,408.1258342099958,408.3462393999798,408.37217071003977,408.3723478000611,408.40652701006036,408.406293499982,409.5170719100046,d,0,1.0998684000223875,1099.8684000223875,408.406293499982,409.5170719100046,409.52480890008155,410.56754871007286,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12.0,f,040_y_f_h_a.jpg,happy,d,17,1,410.571737500024,410.8675580100738,410.8876099999761,411.0192050100653,411.02202240005136,411.0604581099818,411.0632861000486,411.5151505100424,d,1,0.44282349990680814,442.82349990680814,411.0632861000486,411.5151505100424,411.52466500003356,412.7426440100302,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7.0,f,012_o_f_h_a.jpg,happy,d,17,1,412.74680279998574,413.0426358100143,413.0613016000716,413.19419631004564,413.1973760999972,413.23564241003476,413.2395932000363,413.6119817099883,d,1,0.3625977999763563,362.5977999763563,413.2395932000363,413.6119817099883,413.62313469999935,415.3010105099878,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9.0,f,021_o_f_n_a.jpg,neutral,s,3,1,415.30644880002365,415.6010135100572,416.0719273000723,416.09779330998424,416.09787499997765,416.1355941100395,416.1409463000018,416.69785101005107,d,0,0.5490584000945091,549.0584000945091,416.1409463000018,416.69785101005107,416.7024515999947,418.3844060100731,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10.0,f,028_y_f_s_a.jpg,sad,a,17,1,418.3906689999858,418.68443941002477,418.70691519998945,418.84438530999466,418.8485911000753,418.88930310999274,418.8935921000084,419.5453131100279,a,1,0.63680460001342,636.80460001342,418.8935921000084,419.5453131100279,419.5532355000032,420.7761332099675,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10.0,f,028_y_f_h_a.jpg,happy,d,3,1,420.7804164000554,421.0761240100604,421.0905541999964,421.1132283100509,421.1137674000347,421.1523650100338,421.15366519999225,422.633750609972,d,1,1.4724731999449432,1472.4731999449432,421.15366519999225,422.633750609972,422.6400743999984,423.717825909995,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,9.0,f,021_o_f_h_a.jpg,happy,d,17,1,423.72204500006046,424.0178059100057,424.2397620000411,424.40585611007407,424.40939000004437,424.44990951000943,424.4546980999876,424.7793999100453,d,1,0.3156787999905646,315.6787999905646,424.4546980999876,424.7793999100453,424.79273270000704,426.32630121001273,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6.0,m,033_o_m_h_a.jpg,happy,d,3,1,426.3318323000567,426.6262476100004,426.6653199000284,426.68784140996866,426.68799950007815,426.7274458100204,426.72886999999173,427.17016081003237,d,1,0.4334925999864936,433.4925999864936,426.72886999999173,427.17016081003237,427.17854690004606,428.72625501003347,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1.0,m,004_o_m_h_a.jpg,happy,d,17,1,428.73030459997244,429.0262662100489,429.229295099969,429.3907218099688,429.3956277000252,429.43650151001054,429.44145370007027,429.7070372100337,d,1,0.24890360003337264,248.90360003337264,429.44145370007027,429.7070372100337,429.718685299973,431.38471771000184,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,431.3901751000667,431.684741009993,431.9241557000205,432.08666260997995,432.0921232000692,432.1333434100146,432.1381298999768,432.65664421002145,a,1,0.5042032999917865,504.2032999917865,432.1381298999768,432.65664421002145,432.6683463000227,434.46815121002726,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4.0,m,016_y_m_s_a.jpg,sad,a,17,1,434.47413210000377,434.7680969100096,434.800107600051,434.9363966100267,434.93980609998107,434.9779460099875,434.9824168999912,435.4964708100655,a,1,0.4998359999153763,499.8359999153763,434.9824168999912,435.4964708100655,435.5059428999666,437.21812820996854,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,437.2222637999803,437.5181067099678,437.5370365000563,437.66992570998843,437.6736118000699,437.71110561004605,437.7142674999777,438.05804701001614,d,1,0.3358806000323966,335.8806000323966,437.7142674999777,438.05804701001614,438.0679588000057,439.98493140997596,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,439.9909448999679,440.2848662099917,440.3122314000502,440.4448297099792,440.44801920000464,440.48724130998596,440.4923117000144,440.67581481001105,d,1,0.1660538000287488,166.0538000287488,440.4923117000144,440.67581481001105,440.68714230007026,442.6682624100125,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,442.67447690002155,442.9683038100251,443.25449630001094,443.41209840999215,443.4166929000057,443.45775331001494,443.4628757999744,444.0139508099877,s,1,0.5391155999386683,539.1155999386683,443.4628757999744,444.0139508099877,444.0172545000678,445.72667490997117,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,445.73300930007827,446.0266269100015,446.0472129000118,446.06900041006736,446.0698540000012,446.1044067100505,446.1047166000353,446.70831490998387,d,1,0.5934423999860883,593.4423999860883,446.1047166000353,446.70831490998387,446.71203769999556,448.01003480997167,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,8.0,f,019_m_f_h_a.jpg,happy,d,3,1,448.01556640001945,448.3101422100211,448.3324322999688,448.3551348100067,448.3559714000439,448.3945954100112,448.3958256000187,448.865576210001,d,1,0.4624088000273332,462.4088000273332,448.3958256000187,448.865576210001,448.8742353999987,449.95997731006935,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,8.0,f,019_m_f_s_a.jpg,sad,a,17,1,449.9638390999753,450.26019891005706,450.52005940000527,450.69136741004183,450.6962107999716,450.73734740997895,450.7423479000572,451.2197246100171,a,1,0.46004539995919913,460.04539995919913,450.7423479000572,451.2197246100171,451.227304500062,452.98514081005703,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,10.0,f,028_y_f_n_a.jpg,neutral,s,3,1,452.9907541000284,453.2851617100299,453.483400600031,453.5091861100285,453.51197400002275,453.5512095099897,453.5563180000754,454.23756030997026,s,1,0.6699673000257462,669.9673000257462,453.5563180000754,454.23756030997026,454.24925840005744,456.11018031000856,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,456.1145583000034,456.41016261003676,456.6366041000001,456.79552561001617,456.8002253000159,456.8409568099654,456.8460873999866,457.28255911000304,s,1,0.42010029999073595,420.10029999073595,456.8460873999866,457.28255911000304,457.2929662000388,458.94368011007316,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5.0,m,027_o_m_n_a.jpg,neutral,s,17,1,458.94905950000975,459.2436961100087,459.45591630006675,459.6156435100478,459.62035029998515,459.66141591003395,459.6665316000581,460.1332289100741,s,1,0.455549499951303,455.549499951303,459.6665316000581,460.1332289100741,460.13661689998116,461.41028861006487,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,461.4163844999857,461.71029581004984,461.94815599999856,462.10712501002706,462.1119246999733,462.15279641005907,462.1577540000435,462.54383910998,s,1,0.37283700006082654,372.83700006082654,462.1577540000435,462.54383910998,462.553577600047,463.65199330999747,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,463.6557286999887,463.95211151001274,464.188244100078,464.3459671100485,464.3505203999812,464.38926531005416,464.39077649998944,464.6453466100269,s,1,0.24332539993338287,243.32539993338287,464.39077649998944,464.6453466100269,464.6506639000727,466.14376301007576,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,11.0,f,030_o_f_n_a.jpg,neutral,s,3,1,466.14793470001314,466.4438257100177,466.6449510999955,466.67103791007537,466.6717695000116,466.7067241099779,466.70837550004944,467.23998591004636,d,0,0.5177917999681085,517.7917999681085,466.70837550004944,467.23998591004636,467.2446789999958,468.6772384100244,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,468.68255050003063,468.97725111005127,469.1935863000108,469.21923611002273,469.2225395999849,469.26277021007843,469.26785200007726,469.6741769099957,d,1,0.39856669993605465,398.56669993605465,469.26785200007726,469.6741769099957,469.68083840003237,470.7855327100609,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,470.7897609000793,471.08554101005427,471.2905294999946,471.45456501006845,471.45886520005297,471.49939221007514,471.50443520001136,471.8287180100218,a,1,0.31392029998824,313.92029998824,471.50443520001136,471.8287180100218,471.836270699976,472.8938720099744,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,472.89914320001844,473.19393391002666,473.41375409998,473.57083860997807,473.57415390003007,473.61171121002405,473.61507379997056,474.012002310052,s,1,0.3870996000478044,387.0996000478044,473.61507379997056,474.012002310052,474.0201597000705,475.5189652099856,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,475.5243117000209,475.81898621007565,475.84023710002657,475.97060520997036,475.97363819996826,476.0118363100686,476.01544610003475,476.57079961003035,a,1,0.5388772999867797,538.8772999867797,476.01544610003475,476.57079961003035,476.5803945000516,478.23573351002995,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,478.2413585999748,478.5355702099972,478.8393659000285,478.86511710999764,478.8696840000339,478.90899450998984,478.91386319999583,479.4302500100224,s,1,0.5044286999618635,504.42869996186346,478.91386319999583,479.4302500100224,479.4436597999884,480.6774982100236,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,480.68275280005764,480.9774559099809,481.0022589999717,481.13738491005495,481.1409634000156,481.1818665099912,481.18630900001153,481.97018871005855,a,1,0.7682391999987885,768.2391999987885,481.18630900001153,481.97018871005855,481.98098950006533,483.3607478100224,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,483.3647653000662,483.66073981000807,483.87748160003684,483.9026514100027,483.90317569999024,483.9395292100147,483.93934819998685,484.5446679100045,d,1,0.5909705000231043,590.9705000231043,483.93934819998685,484.5446679100045,484.5539052999811,485.8775071100448,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
