trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,3.0,m,013_y_m_s_a.jpg,sad,a,3,1,295.99622239987366,296.2917535798624,296.3050549000036,296.3270924799144,296.3270680999849,296.367940279888,296.36909190006554,297.9841313799843,None,0,296.36909190006554,297.9841313799843,297.9892625999637,299.0583920800127,,,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,299.06133869988844,299.35840247990564,299.37836149986833,299.4015195800457,299.40196559997275,299.43700228002854,299.4376300999429,300.795050380053,s,0,299.4376300999429,300.795050380053,300.80364649998955,302.6168853798881,1.3434321000240743,1343.4321000240743,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,4.0,m,016_y_m_s_a.jpg,sad,a,3,1,302.62090159999207,302.9169027800672,302.9408696999308,302.96275717997923,302.9636087999679,303.00145897991024,303.00162979983725,304.141674780054,a,1,303.00162979983725,304.141674780054,304.1498348999303,305.733743079938,1.1235793998930603,1123.5793998930603,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,5.0,m,027_o_m_n_a.jpg,neutral,s,3,1,305.73909789999016,306.033674180042,306.25874459999613,306.28456497984007,306.2847149998415,306.31889337999746,306.3199827999342,307.1377408800181,s,1,306.3199827999342,307.1377408800181,307.14765829988755,308.75882977992296,0.8055606000125408,805.5606000125408,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,3.0,m,013_y_m_h_a.jpg,happy,d,17,1,308.76438139984384,309.0588011799846,309.287056799978,309.4492056800518,309.4540426998865,309.49420968000777,309.4993412999902,311.32858287985437,None,0,309.4993412999902,311.32858287985437,311.3360160999,313.20876777986996,,,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,5.0,m,027_o_m_s_a.jpg,sad,a,3,1,313.21470050001517,313.50879017985426,313.53116160002537,313.5537295800168,313.55428759986535,313.59326567989774,313.59444709983654,315.1821245800238,s,0,313.59444709983654,315.1821245800238,315.19222499988973,316.59220207994804,1.5787081001326442,1578.7081001326442,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,5.0,m,027_o_m_s_a.jpg,sad,a,17,1,316.5983516999986,316.8923261798918,316.91334049985744,317.0439261798747,317.047655900009,317.08505157986656,317.0886266999878,317.941131379921,a,1,317.0886266999878,317.941131379921,317.9504941999912,319.25067607988603,0.844667499884963,844.667499884963,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,12.0,f,040_y_f_s_a.jpg,sad,a,17,1,319.2563801999204,319.55063918000087,319.56962700001895,319.7022066798527,319.70532009983435,319.7435133799445,319.74653839995153,320.30170677998103,a,1,319.74653839995153,320.30170677998103,320.31117099989206,321.65893967985176,0.5465780000668019,546.5780000668019,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3.0,m,013_y_m_n_a.jpg,neutral,s,3,1,321.6619599999394,321.95893918001093,322.2087493999861,322.2346902799327,322.2356382999569,322.2703748799395,322.27033229987137,323.2846870799549,s,1,322.27033229987137,323.2846870799549,323.2933254998643,324.4007285798434,1.006711499998346,1006.711499998346,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,324.40557639999315,324.7006989798974,324.7279004000593,324.7510916800238,324.7525936998427,324.7875681798905,324.79094609990716,326.0061613798607,s,0,324.79094609990716,326.0061613798607,326.0125954998657,327.7090594798792,1.2060789000242949,1206.0789000242949,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,6.0,m,033_o_m_s_a.jpg,sad,a,17,1,327.7119358999189,328.0090001800563,328.0295994998887,328.16069387993775,328.16383929993026,328.2020609800238,328.2052012998611,328.95196337997913,a,1,328.2052012998611,328.95196337997913,328.9619451998733,330.3007904798724,0.7359954998828471,735.9954998828471,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,330.3037564000115,330.600793980062,330.846224399982,331.0035969798919,331.0080041999463,331.0485930799041,331.05372569989413,331.60296867997386,a,1,331.05372569989413,331.60296867997386,331.6141496999189,333.0009848799091,0.5355367001611739,535.5367001611739,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,333.0062815998681,333.30096708005294,333.5473491998855,333.5730323798489,333.5766634999309,333.61703067994677,333.62180979992263,334.57971097994596,a,1,333.62180979992263,334.57971097994596,334.5911949998699,336.36766437999904,0.9433703999966383,943.3703999966383,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,9.0,f,021_o_f_n_a.jpg,neutral,s,17,1,336.3722544000484,336.6675939799752,336.87963259988464,337.0409870799631,337.04562929994427,337.0867624799721,337.0918769999407,337.73289297986776,s,1,337.0918769999407,337.73289297986776,337.7446810998954,339.2093489798717,0.633396599907428,633.396599907428,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,339.213432099903,339.5093732799869,339.70883939997293,339.86759737995453,339.8722687000409,339.9137513800524,339.9190326000098,340.52600948000327,d,1,339.9190326000098,340.52600948000327,340.53609059983864,341.9261581799947,0.5981225001160055,598.1225001160055,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,341.93209280003794,342.22610687999986,342.4454860999249,342.5982201800216,342.60331270005554,342.64406888000667,342.6492764998693,343.1979743798729,s,1,342.6492764998693,343.1979743798729,343.2095871998463,345.1261521799024,0.5398957999423146,539.8957999423146,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,345.13020749995485,345.4261344799306,345.4489796999842,345.47191317984834,345.4727862,345.51073878002353,345.5124059000518,347.13273177994415,None,0,345.5124059000518,347.13273177994415,347.13736819988117,348.71788017987274,,,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,348.7229907999281,349.0179728800431,349.2478123998735,349.2732267798856,349.27374339988455,349.3108341798652,349.3109333999455,350.66969597991556,s,1,349.3109333999455,350.66969597991556,350.67620149999857,351.95140888006426,1.3501516999676824,1350.1516999676824,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,351.95694499998353,352.2513814799022,352.45898499991745,352.62094697984867,352.62324539991096,352.6606800800655,352.6629776000045,353.41054147994146,a,1,352.6629776000045,353.41054147994146,353.4195208000019,355.28471518005244,0.734136400045827,734.136400045827,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,3.0,m,013_y_m_h_a.jpg,happy,d,17,1,355.2886489999946,355.58477657986805,355.82528039999306,355.98004677984864,355.9850879998412,356.0258031799458,356.0309623000212,356.4372767799068,d,1,356.0309623000212,356.4372767799068,356.448684199946,358.2264361800626,0.39846729999408126,398.46729999408126,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,358.2319340000395,358.52630887995474,358.7466662998777,358.7726497799158,358.7727415000554,358.8073747800663,358.80712040001526,360.13429547986016,a,1,358.80712040001526,360.13429547986016,360.1411710998509,361.2598766798619,1.3103218001779169,1310.3218001779169,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,361.2639424998779,361.5598248799797,361.7627346999943,361.789775979938,361.79000909999013,361.8276915799361,361.82874140003696,363.47873157984577,None,0,361.82874140003696,363.47873157984577,363.4835989999119,364.9848367800005,,,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,364.9877571000252,365.28495658002794,365.3132890998386,365.4448817798402,365.4482644998934,365.48689398006536,365.4919405998662,365.9722129800357,d,1,365.4919405998662,365.9722129800357,365.984386399854,367.0765898800455,0.4653733999002725,465.3733999002725,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,367.07946609985083,367.37661708006635,367.5882623998914,367.7599569798913,367.76427119993605,367.8053183800075,367.81066809990443,368.9794802798424,s,1,367.81066809990443,368.9794802798424,368.990706600016,370.4850620799698,1.1545451001729816,1154.5451001729816,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,370.4882813000586,370.78510137996636,370.98044139984995,371.0073482799344,371.0082749000285,371.04454728006385,371.04545679991134,371.62804988003336,d,1,371.04545679991134,371.62804988003336,371.6346861999482,372.85175528004766,0.567676099948585,567.676099948585,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,1.0,m,004_o_m_s_a.jpg,sad,a,3,1,372.85777199990116,373.1517625800334,373.1767547999043,373.1986854800489,373.1996621999424,373.23634367994964,373.2371555999853,374.04693317995407,a,1,373.2371555999853,374.04693317995407,374.05821039993316,375.2601416800171,0.7921396000310779,792.1396000310779,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,3.0,m,013_y_m_n_a.jpg,neutral,s,17,1,375.2657230999321,375.56025997991674,375.7909005000256,375.9459165800363,375.9506416998338,375.9913019798696,375.9964360999875,376.9411789800506,s,1,375.9964360999875,376.9411789800506,376.95254900003783,378.6603066800162,0.9286988999228925,928.6988999228925,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,10.0,f,028_y_f_s_a.jpg,sad,a,17,1,378.66603329987265,378.9603127799928,378.9816769999452,379.11192657984793,379.1155550999101,379.15313958004117,379.1568610998802,380.2062060800381,a,1,379.1568610998802,380.2062060800381,380.2178404999431,382.01870697992854,1.0323719999287277,1032.3719999287277,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,382.0246045999229,382.3186418800615,382.50958329997957,382.6661391798407,382.67080649989657,382.7116814800538,382.71669989987276,383.2136335799005,d,1,382.71669989987276,383.2136335799005,383.2263710000552,384.5353051798884,0.488823699997738,488.823699997738,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,384.53951669996604,384.83537447988056,385.0405802000314,385.2040793800261,385.2085235998966,385.24949107994325,385.2547076998744,386.2606969799381,s,1,385.2547076998744,386.2606969799381,386.26727889990434,387.27694798004813,0.990476300008595,990.476300008595,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,387.27980179991573,387.57693257997744,387.8091674998868,387.962669279892,387.9673359999433,388.0078017800115,388.013189899968,388.8994328798726,a,1,388.013189899968,388.8994328798726,388.9062822998967,390.3520550800022,0.8720283999573439,872.0283999573439,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,390.35492529999465,390.65203167987056,390.84003759990446,391.01001267996617,391.014756700024,391.0543297799304,391.05953099997714,392.11636688001454,d,1,391.05953099997714,392.11636688001454,392.12832170003094,393.7105977800675,1.0417806000914425,1041.7806000914425,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,17,1,393.71604639990255,394.0106531798374,394.2504979998339,394.4042777798604,394.40886009996757,394.45059238001704,394.45554920006543,394.9336223800201,d,1,394.45554920006543,394.9336223800201,394.9450482998509,396.8855519799981,0.4698891998268664,469.8891998268664,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,396.8883845000528,397.1855611798819,397.4135441998951,397.5823172798846,397.5871739999857,397.6282354800496,397.633506400045,398.4550210798625,a,1,397.633506400045,398.4550210798625,398.46672399993986,399.91894987993874,0.811669500079006,811.669500079006,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,3.0,m,013_y_m_n_a.jpg,neutral,s,17,1,399.9228761000559,400.21897258004174,400.4475423998665,400.6024844800122,400.60755879990757,400.6483230800368,400.65288589987904,401.1731915799901,s,1,400.65288589987904,401.1731915799901,401.18312529986724,402.90234538004734,0.5044336998835206,504.4336998835206,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,6.0,m,033_o_m_n_a.jpg,neutral,s,17,1,402.90615459997207,403.20235068001784,403.3983177000191,403.5590521800332,403.56386539991945,403.60279408004135,403.6079193998594,404.63491598004475,s,1,403.6079193998594,404.63491598004475,404.64619829994626,406.51088697998784,1.0133338999003172,1013.3338999003172,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,0,0,0,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,6.0,m,033_o_m_n_a.jpg,neutral,s,17,1,406.51682460005395,406.8108209799975,406.997764499858,407.16803398006596,407.1725518000312,407.212794479914,407.2169166000094,408.11501787998714,s,1,407.2169166000094,408.11501787998714,408.12697910005227,409.99417767999694,0.8843010000418872,884.3010000418872,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.0701353000477,424.3349203800317,space,14.255130999954417,14255.130999954417,410.0701353000477,424.3349203800317,0,1.0,m,004_o_m_s_a.jpg,sad,a,17,2,424.34321009996347,424.6362024799455,424.65329909999855,424.7878046799451,424.7917903000489,424.8299511799123,424.8344494998455,426.63109247991815,None,0,424.8344494998455,426.63109247991815,426.6359393999446,427.7447057799436,,,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,427.75156819983386,428.04470357997343,428.2697409999091,428.4308324798476,428.43536849995144,428.47653197986074,428.4813971000258,428.9248923799023,s,1,428.4813971000258,428.9248923799023,428.9340532000642,430.82799977995455,0.42787250014953315,427.87250014953315,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,430.8334109999705,431.1280559799634,431.3288413998671,431.49170868005604,431.4964703998994,431.5373994798865,431.5425245000515,432.41656518005766,a,1,431.5425245000515,432.41656518005766,432.4281580999959,433.7946622800082,0.8626608001068234,862.6608001068234,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,433.7988114999607,434.09474147995934,434.1151978999842,434.2463269799482,434.2490481999703,434.28750027995557,434.2902142999228,434.9889424799476,a,1,434.2902142999228,434.9889424799476,434.99708559992723,436.3197560799308,0.6830460000783205,683.0460000783205,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.0,m,033_o_m_n_a.jpg,neutral,s,17,2,436.3238854999654,436.6197595798876,436.8232001999859,436.9937388799153,436.9985319999978,437.03870057989843,437.0436905999668,437.8359034799505,s,1,437.0436905999668,437.8359034799505,437.84725119988434,439.17823787988164,0.7776114998850971,777.6114998850971,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,439.1824588999152,439.47820847993717,439.66986919986084,439.829750679899,439.83344729989767,439.8710904798936,439.87613849993795,440.2933672799263,s,1,439.87613849993795,440.2933672799263,440.3039368998725,442.26991447992623,0.4094289999920875,409.4289999920875,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,442.2729440999683,442.5698914800305,442.58614280004986,442.7216051800642,442.72469569998793,442.7627796798479,442.7662847000174,443.4062454800587,a,1,442.7662847000174,443.4062454800587,443.41806639987044,445.04497597995214,0.623074600007385,623.074600007385,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,445.0481548998505,445.34486537985504,445.5549246999435,445.57245397986844,445.5732354999054,445.60936797992326,445.61096580000594,447.13709107995965,s,1,445.61096580000594,447.13709107995965,447.144478000002,448.58684667991474,1.514132299926132,1514.132299926132,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9.0,f,021_o_f_s_a.jpg,sad,a,17,2,448.5922828000039,448.8867925798986,448.90217550005764,449.03822498000227,449.0412884999532,449.07963127992116,449.08142159995623,449.5710430799518,a,1,449.08142159995623,449.5710430799518,449.57931909989566,451.38665747991763,0.47576909977942705,475.76909977942705,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.0,m,016_y_m_s_a.jpg,sad,a,2,2,451.3895602999255,451.6867405800149,451.7078356000129,451.72294378001243,451.72308039991185,451.7592842800077,451.75970519986004,453.3760911799036,None,0,451.75970519986004,453.3760911799036,453.3811170998961,454.49510957999155,,,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7.0,f,012_o_f_n_a.jpg,neutral,s,2,2,454.4980039000511,454.7951307799667,455.0259177000262,455.0424371799454,455.04289099993184,455.07973997993395,455.0812331000343,456.6727260800544,None,0,455.0812331000343,456.6727260800544,456.67488719988614,457.9785506799817,,,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2.0,m,008_y_m_n_a.jpg,neutral,s,17,2,457.98263569991104,458.2785487798974,458.51493020006455,458.6697108799126,458.6727556998376,458.71008157986216,458.7128289998509,459.39469818002544,s,1,458.7128289998509,459.39469818002544,459.40408040001057,460.8869680799544,0.6683903001248837,668.3903001248837,EMOCONPILOT010,2021_Jan_04_1704,EmoCon_Pilot_120Hz,2020.2.4,120.24621606703984,
