Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;012_o_f_h_a.jpg;happy;9;16;m;016_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;155;block2_Pilot_2;12;h_h;h_h_strong;;;;;0;1;1;1;0;112;112;112;;;;;;;;;1609.690519100055;None;1610.990460100118;1611.282840100117;1611.282840100117;1611.432936300058;1611.432936300058;1611.4734289001208;1611.4734289001208;None;None;0;1611.4734289001208;None;1612.9735434001777;None;None;1612.9735434001777;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_h_a.jpg;happy;9;28;f;028_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;238;block2_Pilot_2;30;h_n;h_n_strong;;;;;0;1;1;1;0;113;113;113;;;;;;;;;1615.9739467001054;None;1617.9783391000237;1618.2671265001409;1618.2671265001409;1618.416402200004;1618.416402200004;1618.4570875000209;1618.4570875000209;None;None;0;1618.4570875000209;None;1619.95718570007;None;None;1619.95718570007;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;013_y_m_s_a.jpg;sad;7;4;m;004_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;2;125;block2_Pilot_2;13;s_s;s_s_strong;;;;;0;1;1;1;0;114;114;114;;;;;;;;;1622.9573333000299;None;1624.0070071001537;1624.3000230002217;1624.3000230002217;1624.3164587002248;1624.3164587002248;1624.3572547000367;1624.3572547000367;None;None;0;1624.3572547000367;None;1625.8573036000598;None;None;1625.8573036000598;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_h_a.jpg;happy;9;4;m;004_o_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;1;238;block2_Pilot_2;21;h_h;h_h_strong;;;;;0;1;1;1;0;115;115;115;;;;;;;;;1628.8576504001394;None;1630.8739641001448;1631.167249500053;1631.167249500053;1631.1749438000843;1631.1749438000843;1631.215744400164;1631.215744400164;None;None;0;1631.215744400164;None;1632.7158640001435;None;None;1632.7158640001435;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;028_y_f_n_a.jpg;neutral;8;21;f;021_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;207;block2_Pilot_2;28;n_n;n_n_weak;;;;;0;1;1;1;0;116;116;116;;;;;;;;;1635.7158372001722;None;1637.460208200151;1637.750289699994;1637.750289699994;1637.7668747000862;1637.7668747000862;1637.8074573001359;1637.8074573001359;None;None;0;1637.8074573001359;None;1639.3077110000886;None;None;1639.3077110000886;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;040_y_f_n_a.jpg;neutral;8;8;m;008_y_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;40;n_n;n_n_weak;;;;;0;1;1;1;0;117;117;117;;;;;;;;;1642.30771990004;None;1644.3109631000552;1644.6005451001693;1644.6005451001693;1644.6084989001974;1644.6084989001974;1644.6493993001059;1644.6493993001059;None;None;0;1644.6493993001059;None;1646.1493637000676;None;None;1646.1493637000676;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;013_y_m_n_a.jpg;neutral;8;13;m;013_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;1;238;block2_Pilot_2;13;n_h;n_h_weak;;;;;0;1;1;1;0;118;118;118;;;;;;;;;1649.1493945000693;None;1651.1536854000296;1651.4423387001734;1651.4423387001734;1651.4502894000616;1651.4502894000616;1651.4911269000731;1651.4911269000731;None;None;0;1651.4911269000731;None;1652.9911413001828;None;None;1652.9911413001828;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;013_y_m_h_a.jpg;happy;9;28;f;028_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;1;238;block2_Pilot_2;13;h_h;h_h_weak;;;;;0;1;1;1;0;119;119;119;;;;;;;;;1655.9912686001044;None;1657.9939320001286;1658.284312200034;1658.284312200034;1658.2921481002122;1658.2921481002122;1658.332936000079;1658.332936000079;None;None;0;1658.332936000079;None;1659.8328707001638;None;None;1659.8328707001638;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_h_a.jpg;happy;9;13;m;013_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;1;238;block3_Pilot_2;4;h_h;h_h_strong;;;;;0;2;2;2;0;0;0;0;;;;;;;;;1682.865529900184;None;1684.8627673001029;1685.1514630001038;1685.1514630001038;1685.159275200218;1685.159275200218;1685.2002298000734;1685.2002298000734;None;None;0;1685.2002298000734;None;1686.7008779000025;None;None;1686.7008779000025;None;;;1662.8329752001446;None;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_h_a.jpg;happy;9;33;m;033_o_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;3;166;block3_Pilot_2;21;h_h;h_h_weak;;;;;0;2;2;2;0;1;1;1;;;;;;;;;1689.7008824001532;None;1691.1026520000305;1691.3934974002186;1691.3934974002186;1691.4179115002044;1691.4179115002044;1691.45864600013;1691.45864600013;None;None;0;1691.45864600013;None;1692.958817300154;None;None;1692.958817300154;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_h_a.jpg;happy;9;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;188;block3_Pilot_2;27;h_n;h_n_weak;;;;;0;2;2;2;0;2;2;2;;;;;;;;;1695.958816200029;None;1697.544814700028;1697.8352148002014;1697.8352148002014;1697.9846516000107;1697.9846516000107;1698.0254366002046;1698.0254366002046;None;None;0;1698.0254366002046;None;1699.5254362002015;None;None;1699.5254362002015;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_n_a.jpg;neutral;8;13;m;013_y_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block3_Pilot_2;19;n_s;n_s_strong;;;;;0;2;2;2;0;3;3;3;;;;;;;;;1702.525551600149;None;1704.5292591000907;1704.8186060001608;1704.8186060001608;1704.826347600203;1704.826347600203;1704.8673953001853;1704.8673953001853;None;None;0;1704.8673953001853;None;1706.3673041001894;None;None;1706.3673041001894;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;match;;120;160;;2;129;block3_Pilot_2;19;h_s;h_s_strong;;;;;0;2;2;2;0;4;4;4;;;;;;;;;1709.3674510000274;None;1710.4502744001802;1710.7435189001262;1710.7435189001262;1710.759797300212;1710.759797300212;1710.800713100005;1710.800713100005;None;None;0;1710.800713100005;None;1712.3008095000405;None;None;1712.3008095000405;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_s_a.jpg;sad;7;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block3_Pilot_2;27;s_n;s_n_strong;;;;;0;2;2;2;0;5;5;5;;;;;;;;;1715.301642500097;None;1717.2915960000828;1717.5851416001096;1717.5851416001096;1717.5933692001272;1717.5933692001272;1717.634206800023;1717.634206800023;None;None;0;1717.634206800023;None;1719.1340771000832;None;None;1719.1340771000832;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_h_a.jpg;happy;9;28;f;028_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;197;block3_Pilot_2;30;h_n;h_n_strong;;;;;0;2;2;2;0;6;6;6;;;;;;;;;1722.134219800122;None;1723.7975419000722;1724.0940778001677;1724.0940778001677;1724.1101661000866;1724.1101661000866;1724.151054300135;1724.151054300135;None;None;0;1724.151054300135;None;1725.6512072000187;None;None;1725.6512072000187;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;008_y_m_s_a.jpg;sad;7;13;m;013_y_m_s_a.jpg;sad;congruent;7;match;;130;160;;18;145;block3_Pilot_2;8;s_s;s_s_strong;;;;;0;2;2;2;0;7;7;7;;;;;;;;;1728.6511040001642;None;1729.8787238001823;1730.1691633001901;1730.1691633001901;1730.3187166000716;1730.3187166000716;1730.3596793001052;1730.3596793001052;None;None;0;1730.3596793001052;None;1731.8593355000485;None;None;1731.8593355000485;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;028_y_f_s_a.jpg;sad;7;16;m;016_y_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;152;block3_Pilot_2;28;s_s;s_s_weak;;;;;0;2;2;2;0;8;8;8;;;;;;;;;1734.859522400191;None;1736.1378362001851;1736.4272878000047;1736.4272878000047;1736.4436928001232;1736.4436928001232;1736.4844465001952;1736.4844465001952;None;None;0;1736.4844465001952;None;1737.9846227001399;None;None;1737.9846227001399;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_n_a.jpg;neutral;8;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;18;238;block3_Pilot_2;19;n_h;n_h_weak;;;;;0;2;2;2;0;9;9;9;;;;;;;;;1740.9851616001688;None;1743.017310900148;1743.311060000211;1743.311060000211;1743.4605668000877;1743.4605668000877;1743.501377900131;1743.501377900131;None;None;0;1743.501377900131;None;1745.0013807001524;None;None;1745.0013807001524;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_n_a.jpg;neutral;8;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;140;160;;1;238;block3_Pilot_2;21;n_s;n_s_weak;;;;;0;2;2;2;0;10;10;10;;;;;;;;;1748.001464900095;None;1750.0040197002236;1750.2946246000938;1750.2946246000938;1750.302216900047;1750.302216900047;1750.3431862001307;1750.3431862001307;None;None;0;1750.3431862001307;None;1751.8432545000687;None;None;1751.8432545000687;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;016_y_m_s_a.jpg;sad;7;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;186;block3_Pilot_2;16;s_n;s_n_strong;;;;;0;2;2;2;0;11;11;11;;;;;;;;;1754.8435145001858;None;1756.402924500173;1756.6943687000312;1756.6943687000312;1756.7107545000035;1756.7107545000035;1756.7516507999972;1756.7516507999972;None;None;0;1756.7516507999972;None;1758.2516442001797;None;None;1758.2516442001797;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_s_a.jpg;sad;7;19;f;019_m_f_h_a.jpg;happy;incongruent;9;match;;130;150;;18;239;block3_Pilot_2;21;s_h;s_h_weak;;;;;0;2;2;2;0;12;12;12;;;;;;;;;1761.251956500113;None;1763.2490091000218;1763.5444314000197;1763.5444314000197;1763.6942505000625;1763.6942505000625;1763.7351098000072;1763.7351098000072;None;None;0;1763.7351098000072;None;1765.2351843002252;None;None;1765.2351843002252;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_h_a.jpg;happy;9;33;m;033_o_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block3_Pilot_2;30;h_s;h_s_strong;;;;;0;2;2;2;0;13;13;13;;;;;;;;;1768.235343000153;None;1770.2623981002253;1770.5534325002227;1770.5534325002227;1770.5610422000755;1770.5610422000755;1770.6020426000468;1770.6020426000468;None;None;0;1770.6020426000468;None;1772.1019760000054;None;None;1772.1019760000054;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_h_a.jpg;happy;9;16;m;016_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;18;166;block3_Pilot_2;4;h_h;h_h_strong;;;;;0;2;2;2;0;14;14;14;;;;;;;;;1775.1020079001319;None;1776.5052659001667;1776.7951822001487;1776.7951822001487;1776.9444162000436;1776.9444162000436;1776.985347600188;1776.985347600188;None;None;0;1776.985347600188;None;1778.4854985000566;None;None;1778.4854985000566;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;012_o_f_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;match;;120;160;;18;136;block3_Pilot_2;12;h_s;h_s_strong;;;;;0;2;2;2;0;15;15;15;;;;;;;;;1781.4854981000535;None;1782.62691370002;1782.919930800097;1782.919930800097;1783.0699370000511;1783.0699370000511;1783.11057540006;1783.11057540006;None;None;0;1783.11057540006;None;1784.6107206000015;None;None;1784.6107206000015;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_s_a.jpg;sad;7;40;f;040_y_f_s_a.jpg;sad;congruent;7;match;;130;160;;3;163;block3_Pilot_2;19;s_s;s_s_strong;;;;;0;2;2;2;0;16;16;16;;;;;;;;;1787.6107928000856;None;1788.9915557000786;1789.2871074001305;1789.2871074001305;1789.311457700096;1789.311457700096;1789.352375500137;1789.352375500137;None;None;0;1789.352375500137;None;1790.8523105001077;None;None;1790.8523105001077;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_n_a.jpg;neutral;8;33;m;033_o_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;2;171;block3_Pilot_2;21;n_n;n_n_weak;;;;;0;2;2;2;0;17;17;17;;;;;;;;;1793.8524892001878;None;1795.2968824000563;1795.5871725000907;1795.5871725000907;1795.6032581001054;1795.6032581001054;1795.6440920000896;1795.6440920000896;None;None;0;1795.6440920000896;None;1797.1442138000857;None;None;1797.1442138000857;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;016_y_m_s_a.jpg;sad;7;21;f;021_o_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;188;block3_Pilot_2;16;s_s;s_s_strong;;;;;0;2;2;2;0;18;18;18;;;;;;;;;1800.1446438001003;None;1801.7189203000162;1802.011940299999;1802.011940299999;1802.0283953000326;1802.0283953000326;1802.069303800119;1802.069303800119;None;None;0;1802.069303800119;None;1803.5693716001697;None;None;1803.5693716001697;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;198;block3_Pilot_2;21;n_h;n_h_strong;;;;;0;2;2;2;0;19;19;19;;;;;;;;;1806.5695570001844;None;1808.2610473001841;1808.5542943000328;1808.5542943000328;1808.5785875001457;1808.5785875001457;1808.6192924000788;1808.6192924000788;None;None;0;1808.6192924000788;None;1810.1193708002102;None;None;1810.1193708002102;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_n_a.jpg;neutral;8;30;f;030_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;18;238;block3_Pilot_2;21;n_h;n_h_strong;;;;;0;2;2;2;0;20;20;20;;;;;;;;;1813.1196504000109;None;1815.1225126001518;1815.412696500076;1815.412696500076;1815.5621873000637;1815.5621873000637;1815.6029042000882;1815.6029042000882;None;None;0;1815.6029042000882;None;1817.1028509000316;None;None;1817.1028509000316;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;033_o_m_s_a.jpg;sad;7;4;m;004_o_m_h_a.jpg;happy;incongruent;9;match;;130;150;;3;224;block3_Pilot_2;33;s_h;s_h_strong;;;;;0;2;2;2;0;21;21;21;;;;;;;;;1820.103106399998;None;1821.9780126002152;1822.2706171001773;1822.2706171001773;1822.2955519000534;1822.2955519000534;1822.3364485001657;1822.3364485001657;None;None;0;1822.3364485001657;None;1823.837236000225;None;None;1823.837236000225;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;033_o_m_n_a.jpg;neutral;8;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;2;141;block3_Pilot_2;33;n_s;n_s_weak;;;;;0;2;2;2;0;22;22;22;;;;;;;;;1826.8364522000775;None;1828.0324952001683;1828.3212198000401;1828.3212198000401;1828.3373442001175;1828.3373442001175;1828.3781484002247;1828.3781484002247;None;None;0;1828.3781484002247;None;1829.8782372002024;None;None;1829.8782372002024;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_h_a.jpg;happy;9;40;f;040_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;18;164;block3_Pilot_2;4;h_h;h_h_weak;;;;;0;2;2;2;0;23;23;23;;;;;;;;;1832.8783459002152;None;1834.2642843001522;1834.5546901000198;1834.5546901000198;1834.7041570001747;1834.7041570001747;1834.744893199997;1834.744893199997;None;None;0;1834.744893199997;None;1836.2449213000946;None;None;1836.2449213000946;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;016_y_m_n_a.jpg;neutral;8;21;f;021_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block3_Pilot_2;16;n_s;n_s_strong;;;;;0;2;2;2;0;24;24;24;;;;;;;;;1839.245050800033;None;1841.263454800006;1841.5547996000387;1841.5547996000387;1841.5625446001068;1841.5625446001068;1841.603292300133;1841.603292300133;None;None;0;1841.603292300133;None;1843.1034368001856;None;None;1843.1034368001856;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_s_a.jpg;sad;7;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;2;187;block3_Pilot_2;4;s_h;s_h_weak;;;;;0;2;2;2;0;25;25;25;;;;;;;;;1846.1037134001963;None;1847.6700688002165;1847.9628660001326;1847.9628660001326;1847.9793206001632;1847.9793206001632;1848.0200995001942;1848.0200995001942;None;None;0;1848.0200995001942;None;1849.5201807999983;None;None;1849.5201807999983;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;028_y_f_s_a.jpg;sad;7;27;m;027_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;135;block3_Pilot_2;28;s_h;s_h_weak;;;;;0;2;2;2;0;26;26;26;;;;;;;;;1852.520765400026;None;1853.6564216001425;1853.946532000089;1853.946532000089;1854.0962502001785;1854.0962502001785;1854.1369698001072;1854.1369698001072;None;None;0;1854.1369698001072;None;1855.6372386000585;None;None;1855.6372386000585;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_h_a.jpg;happy;9;19;f;019_m_f_h_a.jpg;happy;congruent;9;match;;120;150;;2;183;block3_Pilot_2;30;h_h;h_h_weak;;;;;0;2;2;2;0;27;27;27;;;;;;;;;1858.6372135002166;None;1860.2147842000704;1860.5050933000166;1860.5050933000166;1860.5212835001294;1860.5212835001294;1860.5621694000438;1860.5621694000438;None;None;0;1860.5621694000438;None;1862.0623670001514;None;None;1862.0623670001514;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_h_a.jpg;happy;9;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;206;block3_Pilot_2;27;h_n;h_n_strong;;;;;0;2;2;2;0;28;28;28;;;;;;;;;1865.0625159000047;None;1866.8002342002;1867.096799600171;1867.096799600171;1867.1127894001547;1867.1127894001547;1867.1534465001896;1867.1534465001896;None;None;0;1867.1534465001896;None;1868.6538540001493;None;None;1868.6538540001493;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_n_a.jpg;neutral;8;33;m;033_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;1;238;block3_Pilot_2;4;n_h;n_h_strong;;;;;0;2;2;2;0;29;29;29;;;;;;;;;1871.6541418000124;None;1873.6568635001313;1873.9471038000192;1873.9471038000192;1873.9550696001388;1873.9550696001388;1873.9957896000706;1873.9957896000706;None;None;0;1873.9957896000706;None;1875.4959592001978;None;None;1875.4959592001978;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;033_o_m_s_a.jpg;sad;7;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;124;block3_Pilot_2;33;s_h;s_h_weak;;;;;0;2;2;2;0;30;30;30;;;;;;;;;1878.495766100008;None;1879.5372795001604;1879.8305152000394;1879.8305152000394;1879.9802249001805;1879.9802249001805;1880.0207774001174;1880.0207774001174;None;None;0;1880.0207774001174;None;1881.5208786001895;None;None;1881.5208786001895;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;012_o_f_n_a.jpg;neutral;8;4;m;004_o_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;147;block3_Pilot_2;12;n_h;n_h_strong;;;;;0;2;2;2;0;31;31;31;;;;;;;;;1884.5209114002064;None;1885.7667246002238;1886.0557812000625;1886.0557812000625;1886.0718231000938;1886.0718231000938;1886.1126745000947;1886.1126745000947;None;None;0;1886.1126745000947;None;1887.6127302001696;None;None;1887.6127302001696;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_h_a.jpg;happy;9;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;131;block3_Pilot_2;4;h_n;h_n_weak;;;;;0;2;2;2;0;32;32;32;;;;;;;;;1890.612802100135;None;1891.723571400158;1892.014282300137;1892.014282300137;1892.163608700037;1892.163608700037;1892.2045091001783;1892.2045091001783;None;None;0;1892.2045091001783;None;1893.704333000118;None;None;1893.704333000118;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_n_a.jpg;neutral;8;12;f;012_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;18;177;block3_Pilot_2;30;n_h;n_h_strong;;;;;0;2;2;2;0;33;33;33;;;;;;;;;1896.7045873000752;None;1898.1986025001388;1898.4891841001809;1898.4891841001809;1898.6386965001002;1898.6386965001002;1898.679735200014;1898.679735200014;None;None;0;1898.679735200014;None;1900.1796642001718;None;None;1900.1796642001718;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;013_y_m_s_a.jpg;sad;7;27;m;027_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;173;block3_Pilot_2;13;s_s;s_s_strong;;;;;0;2;2;2;0;34;34;34;;;;;;;;;1903.1797735001892;None;1904.6290635000914;1904.9223412000574;1904.9223412000574;1904.9471531000454;1904.9471531000454;1904.9881673001219;1904.9881673001219;None;None;0;1904.9881673001219;None;1906.4881684000138;None;None;1906.4881684000138;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;008_y_m_n_a.jpg;neutral;8;4;m;004_o_m_n_a.jpg;neutral;congruent;8;match;;140;170;;3;181;block3_Pilot_2;8;n_n;n_n_strong;;;;;0;2;2;2;0;35;35;35;;;;;;;;;1909.4883402001578;None;1911.017476200126;1911.306166500086;1911.306166500086;1911.330625800183;1911.330625800183;1911.3714571001474;1911.3714571001474;None;None;0;1911.3714571001474;None;1912.8719047000632;None;None;1912.8719047000632;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;013_y_m_n_a.jpg;neutral;8;40;f;040_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;3;140;block3_Pilot_2;13;n_n;n_n_weak;;;;;0;2;2;2;0;36;36;36;;;;;;;;;1915.8726037000306;None;1917.0566502001602;1917.347916000057;1917.347916000057;1917.372466100147;1917.372466100147;1917.4132350001018;1917.4132350001018;None;None;0;1917.4132350001018;None;1918.9137085000984;None;None;1918.9137085000984;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_s_a.jpg;sad;7;28;f;028_y_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;198;block3_Pilot_2;19;s_s;s_s_strong;;;;;0;2;2;2;0;37;37;37;;;;;;;;;1921.9137439001352;None;1923.5820855000056;1923.8732342000585;1923.8732342000585;1924.0227157000918;1924.0227157000918;1924.0634628999978;1924.0634628999978;None;None;0;1924.0634628999978;None;1925.5636007001158;None;None;1925.5636007001158;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block3_Pilot_2;27;n_s;n_s_strong;;;;;0;2;2;2;0;38;38;38;;;;;;;;;1928.5643807000015;None;1930.5668214000762;1930.8566507000942;1930.8566507000942;1930.8645275000017;1930.8645275000017;1930.9051576000638;1930.9051576000638;None;None;0;1930.9051576000638;None;1932.4053160001058;None;None;1932.4053160001058;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;013_y_m_n_a.jpg;neutral;8;12;f;012_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;214;block3_Pilot_2;13;n_s;n_s_strong;;;;;0;2;2;2;0;39;39;39;;;;;;;;;1935.405534400139;None;1937.2081583000254;1937.4983304000925;1937.4983304000925;1937.647919200128;1937.647919200128;1937.6887728001457;1937.6887728001457;None;None;0;1937.6887728001457;None;1939.188791600056;None;None;1939.188791600056;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
