Person,primeGender,prime,primeEmotion,corrAnsPrime,targetPerson,targetGender,target,targetEmotion,Cond,corrAnsTar,gender,condition,ID_primer,ID_target,PrimerTime,PrimerTime120,JitterTime,conditionsFile,primePerson,emotion_condition,Condition,example.thisRepN,example.thisTrialN,example.thisN,example.thisIndex,readinBlocks.thisRepN,readinBlocks.thisTrialN,readinBlocks.thisN,readinBlocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_intro.started,text_intro.stopped,text_probe.started,text_probe.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_ISI.started,polygon_ISI.stopped,polygon.started,polygon.stopped,primerImage.started,primerImage.stopped,maskImage.started,maskImage.stopped,response.started,response.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,key_resp_Rating.keys,key_resp_Rating.rt,key_resp_Rating.started,key_resp_Rating.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,participant,date,expName,psychopyVersion,frameRate,
,f,021_o_f_s_a.jpg,sad,7,40,f,040_y_f_n_a.jpg,neutral,incongruent,8,match,,130,170,,2,156,block1_Pilot_2,21,s_n,s_n_strong,,,,,0,0,0,0,0,85,85,85,,,,,,,,,616.1520738000982,None,617.4572629001923,617.7522057001479,617.7522057001479,617.7692090000492,617.7692090000492,617.8095869000535,617.8095869000535,None,None,0,,617.8095869000535,None,619.3096789000556,None,['9'],[0.2785137998871505],619.3096789000556,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,004_o_m_n_a.jpg,neutral,8,13,m,013_y_m_n_a.jpg,neutral,congruent,8,match,,140,170,,2,225,block1_Pilot_2,4,n_n,n_n_strong,,,,,0,0,0,0,0,86,86,86,,,,,,,,,622.3109761001542,None,624.2066790000536,624.5027352001052,624.5027352001052,624.5190491001122,624.5190491001122,624.5596772001591,624.5596772001591,None,None,0,,624.5596772001591,None,626.0598520000931,None,['9'],[0.32830599998123944],626.0598520000931,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,016_y_m_n_a.jpg,neutral,8,16,m,016_y_m_h_a.jpg,happy,incongruent,9,match,,140,150,,18,193,block1_Pilot_2,16,n_h,n_h_strong,,,,,0,0,0,0,0,87,87,87,,,,,,,,,629.0603971001692,None,630.6876547001302,630.9778560001869,630.9778560001869,631.1273643001914,631.1273643001914,631.1680207001045,631.1680207001045,None,8,0,0.36416530003771186,631.1680207001045,None,632.6681827001739,None,['7'],[0.2159331999719143],632.6681827001739,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,033_o_m_h_a.jpg,happy,9,4,m,004_o_m_h_a.jpg,happy,congruent,9,match,,120,150,,2,195,block1_Pilot_2,33,h_h,h_h_strong,,,,,0,0,0,0,0,88,88,88,,,,,,,,,635.6691906000488,None,637.3007098999806,637.5943249000702,637.5943249000702,637.6107709000353,637.6107709000353,637.6515055000782,637.6515055000782,None,9,1,0.6487253000959754,637.6515055000782,None,639.1517718001269,None,['7'],[0.48438200005330145],639.1517718001269,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,027_o_m_h_a.jpg,happy,9,16,m,016_y_m_h_a.jpg,happy,congruent,9,match,,120,150,,3,209,block1_Pilot_2,27,h_h,h_h_weak,,,,,0,0,0,0,0,89,89,89,,,,,,,,,642.1517533001024,None,643.9173619002104,644.211513500195,644.211513500195,644.2360350000672,644.2360350000672,644.2766945001204,644.2766945001204,None,9,1,0.5274446001276374,644.2766945001204,None,645.776916900184,None,['8'],[0.41918170009739697],645.776916900184,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,033_o_m_s_a.jpg,sad,7,16,m,016_y_m_s_a.jpg,sad,congruent,7,match,,130,160,,3,128,block1_Pilot_2,33,s_s,s_s_strong,,,,,0,0,0,0,0,90,90,90,,,,,,,,,648.7777017001063,None,649.8522177999839,650.144457400078,650.144457400078,650.1693706000224,650.1693706000224,650.2101965001784,650.2101965001784,None,8,0,0.457953599980101,650.2101965001784,None,651.7101881001145,None,['7'],[0.37398909986950457],651.7101881001145,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,021_o_f_s_a.jpg,sad,7,30,f,030_o_f_s_a.jpg,sad,congruent,7,match,,130,160,,1,238,block1_Pilot_2,21,s_s,s_s_strong,,,,,0,0,0,0,0,91,91,91,,,,,,,,,654.711255799979,None,656.6993833000306,656.9946163999848,656.9946163999848,657.002809900092,657.002809900092,657.0437582000159,657.0437582000159,None,None,0,,657.0437582000159,None,658.5437366000842,None,['9'],[0.4284377999138087],658.5437366000842,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,033_o_m_n_a.jpg,neutral,8,28,f,028_y_f_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,18,166,block1_Pilot_2,33,n_s,n_s_strong,,,,,0,0,0,0,0,92,92,92,,,,,,,,,661.5437891001347,None,662.9483462001663,663.2368544000201,663.2368544000201,663.3861340000294,663.3861340000294,663.4268974000588,663.4268974000588,None,8,0,0.36120130005292594,663.4268974000588,None,664.9271554001607,None,['7'],[0.24478449998423457],664.9271554001607,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,019_m_f_n_a.jpg,neutral,8,30,f,030_o_f_n_a.jpg,neutral,congruent,8,match,,140,170,,18,228,block1_Pilot_2,19,n_n,n_n_weak,,,,,0,0,0,0,0,93,93,93,,,,,,,,,667.9283211000729,None,669.8464059000835,670.1370291002095,670.1370291002095,670.286505700089,670.286505700089,670.3273183000274,670.3273183000274,None,8,1,0.42086199996992946,670.3273183000274,None,671.8273863000795,None,['7'],[0.3527966998517513],671.8273863000795,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,008_y_m_s_a.jpg,sad,7,12,f,012_o_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,3,130,block1_Pilot_2,8,s_h,s_h_weak,,,,,0,0,0,0,0,94,94,94,,,,,,,,,674.8285944000818,None,675.9294392000884,676.2205238000024,676.2205238000024,676.2449422001373,676.2449422001373,676.2858142000623,676.2858142000623,None,None,0,,676.2858142000623,None,677.7857658001594,None,['9'],[0.2664618999697268],677.7857658001594,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,016_y_m_n_a.jpg,neutral,8,28,f,028_y_f_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,18,189,block1_Pilot_2,16,n_n,n_n_strong,,,,,0,0,0,0,0,95,95,95,,,,,,,,,680.7865635000635,None,682.3797677999828,682.6708186999895,682.6708186999895,682.8200279001612,682.8200279001612,682.8609244001564,682.8609244001564,None,8,1,0.31121259997598827,682.8609244001564,None,684.3606595001183,None,['7'],[0.18748170020990074],684.3606595001183,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,012_o_f_s_a.jpg,sad,7,16,m,016_y_m_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,3,238,block1_Pilot_2,12,s_h,s_h_strong,,,,,0,0,0,0,0,96,96,96,,,,,,,,,687.3609121001791,None,689.3478287002072,689.6452419999987,689.6452419999987,689.67022119998,689.67022119998,689.7111402000301,689.7111402000301,None,None,0,,689.7111402000301,None,691.211021900177,None,['9'],[0.2570889999624342],691.211021900177,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,013_y_m_h_a.jpg,happy,9,27,m,027_o_m_h_a.jpg,happy,congruent,9,match,,120,150,,18,238,block1_Pilot_2,13,h_h,h_h_strong,,,,,0,0,0,0,0,97,97,97,,,,,,,,,694.2115591000766,None,696.2138508001808,696.5042367000133,696.5042367000133,696.6536410001572,696.6536410001572,696.6943736001849,696.6943736001849,None,9,1,0.3738333999644965,696.6943736001849,None,698.1946493000723,None,['7'],[0.3453406000044197],698.1946493000723,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,016_y_m_s_a.jpg,sad,7,33,m,033_o_m_n_a.jpg,neutral,incongruent,8,match,,130,170,,1,238,block1_Pilot_2,16,s_n,s_n_weak,,,,,0,0,0,0,0,98,98,98,,,,,,,,,701.1947562000714,None,703.1856556001585,703.4789998000488,703.4789998000488,703.4871867001057,703.4871867001057,703.5282114001457,703.5282114001457,None,None,0,,703.5282114001457,None,705.0281971001532,None,['9'],[0.34393550013192],705.0281971001532,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,008_y_m_n_a.jpg,neutral,8,30,f,030_o_f_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,1,238,block1_Pilot_2,8,n_n,n_n_weak,,,,,0,0,0,0,0,99,99,99,,,,,,,,,708.0284701001365,None,710.0446052001789,710.3377645001747,710.3377645001747,710.3457473001909,710.3457473001909,710.3864698000252,710.3864698000252,None,None,0,,710.3864698000252,None,711.8864743001759,None,['9'],[0.3176355001050979],711.8864743001759,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,008_y_m_s_a.jpg,sad,7,30,f,030_o_f_s_a.jpg,sad,congruent,7,mismatch,,130,160,,2,133,block1_Pilot_2,8,s_s,s_s_weak,,,,,0,0,0,0,0,100,100,100,,,,,,,,,714.8865435000043,None,716.0142606000882,716.3044610000215,716.3044610000215,716.3207204001956,716.3207204001956,716.361742899986,716.361742899986,None,None,0,,716.361742899986,None,717.861780700041,None,['9'],[0.3023838000372052],717.861780700041,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,040_y_f_n_a.jpg,neutral,8,30,f,030_o_f_s_a.jpg,sad,incongruent,7,match,,140,160,,3,197,block1_Pilot_2,40,n_s,n_s_strong,,,,,0,0,0,0,0,101,101,101,,,,,,,,,720.8618314000778,None,722.5222554001957,722.8130910000764,722.8130910000764,722.8374541001394,722.8374541001394,722.8782405999955,722.8782405999955,None,8,0,0.6778871999122202,722.8782405999955,None,724.3783309999853,None,['8'],[0.7618034000042826],724.3783309999853,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,004_o_m_h_a.jpg,happy,9,30,f,030_o_f_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,3,121,block1_Pilot_2,4,h_s,h_s_strong,,,,,0,0,0,0,0,102,102,102,,,,,,,,,727.3785376001615,None,728.40616530017,728.6965970001183,728.6965970001183,728.7209747000597,728.7209747000597,728.7617196000647,728.7617196000647,None,9,0,0.5544785999227315,728.7617196000647,None,730.2618648000062,None,['8'],[0.5501751999836415],730.2618648000062,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,040_y_f_h_a.jpg,happy,9,8,m,008_y_m_h_a.jpg,happy,congruent,9,mismatch,,120,150,,18,211,block1_Pilot_2,40,h_h,h_h_weak,,,,,0,0,0,0,0,103,103,103,,,,,,,,,733.2627563001588,None,735.0294201001525,735.321446100017,735.321446100017,735.4708814001642,735.4708814001642,735.5118307000957,735.5118307000957,None,9,1,0.3723147001583129,735.5118307000957,None,737.0119998001028,None,['7'],[0.240136600099504],737.0119998001028,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,019_m_f_s_a.jpg,sad,7,16,m,016_y_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,2,198,block1_Pilot_2,19,s_n,s_n_strong,,,,,0,0,0,0,0,104,104,104,,,,,,,,,740.0120588000864,None,741.7015379001386,741.9969358001836,741.9969358001836,742.0128774000332,742.0128774000332,742.0537702001166,742.0537702001166,None,None,0,,742.0537702001166,None,743.5537163000554,None,['9'],[0.2824248999822885],743.5537163000554,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,040_y_f_s_a.jpg,sad,7,12,f,012_o_f_s_a.jpg,sad,congruent,7,match,,130,160,,18,240,block1_Pilot_2,40,s_s,s_s_strong,,,,,0,0,0,0,0,105,105,105,,,,,,,,,746.5543894001748,None,748.5619823001325,748.8548874000553,748.8548874000553,749.004858400207,749.004858400207,749.0455974000506,749.0455974000506,None,7,1,0.8226286000572145,749.0455974000506,None,750.5456342999823,None,['7'],[0.25030709989368916],750.5456342999823,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,040_y_f_n_a.jpg,neutral,8,33,m,033_o_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,3,188,block1_Pilot_2,40,n_s,n_s_weak,,,,,0,0,0,0,0,106,106,106,,,,,,,,,753.5456835001241,None,755.1442436000798,755.4387690001167,755.4387690001167,755.4631764001679,755.4631764001679,755.5040840001311,755.5040840001311,None,8,0,0.6440361000131816,755.5040840001311,None,757.0042070001364,None,['7'],[0.2559241000562906],757.0042070001364,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,028_y_f_h_a.jpg,happy,9,21,f,021_o_f_s_a.jpg,sad,incongruent,7,match,,120,160,,3,193,block1_Pilot_2,28,h_s,h_s_strong,,,,,0,0,0,0,0,107,107,107,,,,,,,,,760.0049372999929,None,761.6238053999841,761.9134207000025,761.9134207000025,761.9382672000211,761.9382672000211,761.9793055001646,761.9793055001646,None,9,0,0.46487839985638857,761.9793055001646,None,763.4793355001602,None,['7'],[0.17292889999225736],763.4793355001602,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,040_y_f_s_a.jpg,sad,7,13,m,013_y_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,2,198,block1_Pilot_2,40,s_n,s_n_strong,,,,,0,0,0,0,0,108,108,108,,,,,,,,,766.4793238001876,None,768.1374561002012,768.4302579001524,768.4302579001524,768.4468004000373,768.4468004000373,768.4875231999904,768.4875231999904,None,8,1,0.6846151000354439,768.4875231999904,None,769.9880962001625,None,['8'],[0.5921310000121593],769.9880962001625,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,030_o_f_n_a.jpg,neutral,8,33,m,033_o_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,1,238,block1_Pilot_2,30,n_s,n_s_strong,,,,,0,0,0,0,0,109,109,109,,,,,,,,,772.9877096000127,None,774.9918305000756,775.2808652999811,775.2808652999811,775.2887004001532,775.2887004001532,775.3298514001071,775.3298514001071,None,None,0,,775.3298514001071,None,776.8299018000253,None,['9'],[0.2780893000308424],776.8299018000253,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,021_o_f_h_a.jpg,happy,9,40,f,040_y_f_n_a.jpg,neutral,incongruent,8,match,,120,170,,2,125,block1_Pilot_2,21,h_n,h_n_weak,,,,,0,0,0,0,0,110,110,110,,,,,,,,,779.8304970001336,None,780.8904650001787,781.181098200148,781.181098200148,781.1969551001675,781.1969551001675,781.2379274000414,781.2379274000414,None,9,0,0.6860527000389993,781.2379274000414,None,782.7380693000741,None,['8'],[0.2419817999470979],782.7380693000741,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,021_o_f_h_a.jpg,happy,9,16,m,016_y_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block1_Pilot_2,21,h_s,h_s_strong,,,,,0,0,0,0,0,111,111,111,,,,,,,,,785.7380767001305,None,787.7406384001952,788.0313661000691,788.0313661000691,788.0388445002027,788.0388445002027,788.0797728002071,788.0797728002071,None,None,0,,788.0797728002071,None,789.5797312001232,None,['9'],[0.3204306000843644],789.5797312001232,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,012_o_f_h_a.jpg,happy,9,8,m,008_y_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block1_Pilot_2,12,h_s,h_s_weak,,,,,0,0,0,0,0,112,112,112,,,,,,,,,792.5808565001935,None,794.5716441001277,794.8641773001291,794.8641773001291,794.8723461001646,794.8723461001646,794.9132058999967,794.9132058999967,None,None,0,,794.9132058999967,None,796.4131820001639,None,['9'],[0.566910200053826],796.4131820001639,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,013_y_m_h_a.jpg,happy,9,16,m,016_y_m_s_a.jpg,sad,incongruent,7,match,,120,160,,3,202,block1_Pilot_2,13,h_s,h_s_weak,,,,,0,0,0,0,0,113,113,113,,,,,,,,,799.4132863001432,None,801.1162529001012,801.4062400001567,801.4062400001567,801.4308251000475,801.4308251000475,801.4717960001435,801.4717960001435,None,9,0,0.5163577001076192,801.4717960001435,None,802.9716671002097,None,['7'],[0.23249679990112782],802.9716671002097,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,019_m_f_s_a.jpg,sad,7,4,m,004_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,1,238,block1_Pilot_2,19,s_n,s_n_strong,,,,,0,0,0,0,0,114,114,114,,,,,,,,,805.972674000077,None,807.9739114001859,808.2648171000183,808.2648171000183,808.2726125000045,808.2726125000045,808.3134690001607,808.3134690001607,None,None,0,,808.3134690001607,None,809.8140738001093,None,['9'],[0.30998090002685785],809.8140738001093,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,028_y_f_n_a.jpg,neutral,8,27,m,027_o_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,18,238,block1_Pilot_2,28,n_s,n_s_strong,,,,,0,0,0,0,0,115,115,115,,,,,,,,,812.8136605001055,None,814.8161228001118,815.1065773000009,815.1065773000009,815.2557276000734,815.2557276000734,815.2966238001827,815.2966238001827,None,8,0,0.4035726001020521,815.2966238001827,None,816.7970245000906,None,['7'],[0.2631743000820279],816.7970245000906,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,013_y_m_s_a.jpg,sad,7,12,f,012_o_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,1,238,block1_Pilot_2,13,s_h,s_h_strong,,,,,0,0,0,0,0,116,116,116,,,,,,,,,819.7970410000999,None,821.7891387001146,822.081439500209,822.081439500209,822.0895734000951,822.0895734000951,822.1303648999892,822.1303648999892,None,None,0,,822.1303648999892,None,823.630092300009,None,['9'],[0.29393250006251037],823.630092300009,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,016_y_m_s_a.jpg,sad,7,19,f,019_m_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,1,238,block1_Pilot_2,16,s_h,s_h_strong,,,,,0,0,0,0,0,117,117,117,,,,,,,,,826.630304899998,None,828.6228462001309,828.9150082000997,828.9150082000997,828.923037200002,828.923037200002,828.9634211000521,828.9634211000521,None,None,0,,828.9634211000521,None,830.4635694001336,None,['9'],[0.30851260013878345],830.4635694001336,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,013_y_m_s_a.jpg,sad,7,21,f,021_o_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,18,238,block1_Pilot_2,13,s_h,s_h_strong,,,,,0,0,0,0,0,118,118,118,,,,,,,,,833.4637231000233,None,835.4554389000405,835.7478028000332,835.7478028000332,835.897819200065,835.897819200065,835.9385459001642,835.9385459001642,None,7,0,0.8094939000438899,835.9385459001642,None,837.4394426001236,None,['7'],[0.28441189997829497],837.4394426001236,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,012_o_f_s_a.jpg,sad,7,13,m,013_y_m_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,3,235,block1_Pilot_2,12,s_h,s_h_weak,,,,,0,0,0,0,0,119,119,119,,,,,,,,,840.4388036001474,None,842.4005122000817,842.6979973001871,842.6979973001871,842.7231018000748,842.7231018000748,842.7636942001991,842.7636942001991,None,None,0,,842.7636942001991,None,844.2638199999928,None,['9'],[0.324331299867481],844.2638199999928,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,019_m_f_s_a.jpg,sad,7,30,f,030_o_f_h_a.jpg,happy,incongruent,9,match,,130,150,,3,235,block2_Pilot_2,19,s_h,s_h_strong,,,,,0,1,1,1,0,0,0,0,,,,,,,,,867.292747200001,None,869.2777113001794,869.5740286000073,869.5740286000073,869.5984726999886,869.5984726999886,869.6392944001127,869.6392944001127,None,None,0,,869.6392944001127,None,871.139392600162,None,['9'],[0.36858470016159117],871.139392600162,None,,,847.2638616000768,None,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,008_y_m_n_a.jpg,neutral,8,40,f,040_y_f_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,2,121,block2_Pilot_2,8,n_h,n_h_strong,,,,,0,1,1,1,0,1,1,1,,,,,,,,,874.1401732000522,None,875.1700215002056,875.4664570000023,875.4664570000023,875.4825184000656,875.4825184000656,875.5227565001696,875.5227565001696,None,None,0,,875.5227565001696,None,877.0243267000187,None,['9'],[0.37169540021568537],877.0243267000187,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,012_o_f_h_a.jpg,happy,9,27,m,027_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,2,240,block2_Pilot_2,12,h_n,h_n_weak,,,,,0,1,1,1,0,2,2,2,,,,,,,,,880.0229223000351,None,882.0325031999964,882.3243017999921,882.3243017999921,882.3406905001029,882.3406905001029,882.3817587001249,882.3817587001249,None,9,0,0.614438199903816,882.3817587001249,None,883.8815150000155,None,['8'],[0.22670829994603992],883.8815150000155,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,008_y_m_h_a.jpg,happy,9,40,f,040_y_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,18,195,block2_Pilot_2,8,h_h,h_h_strong,,,,,0,1,1,1,0,3,3,3,,,,,,,,,886.8816001000814,None,888.5178263999987,888.8077790001407,888.8077790001407,888.9574562001508,888.9574562001508,888.9980226000771,888.9980226000771,None,9,1,0.4458687000442296,888.9980226000771,None,890.4982915001456,None,['7'],[0.2256160001270473],890.4982915001456,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,004_o_m_n_a.jpg,neutral,8,33,m,033_o_m_s_a.jpg,sad,incongruent,7,match,,140,160,,18,126,block2_Pilot_2,4,n_s,n_s_weak,,,,,0,1,1,1,0,4,4,4,,,,,,,,,893.4984677000903,None,894.6056823001709,894.9000737001188,894.9000737001188,895.0492081001867,895.0492081001867,895.090337500209,895.090337500209,None,8,0,0.4100277000106871,895.090337500209,None,896.589987100102,None,['7'],[0.21421199990436435],896.589987100102,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,028_y_f_s_a.jpg,sad,7,27,m,027_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,18,225,block2_Pilot_2,28,s_n,s_n_strong,,,,,0,1,1,1,0,5,5,5,,,,,,,,,899.5915530000348,None,901.4768645002041,901.7664797001053,901.7664797001053,901.9163121001329,901.9163121001329,901.9571895999834,901.9571895999834,None,7,0,0.7508779999334365,901.9571895999834,None,903.4567619999871,None,['7'],[0.24346789997071028],903.4567619999871,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,027_o_m_s_a.jpg,sad,7,30,f,030_o_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,18,238,block2_Pilot_2,27,s_h,s_h_weak,,,,,0,1,1,1,0,6,6,6,,,,,,,,,906.4568437000271,None,908.4479724999983,908.7410564001184,908.7410564001184,908.8910412001424,908.8910412001424,908.9318499001674,908.9318499001674,None,7,0,0.5120252999477088,908.9318499001674,None,910.4318400002085,None,['7'],[0.20413030008785427],910.4318400002085,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,033_o_m_h_a.jpg,happy,9,40,f,040_y_f_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block2_Pilot_2,33,h_s,h_s_strong,,,,,0,1,1,1,0,7,7,7,,,,,,,,,913.4319528001361,None,915.4221541001461,915.7163406000473,915.7163406000473,915.7243910999969,915.7243910999969,915.7652823000681,915.7652823000681,None,None,0,,915.7652823000681,None,917.2653509001248,None,['9'],[0.3385949002113193],917.2653509001248,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,012_o_f_n_a.jpg,neutral,8,12,f,012_o_f_h_a.jpg,happy,incongruent,9,match,,140,150,,2,200,block2_Pilot_2,12,n_h,n_h_weak,,,,,0,1,1,1,0,8,8,8,,,,,,,,,920.2654919000342,None,921.9932034001686,922.2834533001296,922.2834533001296,922.2995228001382,922.2995228001382,922.3403063002042,922.3403063002042,None,8,0,0.8156822000164539,922.3403063002042,None,923.8404694001656,None,['8'],[0.2196970998775214],923.8404694001656,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,030_o_f_n_a.jpg,neutral,8,19,f,019_m_f_n_a.jpg,neutral,congruent,8,match,,140,170,,1,238,block2_Pilot_2,30,n_n,n_n_weak,,,,,0,1,1,1,0,9,9,9,,,,,,,,,926.8406899999827,None,928.8441552000586,929.1341524000745,929.1341524000745,929.1417498001829,929.1417498001829,929.1821209001355,929.1821209001355,None,None,0,,929.1821209001355,None,930.682224499993,None,['9'],[0.3459752998314798],930.682224499993,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,m,013_y_m_h_a.jpg,happy,9,8,m,008_y_m_n_a.jpg,neutral,incongruent,8,match,,120,170,,1,238,block2_Pilot_2,13,h_n,h_n_strong,,,,,0,1,1,1,0,10,10,10,,,,,,,,,933.6824053002056,None,935.6865868000314,935.9753378999885,935.9753378999885,935.9831642000936,935.9831642000936,936.0240125001874,936.0240125001874,None,None,0,,936.0240125001874,None,937.5240551000461,None,['9'],[0.34388080006465316],937.5240551000461,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
,f,040_y_f_h_a.jpg,happy,9,19,f,019_m_f_s_a.jpg,sad,incongruent,7,match,,120,160,,3,133,block2_Pilot_2,40,h_s,h_s_strong,,,,,0,1,1,1,0,11,11,11,,,,,,,,,940.5242214000318,None,941.6445673999842,941.9334408000577,941.9334408000577,941.9583713000175,941.9583713000175,941.9990507001057,941.9990507001057,None,9,0,0.6047986000776291,941.9990507001057,None,943.499218699988,None,['7'],[0.2087276999372989],943.499218699988,None,,,,,Emoconpilot037,2021_Nov_10_1338,BackwardMask,2020.2.8,120.04715443410903,
