Person,primeGender,prime,primeEmotion,corrAnsPrime,targetPerson,targetGender,target,targetEmotion,Cond,corrAnsTar,gender,condition,ID_primer,ID_target,PrimerTime,PrimerTime120,JitterTime,conditionsFile,primePerson,emotion_condition,Condition,example.thisRepN,example.thisTrialN,example.thisN,example.thisIndex,readinBlocks.thisRepN,readinBlocks.thisTrialN,readinBlocks.thisN,readinBlocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_intro.started,text_intro.stopped,text_probe.started,text_probe.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_ISI.started,polygon_ISI.stopped,polygon.started,polygon.stopped,primerImage.started,primerImage.stopped,maskImage.started,maskImage.stopped,response.started,response.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,text.started,text.stopped,key_resp_Rating.keys,key_resp_Rating.rt,key_resp_Rating.started,key_resp_Rating.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
,m,004_o_m_h_a.jpg,happy,9,30,f,030_o_f_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,3,121,block1_Pilot_2,4,h_s,h_s_strong,,,,,0,0,0,0,0,102,102,102,,,,,,,,,840.4760948,None,841.5075476,841.8018672000001,841.8018672000001,841.826255,841.826255,841.8671796000001,841.8671796000001,None,9,0,841.8671796000001,None,843.3674907,None,['7'],[0.7441585999999916],843.3674907,None,,,,,0.5164170999998987,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_h_a.jpg,happy,9,8,m,008_y_m_h_a.jpg,happy,congruent,9,mismatch,,120,150,,18,211,block1_Pilot_2,40,h_h,h_h_weak,,,,,0,0,0,0,0,103,103,103,,,,,,,,,846.367295,None,848.1335855,848.4264291,848.4264291,848.5762624000001,848.5762624000001,848.6170766,848.6170766,None,9,1,848.6170766,None,850.1174760000001,None,['7'],[0.6742391999998745],850.1174760000001,None,,,,,0.5107279999999719,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_s_a.jpg,sad,7,16,m,016_y_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,2,198,block1_Pilot_2,19,s_n,s_n_strong,,,,,0,0,0,0,0,104,104,104,,,,,,,,,853.1183214,None,854.8163995,855.1104034,855.1104034,855.1265331,855.1265331,855.1673583000002,855.1673583000002,None,7,0,855.1673583000002,None,856.6674369,None,['7'],[0.46033280000006016],856.6674369,None,,,,,0.8963624999998956,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_s_a.jpg,sad,7,12,f,012_o_f_s_a.jpg,sad,congruent,7,match,,130,160,,18,240,block1_Pilot_2,40,s_s,s_s_strong,,,,,0,0,0,0,0,105,105,105,,,,,,,,,859.6682676,None,861.6760422,861.9684226000002,861.9684226000002,862.1182308,862.1182308,862.1590152000001,862.1590152000001,None,7,1,862.1590152000001,None,863.6591680000001,None,['7'],[1.1325676999999814],863.6591680000001,None,,,,,0.3845717000001514,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_n_a.jpg,neutral,8,33,m,033_o_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,3,188,block1_Pilot_2,40,n_s,n_s_weak,,,,,0,0,0,0,0,106,106,106,,,,,,,,,866.6593421,None,868.2671423000002,868.5607443000001,868.5607443000001,868.5850947000001,868.5850947000001,868.6260063,868.6260063,None,7,1,868.6260063,None,870.1259600000001,None,['8'],[0.8336569000000509],870.1259600000001,None,,,,,1.093689300000051,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_h_a.jpg,happy,9,21,f,021_o_f_s_a.jpg,sad,incongruent,7,match,,120,160,,3,193,block1_Pilot_2,28,h_s,h_s_strong,,,,,0,0,0,0,0,107,107,107,,,,,,,,,873.1267505000001,None,874.7448924,875.0356348,875.0356348,875.0601603,875.0601603,875.101103,875.101103,None,9,0,875.101103,None,876.601989,None,['7'],[0.4297371000000112],876.601989,None,,,,,0.7465265999999247,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_s_a.jpg,sad,7,13,m,013_y_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,2,198,block1_Pilot_2,40,s_n,s_n_strong,,,,,0,0,0,0,0,108,108,108,,,,,,,,,879.6023123,None,881.2588849000001,881.5521747,881.5521747,881.5686788,881.5686788,881.6094514000001,881.6094514000001,None,None,0,881.6094514000001,None,883.1098344,None,['9'],[1.0417916999999761],883.1098344,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_n_a.jpg,neutral,8,33,m,033_o_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,1,238,block1_Pilot_2,30,n_s,n_s_strong,,,,,0,0,0,0,0,109,109,109,,,,,,,,,886.1097260000001,None,888.1549304,888.4444577000002,888.4444577000002,888.4523231000001,888.4523231000001,888.4930461000001,888.4930461000001,None,None,0,888.4930461000001,None,889.993027,None,['8'],[1.6865843999999015],889.993027,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_h_a.jpg,happy,9,40,f,040_y_f_n_a.jpg,neutral,incongruent,8,match,,120,170,,2,125,block1_Pilot_2,21,h_n,h_n_weak,,,,,0,0,0,0,0,110,110,110,,,,,,,,,892.9939692,None,894.0567151,894.3530313000001,894.3530313000001,894.3690686,894.3690686,894.4099268,894.4099268,None,9,0,894.4099268,None,895.9098931000001,None,['7'],[0.5298261999998886],895.9098931000001,None,,,,,1.1097622000002048,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_h_a.jpg,happy,9,16,m,016_y_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block1_Pilot_2,21,h_s,h_s_strong,,,,,0,0,0,0,0,111,111,111,,,,,,,,,898.9099131,None,900.9139661000002,901.2031115,901.2031115,901.2107561,901.2107561,901.2516016,901.2516016,None,None,0,901.2516016,None,902.7516942,None,['9'],[0.7038995000000341],902.7516942,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_h_a.jpg,happy,9,8,m,008_y_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block1_Pilot_2,12,h_s,h_s_weak,,,,,0,0,0,0,0,112,112,112,,,,,,,,,905.7522854000001,None,907.7427935000001,908.0364579,908.0364579,908.0443018000001,908.0443018000001,908.0851515000002,908.0851515000002,None,None,0,908.0851515000002,None,909.5854848000001,None,['9'],[0.6302014000000327],909.5854848000001,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_h_a.jpg,happy,9,16,m,016_y_m_s_a.jpg,sad,incongruent,7,match,,120,160,,3,202,block1_Pilot_2,13,h_s,h_s_weak,,,,,0,0,0,0,0,113,113,113,,,,,,,,,912.5852723,None,914.2906142000002,914.5867022,914.5867022,914.6109643,914.6109643,914.6517049000001,914.6517049000001,None,9,0,914.6517049000001,None,916.1520691000001,None,['7'],[1.4077078999998776],916.1520691000001,None,,,,,0.571794299999965,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_s_a.jpg,sad,7,4,m,004_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,1,238,block1_Pilot_2,19,s_n,s_n_strong,,,,,0,0,0,0,0,114,114,114,,,,,,,,,919.1525644000001,None,921.1544569,921.4452121000002,921.4452121000002,921.4528141000001,921.4528141000001,921.4938148000001,921.4938148000001,None,8,1,921.4938148000001,None,922.9938332000002,None,['9'],[0.33381569999983185],922.9938332000002,None,,,,,1.1216905000001134,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_n_a.jpg,neutral,8,27,m,027_o_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,18,238,block1_Pilot_2,28,n_s,n_s_strong,,,,,0,0,0,0,0,115,115,115,,,,,,,,,925.9940137000001,None,927.9965214000001,928.2869615,928.2869615,928.4366008,928.4366008,928.4771406,928.4771406,None,7,1,928.4771406,None,929.9772967000001,None,['7'],[0.6063629000000219],929.9772967000001,None,,,,,0.9705366999999114,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_s_a.jpg,sad,7,12,f,012_o_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,1,238,block1_Pilot_2,13,s_h,s_h_strong,,,,,0,0,0,0,0,116,116,116,,,,,,,,,932.9782239000001,None,934.9778832,935.2699675000001,935.2699675000001,935.2782176000001,935.2782176000001,935.3190096000001,935.3190096000001,None,None,0,935.3190096000001,None,936.8190051000001,None,['9'],[0.4046412000000146],936.8190051000001,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_s_a.jpg,sad,7,19,f,019_m_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,1,238,block1_Pilot_2,16,s_h,s_h_strong,,,,,0,0,0,0,0,117,117,117,,,,,,,,,939.8192365,None,941.8108815,942.1035327,942.1035327,942.1115534,942.1115534,942.1525705000001,942.1525705000001,None,None,0,942.1525705000001,None,943.6524074000001,None,['9'],[0.5713812999999845],943.6524074000001,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_s_a.jpg,sad,7,21,f,021_o_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,18,238,block1_Pilot_2,13,s_h,s_h_strong,,,,,0,0,0,0,0,118,118,118,,,,,,,,,946.6535370000001,None,948.6450655000001,948.9368868000001,948.9368868000001,949.0866834000001,949.0866834000001,949.1275985,949.1275985,None,7,0,949.1275985,None,950.6276842,None,['7'],[1.0840385000001334],950.6276842,None,,,,,0.5601853999999094,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_s_a.jpg,sad,7,13,m,013_y_m_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,3,235,block1_Pilot_2,12,s_h,s_h_weak,,,,,0,0,0,0,0,119,119,119,,,,,,,,,953.6279947,None,955.589547,955.8867309,955.8867309,955.9117606,955.9117606,955.9529400000001,955.9529400000001,None,9,1,955.9529400000001,None,957.4528701000002,None,['7'],[0.7148439000000053],957.4528701000002,None,,,,,1.2388424000000668,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_s_a.jpg,sad,7,30,f,030_o_f_h_a.jpg,happy,incongruent,9,match,,130,150,,3,235,block2_Pilot_2,19,s_h,s_h_strong,,,,,0,1,1,1,0,0,0,0,,,,,,,,,980.4907869000001,None,982.4580936,982.7546523000001,982.7546523000001,982.7790620000001,982.7790620000001,982.8199052,982.8199052,None,None,0,982.8199052,None,984.3207738000001,None,['9'],[1.0469702000000325],984.3207738000001,None,,,960.4530810000001,None,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_n_a.jpg,neutral,8,40,f,040_y_f_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,2,121,block2_Pilot_2,8,n_h,n_h_strong,,,,,0,1,1,1,0,1,1,1,,,,,,,,,987.3208766,None,988.3475297,988.6381220000001,988.6381220000001,988.6542782000001,988.6542782000001,988.6951066000001,988.6951066000001,None,7,0,988.6951066000001,None,990.1950764000001,None,['7'],[1.196525099999917],990.1950764000001,None,,,,,0.9526483000001917,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_h_a.jpg,happy,9,27,m,027_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,2,240,block2_Pilot_2,12,h_n,h_n_weak,,,,,0,1,1,1,0,2,2,2,,,,,,,,,993.1960708000001,None,995.2031565,995.4962566000002,995.4962566000002,995.5127973000001,995.5127973000001,995.5536185000001,995.5536185000001,None,9,0,995.5536185000001,None,997.0538877000001,None,['7'],[0.5296975999999631],997.0538877000001,None,,,,,0.48610020000000986,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_h_a.jpg,happy,9,40,f,040_y_f_h_a.jpg,happy,congruent,9,mismatch,,120,150,,18,195,block2_Pilot_2,8,h_h,h_h_strong,,,,,0,1,1,1,0,3,3,3,,,,,,,,,1000.0545317000001,None,1001.6867328000001,1001.9798324000001,1001.9798324000001,1002.1294179000001,1002.1294179000001,1002.1701858000001,1002.1701858000001,None,9,1,1002.1701858000001,None,1003.6704071000001,None,['7'],[0.545218400000067],1003.6704071000001,None,,,,,0.4696718999998666,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_n_a.jpg,neutral,8,33,m,033_o_m_s_a.jpg,sad,incongruent,7,match,,140,160,,18,126,block2_Pilot_2,4,n_s,n_s_weak,,,,,0,1,1,1,0,4,4,4,,,,,,,,,1006.6713434000001,None,1007.7504648000001,1008.0470296000001,1008.0470296000001,1008.1963318,1008.1963318,1008.2372303,1008.2372303,None,7,1,1008.2372303,None,1009.7371184000001,None,['7'],[0.5745957999999973],1009.7371184000001,None,,,,,0.8905495000001338,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_s_a.jpg,sad,7,27,m,027_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,18,225,block2_Pilot_2,28,s_n,s_n_strong,,,,,0,1,1,1,0,5,5,5,,,,,,,,,1012.7378816,None,1014.6238388000002,1014.9134859000001,1014.9134859000001,1015.0631172000001,1015.0631172000001,1015.1039276000001,1015.1039276000001,None,7,0,1015.1039276000001,None,1016.6041047000001,None,['7'],[0.619508800000176],1016.6041047000001,None,,,,,0.36772430000019085,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_s_a.jpg,sad,7,30,f,030_o_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,18,238,block2_Pilot_2,27,s_h,s_h_weak,,,,,0,1,1,1,0,6,6,6,,,,,,,,,1019.604853,None,1021.5956519000001,1021.8885505000001,1021.8885505000001,1022.0382633000002,1022.0382633000002,1022.0791201,1022.0791201,None,7,0,1022.0791201,None,1023.5793688000001,None,['7'],[0.5403749999998126],1023.5793688000001,None,,,,,0.4166715999999724,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_h_a.jpg,happy,9,40,f,040_y_f_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block2_Pilot_2,33,h_s,h_s_strong,,,,,0,1,1,1,0,7,7,7,,,,,,,,,1026.5801102,None,1028.570444,1028.8636627,1028.8636627,1028.8717266,1028.8717266,1028.9125697,1028.9125697,None,None,0,1028.9125697,None,1030.412523,None,['9'],[0.8353099999999358],1030.412523,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_n_a.jpg,neutral,8,12,f,012_o_f_h_a.jpg,happy,incongruent,9,match,,140,150,,2,200,block2_Pilot_2,12,n_h,n_h_weak,,,,,0,1,1,1,0,8,8,8,,,,,,,,,1033.4137629000002,None,1035.1174648,1035.4141443,1035.4141443,1035.4301356,1035.4301356,1035.4709918,1035.4709918,None,7,0,1035.4709918,None,1036.9711106,None,['8'],[0.7726387000000159],1036.9711106,None,,,,,0.9527344000000539,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_n_a.jpg,neutral,8,19,f,019_m_f_n_a.jpg,neutral,congruent,8,match,,140,170,,1,238,block2_Pilot_2,30,n_n,n_n_weak,,,,,0,1,1,1,0,9,9,9,,,,,,,,,1039.9719863,None,1041.974875,1042.2643788,1042.2643788,1042.2720394,1042.2720394,1042.3129046000001,1042.3129046000001,None,None,0,1042.3129046000001,None,1043.8129094,None,['9'],[0.5307607000002008],1043.8129094,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_h_a.jpg,happy,9,8,m,008_y_m_n_a.jpg,neutral,incongruent,8,match,,120,170,,1,238,block2_Pilot_2,13,h_n,h_n_strong,,,,,0,1,1,1,0,10,10,10,,,,,,,,,1046.8138038,None,1048.8182570000001,1049.1144097000001,1049.1144097000001,1049.1221173000001,1049.1221173000001,1049.1629098,1049.1629098,None,None,0,1049.1629098,None,1050.6631648,None,['9'],[0.5285833999998886],1050.6631648,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_h_a.jpg,happy,9,19,f,019_m_f_s_a.jpg,sad,incongruent,7,match,,120,160,,3,133,block2_Pilot_2,40,h_s,h_s_strong,,,,,0,1,1,1,0,11,11,11,,,,,,,,,1053.6633415000001,None,1054.780095,1055.0724849,1055.0724849,1055.0970906,1055.0970906,1055.1382711,1055.1382711,None,9,0,1055.1382711,None,1056.6383171,None,['7'],[0.7212847999999212],1056.6383171,None,,,,,0.7653821999999764,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_h_a.jpg,happy,9,13,m,013_y_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,3,226,block2_Pilot_2,40,h_s,h_s_strong,,,,,0,1,1,1,0,12,12,12,,,,,,,,,1059.6381800000001,None,1061.5299834,1061.8226093,1061.8226093,1061.8474095000001,1061.8474095000001,1061.8882547,1061.8882547,None,9,0,1061.8882547,None,1063.3884635,None,['7'],[1.163025399999924],1063.3884635,None,,,,,0.8394977000000381,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_s_a.jpg,sad,7,27,m,027_o_m_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,1,238,block2_Pilot_2,30,s_h,s_h_strong,,,,,0,1,1,1,0,13,13,13,,,,,,,,,1066.3892973,None,1068.4366604000002,1068.7316504,1068.7316504,1068.7394619000002,1068.7394619000002,1068.7801519,1068.7801519,None,None,0,1068.7801519,None,1070.2806112,None,['9'],[0.7590583000001061],1070.2806112,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_h_a.jpg,happy,9,30,f,030_o_f_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block2_Pilot_2,33,h_s,h_s_weak,,,,,0,1,1,1,0,14,14,14,,,,,,,,,1073.2807378,None,1075.2736521000002,1075.5645921,1075.5645921,1075.5726823,1075.5726823,1075.6135962,1075.6135962,None,None,0,1075.6135962,None,1077.1135701,None,['9'],[0.5660378000000037],1077.1135701,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_s_a.jpg,sad,7,28,f,028_y_f_n_a.jpg,neutral,incongruent,8,match,,130,170,,3,198,block2_Pilot_2,30,s_n,s_n_weak,,,,,0,1,1,1,0,15,15,15,,,,,,,,,1080.1137006000001,None,1081.7991172,1082.0900483,1082.0900483,1082.1145911,1082.1145911,1082.1554098000001,1082.1554098000001,None,8,1,1082.1554098000001,None,1083.6554484,None,['8'],[1.09635749999984],1083.6554484,None,,,,,1.2040938000000097,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_s_a.jpg,sad,7,33,m,033_o_m_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,3,175,block2_Pilot_2,30,s_h,s_h_weak,,,,,0,1,1,1,0,16,16,16,,,,,,,,,1086.655447,None,1088.1352622,1088.431967,1088.431967,1088.4562931,1088.4562931,1088.4972913000001,1088.4972913000001,None,7,0,1088.4972913000001,None,1089.9972376,None,['8'],[0.7545149000000038],1089.9972376,None,,,,,1.038275499999827,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_h_a.jpg,happy,9,30,f,030_o_f_h_a.jpg,happy,congruent,9,match,,120,150,,2,194,block2_Pilot_2,21,h_h,h_h_strong,,,,,0,1,1,1,0,17,17,17,,,,,,,,,1092.9982049,None,1094.6331075,1094.9237526,1094.9237526,1094.9397341000001,1094.9397341000001,1094.9804923000002,1094.9804923000002,None,9,1,1094.9804923000002,None,1096.4807875000001,None,['7'],[1.6789238999999725],1096.4807875000001,None,,,,,0.8031326000000263,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_n_a.jpg,neutral,8,16,m,016_y_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,18,163,block2_Pilot_2,19,n_s,n_s_weak,,,,,0,1,1,1,0,18,18,18,,,,,,,,,1099.4814365,None,1100.85852,1101.1488038,1101.1488038,1101.2982483,1101.2982483,1101.3390903,1101.3390903,None,8,0,1101.3390903,None,1102.8390611,None,['7'],[1.3767219999999725],1102.8390611,None,,,,,0.8605590999998185,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_n_a.jpg,neutral,8,13,m,013_y_m_n_a.jpg,neutral,congruent,8,match,,140,170,,2,217,block2_Pilot_2,33,n_n,n_n_strong,,,,,0,1,1,1,0,19,19,19,,,,,,,,,1105.8398986,None,1107.6850195,1107.9740961,1107.9740961,1107.9900399,1107.9900399,1108.0309206,1108.0309206,None,8,1,1108.0309206,None,1109.5310285,None,['8'],[0.46069340000008197],1109.5310285,None,,,,,0.9290223999998943,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_h_a.jpg,happy,9,13,m,013_y_m_n_a.jpg,neutral,incongruent,8,match,,120,170,,2,227,block2_Pilot_2,33,h_n,h_n_weak,,,,,0,1,1,1,0,20,20,20,,,,,,,,,1112.5311749,None,1114.4323572,1114.723722,1114.723722,1114.7401897,1114.7401897,1114.7810221,1114.7810221,None,9,0,1114.7810221,None,1116.2811181,None,['7'],[1.55052969999997],1116.2811181,None,,,,,0.6346556000000874,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_s_a.jpg,sad,7,16,m,016_y_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,1,238,block2_Pilot_2,12,s_n,s_n_weak,,,,,0,1,1,1,0,21,21,21,,,,,,,,,1119.2812088,None,1121.2682772,1121.5654394,1121.5654394,1121.5735249000002,1121.5735249000002,1121.6143562,1121.6143562,None,None,0,1121.6143562,None,1123.1144685000002,None,['9'],[1.1732339000000138],1123.1144685000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_n_a.jpg,neutral,8,21,f,021_o_f_h_a.jpg,happy,incongruent,9,match,,140,150,,18,202,block2_Pilot_2,28,n_h,n_h_strong,,,,,0,1,1,1,0,22,22,22,,,,,,,,,1126.1146094,None,1127.8355774000001,1128.124425,1128.124425,1128.2737987,1128.2737987,1128.3147347000001,1128.3147347000001,None,8,0,1128.3147347000001,None,1129.8151560000001,None,['7'],[1.5764137999999548],1129.8151560000001,None,,,,,1.2287768000001051,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_s_a.jpg,sad,7,30,f,030_o_f_n_a.jpg,neutral,incongruent,8,match,,130,170,,2,127,block2_Pilot_2,28,s_n,s_n_weak,,,,,0,1,1,1,0,23,23,23,,,,,,,,,1132.8149668,None,1133.8856662,1134.1740001,1134.1740001,1134.1905346,1134.1905346,1134.2315653,1134.2315653,None,7,0,1134.2315653,None,1135.7313126000001,None,['7'],[0.43650320000006104],1135.7313126000001,None,,,,,0.6561377999998967,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_n_a.jpg,neutral,8,40,f,040_y_f_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,1,238,block2_Pilot_2,4,n_n,n_n_weak,,,,,0,1,1,1,0,24,24,24,,,,,,,,,1138.7315877,None,1140.7717044,1141.0663497,1141.0663497,1141.0740064000001,1141.0740064000001,1141.1149354000001,1141.1149354000001,None,None,0,1141.1149354000001,None,1142.6152623,None,None,,1142.6152623,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_n_a.jpg,neutral,8,16,m,016_y_m_h_a.jpg,happy,incongruent,9,match,,140,150,,18,239,block2_Pilot_2,16,n_h,n_h_weak,,,,,0,1,1,1,0,25,25,25,,,,,,,,,1145.6153881,None,1147.6278041,1147.9163406,1147.9163406,1148.0659916,1148.0659916,1148.1068101,1148.1068101,None,7,0,1148.1068101,None,1149.6068117,None,['7'],[1.1367504999998346],1149.6068117,None,,,,,0.7409528999999111,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_n_a.jpg,neutral,8,33,m,033_o_m_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,3,134,block2_Pilot_2,12,n_n,n_n_weak,,,,,0,1,1,1,0,26,26,26,,,,,,,,,1152.6078095,None,1153.7448018,1154.0416787000001,1154.0416787000001,1154.0660254,1154.0660254,1154.106865,1154.106865,None,7,0,1154.106865,None,1155.6067533,None,['7'],[0.6889950999998291],1155.6067533,None,,,,,0.8848173999999744,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_h_a.jpg,happy,9,27,m,027_o_m_s_a.jpg,sad,incongruent,7,match,,120,160,,2,194,block2_Pilot_2,13,h_s,h_s_strong,,,,,0,1,1,1,0,27,27,27,,,,,,,,,1158.6071444000002,None,1160.2437889,1160.5337435000001,1160.5337435000001,1160.5495436,1160.5495436,1160.5904898000001,1160.5904898000001,None,9,0,1160.5904898000001,None,1162.0903964000001,None,['7'],[0.5493923999999879],1162.0903964000001,None,,,,,0.8012762999999268,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_n_a.jpg,neutral,8,28,f,028_y_f_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,1,238,block2_Pilot_2,13,n_n,n_n_weak,,,,,0,1,1,1,0,28,28,28,,,,,,,,,1165.0912184000001,None,1167.0928484,1167.3834998,1167.3834998,1167.3911581,1167.3911581,1167.431984,1167.431984,None,None,0,1167.431984,None,1168.9320441,None,['9'],[2.147663599999987],1168.9320441,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_s_a.jpg,sad,7,33,m,033_o_m_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,3,168,block2_Pilot_2,30,s_h,s_h_weak,,,,,0,1,1,1,0,29,29,29,,,,,,,,,1171.9322488,None,1173.3518184,1173.6419425000001,1173.6419425000001,1173.6665217,1173.6665217,1173.707286,1173.707286,None,7,0,1173.707286,None,1175.2080303,None,['8'],[1.2397375000000466],1175.2080303,None,,,,,1.2124638000000232,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
