Person	primeGender	prime	primeEmotion	corrAnsPrime	targetPerson	targetGender	target	targetEmotion	Cond	corrAnsTar	gender	condition	ID_primer	ID_target	PrimerTime	PrimerTime120	JitterTime	conditionsFile	primePerson	emotion_condition	Condition	example.thisRepN	example.thisTrialN	example.thisN	example.thisIndex	readinBlocks.thisRepN	readinBlocks.thisTrialN	readinBlocks.thisN	readinBlocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	text_intro.started	text_intro.stopped	text_probe.started	text_probe.stopped	key_resp_2.keys	key_resp_2.rt	key_resp_2.started	key_resp_2.stopped	polygon_ISI.started	polygon_ISI.stopped	polygon.started	polygon.stopped	primerImage.started	primerImage.stopped		maskImage.started	maskImage.stopped	response.started	response.stopped	key_resp.keys	key_resp.corr	key_resp.started	key_resp.stopped	text.started	text.stopped	key_resp_Rating.keys	key_resp_Rating.rt	key_resp_Rating.started	key_resp_Rating.stopped	text_start.started	text_start.stopped	text_pause.started	text_pause.stopped	key_resp.rt	text_ende.started	text_ende.stopped	participant	date	expName	psychopyVersion	frameRate
	f	012_o_f_n_a.jpg	neutral	8	13	m	013_y_m_n_a.jpg	neutral	congruent	8	mismatch		140	170		3	234	block3_Pilot_2	12	n_n	n_n_weak					0	2	2	2	0	90	90	90									2406.08106	None	2408.050099	2408.340304	2408.340304	2408.364855	0.0245515	2408.364855	2408.405734	2408.405734	None	8	1	2408.405734	None	2409.905662	None	['8']	[0.34847979999995005]	2409.905662	None					0.6082291			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_s_a.jpg	sad	7	21	f	021_o_f_h_a.jpg	happy	incongruent	9	match		130	150		18	238	block3_Pilot_2	19	s_h	s_h_strong					0	2	2	2	0	91	91	91									2412.906618	None	2414.908332	2415.198763	2415.198763	2415.348288	0.1495253	2415.348288	2415.389061	2415.389061	None	7	0	2415.389061	None	2416.889009	None	['7']	[0.3251855000003161]	2416.889009	None					0.5691281			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_n_a.jpg	neutral	8	13	m	013_y_m_h_a.jpg	happy	incongruent	9	mismatch		140	150		1	238	block3_Pilot_2	12	n_h	n_h_weak					0	2	2	2	0	92	92	92									2419.889352	None	2421.89288	2422.18238	2422.18238	2422.190104	0.0077238	2422.190104	2422.230936	2422.230936	None	None	0	2422.230936	None	2423.730841	None	['9']	[0.2752709000001232]	2423.730841	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_h_a.jpg	happy	9	8	m	008_y_m_n_a.jpg	neutral	incongruent	8	match		120	170		2	165	block3_Pilot_2	27	h_n	h_n_weak					0	2	2	2	0	93	93	93									2426.731773	None	2428.125056	2428.415708	2428.415708	2428.43186	0.0161521	2428.43186	2428.472703	2428.472703	None	9	0	2428.472703	None	2429.972768	None	['7']	[0.28926780000028884]	2429.972768	None					0.7092458			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_h_a.jpg	happy	9	4	m	004_o_m_n_a.jpg	neutral	incongruent	8	match		120	170		18	198	block3_Pilot_2	8	h_n	h_n_strong					0	2	2	2	0	94	94	94									2432.972827	None	2434.630684	2434.92372	2434.92372	2435.073609	0.1498883	2435.073609	2435.114348	2435.114348	None	9	0	2435.114348	None	2436.614789	None	['7']	[0.2952511000003142]	2436.614789	None					0.5797175			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_h_a.jpg	happy	9	21	f	021_o_f_n_a.jpg	neutral	incongruent	8	match		120	170		3	196	block3_Pilot_2	19	h_n	h_n_weak					0	2	2	2	0	95	95	95									2439.616187	None	2441.256228	2441.548928	2441.548928	2441.573736	0.0248082	2441.573736	2441.614627	2441.614627	None	9	0	2441.614627	None	2443.114859	None	['7']	[0.26723100000026534]	2443.114859	None					0.5195111			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_h_a.jpg	happy	9	40	f	040_y_f_h_a.jpg	happy	congruent	9	mismatch		120	150		3	222	block3_Pilot_2	13	h_h	h_h_weak					0	2	2	2	0	96	96	96									2446.115683	None	2448.006831	2448.299415	2448.299415	2448.324201	0.0247861	2448.324201	2448.364798	2448.364798	None	9	1	2448.364798	None	2449.864763	None	['7']	[0.22919780000029277]	2449.864763	None					0.4812121			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_h_a.jpg	happy	9	27	m	027_o_m_n_a.jpg	neutral	incongruent	8	mismatch		120	170		3	156	block3_Pilot_2	28	h_n	h_n_strong					0	2	2	2	0	97	97	97									2452.865164	None	2454.176258	2454.46582	2454.46582	2454.490693	0.0248722	2454.490693	2454.531606	2454.531606	None	9	0	2454.531606	None	2456.031504	None	['7']	[0.2705793000000085]	2456.031504	None					0.6024673			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_h_a.jpg	happy	9	21	f	021_o_f_h_a.jpg	happy	congruent	9	match		120	150		1	238	block3_Pilot_2	28	h_h	h_h_weak					0	2	2	2	0	98	98	98									2459.031765	None	2461.023868	2461.316031	2461.316031	2461.324399	0.0083677	2461.324399	2461.365126	2461.365126	None	None	0	2461.365126	None	2462.865233	None	['9']	[0.30860430000029737]	2462.865233	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_h_a.jpg	happy	9	12	f	012_o_f_s_a.jpg	sad	incongruent	7	match		120	160		2	168	block3_Pilot_2	30	h_s	h_s_strong					0	2	2	2	0	99	99	99									2465.865089	None	2467.285917	2467.5749	2467.5749	2467.590901	0.016001	2467.590901	2467.631681	2467.631681	None	9	0	2467.631681	None	2469.131948	None	['7']	[0.29013009999971473]	2469.131948	None					0.7663934			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_s_a.jpg	sad	7	12	f	012_o_f_s_a.jpg	sad	congruent	7	match		130	160		18	191	block3_Pilot_2	30	s_s	s_s_weak					0	2	2	2	0	100	100	100									2472.131974	None	2473.742834	2474.033452	2474.033452	2474.182836	0.149384	2474.182836	2474.22351	2474.22351	None	7	1	2474.22351	None	2475.723843	None	['7']	[0.3539496999997027]	2475.723843	None					0.7584755			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_h_a.jpg	happy	9	19	f	019_m_f_s_a.jpg	sad	incongruent	7	match		120	160		18	192	block3_Pilot_2	21	h_s	h_s_weak					0	2	2	2	0	101	101	101									2478.724355	None	2480.352494	2480.64168	2480.64168	2480.791183	0.149503	2480.791183	2480.832116	2480.832116	None	9	0	2480.832116	None	2482.332643	None	['7']	[0.2733015999997406]	2482.332643	None					0.9259378			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	004_o_m_h_a.jpg	happy	9	28	f	028_y_f_s_a.jpg	sad	incongruent	7	mismatch		120	160		18	136	block3_Pilot_2	4	h_s	h_s_weak					0	2	2	2	0	102	102	102									2485.332771	None	2486.484929	2486.775217	2486.775217	2486.9246	0.1493825	2486.9246	2486.965564	2486.965564	None	9	0	2486.965564	None	2488.46535	None	['7']	[0.37249859999974433]	2488.46535	None					0.8084495			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_s_a.jpg	sad	7	13	m	013_y_m_s_a.jpg	sad	congruent	7	mismatch		130	160		18	233	block3_Pilot_2	21	s_s	s_s_weak					0	2	2	2	0	103	103	103									2491.466261	None	2493.41291	2493.708131	2493.708131	2493.858122	0.1499908	2493.858122	2493.898791	2493.898791	None	7	1	2493.898791	None	2495.399075	None	['7']	[0.32683910000014293]	2495.399075	None					0.9550601			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_n_a.jpg	neutral	8	33	m	033_o_m_n_a.jpg	neutral	congruent	8	match		140	170		18	238	block3_Pilot_2	27	n_n	n_n_strong					0	2	2	2	0	104	104	104									2498.39996	None	2500.403658	2500.700486	2500.700486	2500.849909	0.1494231	2500.849909	2500.890835	2500.890835	None	8	1	2500.890835	None	2502.390749	None	['7']	[0.30311600000004546]	2502.390749	None					0.5550597			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_s_a.jpg	sad	7	8	m	008_y_m_s_a.jpg	sad	congruent	7	mismatch		130	160		2	233	block3_Pilot_2	40	s_s	s_s_weak					0	2	2	2	0	105	105	105									2505.390828	None	2507.340579	2507.633654	2507.633654	2507.650065	0.0164117	2507.650065	2507.690854	2507.690854	None	None	0	2507.690854	None	2509.190978	None	['9']	[0.3750161000002663]	2509.190978	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	004_o_m_n_a.jpg	neutral	8	40	f	040_y_f_s_a.jpg	sad	incongruent	7	mismatch		140	160		3	226	block3_Pilot_2	4	n_s	n_s_strong					0	2	2	2	0	106	106	106									2512.191062	None	2514.095593	2514.392405	2514.392405	2514.416821	0.0244164	2514.416821	2514.457736	2514.457736	None	8	0	2514.457736	None	2515.957529	None	['8']	[0.2723231999998461]	2515.957529	None					0.636126			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_s_a.jpg	sad	7	12	f	012_o_f_h_a.jpg	happy	incongruent	9	match		130	150		3	144	block3_Pilot_2	28	s_h	s_h_strong					0	2	2	2	0	107	107	107									2518.957746	None	2520.168249	2520.458778	2520.458778	2520.483623	0.0248447	2520.483623	2520.524549	2520.524549	None	7	0	2520.524549	None	2522.024629	None	['8']	[0.30126609999979337]	2522.024629	None					0.7931904			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_h_a.jpg	happy	9	13	m	013_y_m_n_a.jpg	neutral	incongruent	8	mismatch		120	170		2	153	block3_Pilot_2	19	h_n	h_n_strong					0	2	2	2	0	108	108	108									2525.025294	None	2526.307073	2526.600516	2526.600516	2526.617012	0.0164955	2526.617012	2526.657765	2526.657765	None	9	0	2526.657765	None	2528.157931	None	['8']	[0.447998699999971]	2528.157931	None					0.7001066			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_h_a.jpg	happy	9	12	f	012_o_f_h_a.jpg	happy	congruent	9	match		120	150		18	188	block3_Pilot_2	30	h_h	h_h_strong					0	2	2	2	0	109	109	109									2531.158031	None	2532.745415	2533.034394	2533.034394	2533.183748	0.1493544	2533.183748	2533.224677	2533.224677	None	9	1	2533.224677	None	2534.724761	None	['7']	[0.3132730000002084]	2534.724761	None					0.5091449			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_s_a.jpg	sad	7	13	m	013_y_m_h_a.jpg	happy	incongruent	9	match		130	150		1	238	block3_Pilot_2	8	s_h	s_h_strong					0	2	2	2	0	110	110	110									2537.724845	None	2539.727279	2540.017846	2540.017846	2540.025654	0.0078086	2540.025654	2540.066584	2540.066584	None	None	0	2540.066584	None	2541.566699	None	['9']	[0.3750790999997662]	2541.566699	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_s_a.jpg	sad	7	19	f	019_m_f_s_a.jpg	sad	congruent	7	mismatch		130	160		3	144	block3_Pilot_2	27	s_s	s_s_weak					0	2	2	2	0	111	111	111									2544.567489	None	2545.775071	2546.067559	2546.067559	2546.092377	0.024818	2546.092377	2546.133289	2546.133289	None	7	1	2546.133289	None	2547.633292	None	['8']	[0.356650400000035]	2547.633292	None					1.0245767			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_h_a.jpg	happy	9	28	f	028_y_f_h_a.jpg	happy	congruent	9	mismatch		120	150		2	124	block3_Pilot_2	16	h_h	h_h_weak					0	2	2	2	0	112	112	112									2550.634349	None	2551.674254	2551.967657	2551.967657	2551.984316	0.0166594	2551.984316	2552.025115	2552.025115	None	9	1	2552.025115	None	2553.525895	None	['8']	[0.3999727999998868]	2553.525895	None					0.6367823			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_h_a.jpg	happy	9	19	f	019_m_f_h_a.jpg	happy	congruent	9	mismatch		120	150		1	238	block3_Pilot_2	8	h_h	h_h_strong					0	2	2	2	0	113	113	113									2556.525726	None	2558.515495	2558.809424	2558.809424	2558.817626	0.0082025	2558.817626	2558.858392	2558.858392	None	None	0	2558.858392	None	2560.359355	None	['9']	[0.3424416000002566]	2560.359355	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_s_a.jpg	sad	7	16	m	016_y_m_s_a.jpg	sad	congruent	7	mismatch		130	160		2	151	block3_Pilot_2	21	s_s	s_s_strong					0	2	2	2	0	114	114	114									2563.359413	None	2564.622951	2564.917941	2564.917941	2564.93437	0.0164289	2564.93437	2564.975223	2564.975223	None	7	1	2564.975223	None	2566.475341	None	['7']	[0.6985320999997384]	2566.475341	None					0.8784272			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_s_a.jpg	sad	7	21	f	021_o_f_s_a.jpg	sad	congruent	7	match		130	160		18	238	block3_Pilot_2	30	s_s	s_s_weak					0	2	2	2	0	115	115	115									2569.476225	None	2571.480866	2571.776773	2571.776773	2571.926171	0.1493981	2571.926171	2571.967132	2571.967132	None	7	1	2571.967132	None	2573.46718	None	['7']	[1.05859750000036]	2573.46718	None					0.8546512			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_h_a.jpg	happy	9	16	m	016_y_m_s_a.jpg	sad	incongruent	7	mismatch		120	160		1	238	block3_Pilot_2	19	h_s	h_s_weak					0	2	2	2	0	116	116	116									2576.467206	None	2578.458602	2578.751738	2578.751738	2578.759692	0.0079535	2578.759692	2578.800663	2578.800663	None	None	0	2578.800663	None	2580.300664	None	['9']	[0.3209427000001597]	2580.300664	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_s_a.jpg	sad	7	12	f	012_o_f_s_a.jpg	sad	congruent	7	mismatch		130	160		1	238	block3_Pilot_2	8	s_s	s_s_weak					0	2	2	2	0	117	117	117									2583.300703	None	2585.313547	2585.602143	2585.602143	2585.60993	0.0077877	2585.60993	2585.650803	2585.650803	None	None	0	2585.650803	None	2587.151587	None	['9']	[0.2861490000000231]	2587.151587	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_h_a.jpg	happy	9	8	m	008_y_m_h_a.jpg	happy	congruent	9	mismatch		120	150		3	186	block3_Pilot_2	40	h_h	h_h_weak					0	2	2	2	0	118	118	118									2590.151361	None	2591.708828	2592.001686	2592.001686	2592.026592	0.0249067	2592.026592	2592.06719	2592.06719	None	9	1	2592.06719	None	2593.567357	None	['7']	[0.48641159999988304]	2593.567357	None					1.01863			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_n_a.jpg	neutral	8	27	m	027_o_m_h_a.jpg	happy	incongruent	9	mismatch		140	150		18	238	block3_Pilot_2	28	n_h	n_h_strong					0	2	2	2	0	119	119	119									2596.568152	None	2598.576058	2598.868812	2598.868812	2599.018388	0.149576	2599.018388	2599.059271	2599.059271	None	8	0	2599.059271	None	2600.559293	None	None		2600.559293	None					0.5065667			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
																																																																				2603.560367	None					
